
Saturn
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        Date         |      JD      |     MJD      |   Equat.coordinates    |Horiz.coordinates |Rising/Setting| Azimuthes  |    Transit    | Mag  |Angular|Phase|  Distance  |
16 30 00  01.01.2022 | 2459581.14583|   59580.64583| 02 09.6 -17 59         | 211.699 +14.219  | 09 57  18 45 | 120  240   | 14 21  +19.6  |  1.26|   15" |     |  10.7511 AU|
17 00 00  01.01.2022 | 2459581.16667|   59580.66667| 02 39.6 -17 59         | 218.518 +11.598  | 09 57  18 45 | 120  240   | 14 21  +19.6  |  1.26|   15" |     |  10.7513 AU|
17 30 00  01.01.2022 | 2459581.18750|   59580.68750| 03 09.7 -17 59         | 225.084 +08.570  | 09 57  18 45 | 120  240   | 14 21  +19.6  |  1.26|   15" |     |  10.7515 AU|
18 00 00  01.01.2022 | 2459581.20833|   59580.70833| 03 39.8 -17 59         | 231.410 +05.207  | 09 57  18 45 | 120  240   | 14 21  +19.6  |  1.26|   15" |     |  10.7516 AU|
18 30 00  01.01.2022 | 2459581.22917|   59580.72917| 04 09.9 -17 59         | 237.522 +01.646  | 09 57  18 45 | 120  240   | 14 21  +19.6  |  1.26|   15" |     |  10.7518 AU|
19 00 00  01.01.2022 | 2459581.25000|   59580.75000| 04 39.9 -17 59         | 243.460 -02.660  | 09 57  18 45 | 120  240   | 14 21  +19.6  |  1.26|   15" |     |  10.7520 AU|
19 30 00  01.01.2022 | 2459581.27083|   59580.77083| 05 10.0 -17 59         | 249.271 -06.856  | 09 57  18 45 | 120  240   | 14 21  +19.6  |  1.26|   15" |     |  10.7522 AU|
20 00 00  01.01.2022 | 2459581.29167|   59580.79167| 05 40.1 -17 59         | 255.012 -11.215  | 09 57  18 45 | 120  240   | 14 21  +19.6  |  1.26|   15" |     |  10.7523 AU|
20 30 00  01.01.2022 | 2459581.31250|   59580.81250| 06 10.1 -17 59         | 260.746 -15.693  | 09 57  18 45 | 120  240   | 14 21  +19.6  |  1.26|   15" |     |  10.7525 AU|
21 00 00  01.01.2022 | 2459581.33333|   59580.83333| 06 40.2 -17 59         | 266.546 -20.244  | 09 57  18 45 | 120  240   | 14 21  +19.6  |  1.26|   15" |     |  10.7527 AU|
21 30 00  01.01.2022 | 2459581.35417|   59580.85417| 07 10.3 -17 59         | 272.494 -24.823  | 09 57  18 45 | 120  240   | 14 21  +19.6  |  1.26|   15" |     |  10.7529 AU|
22 00 00  01.01.2022 | 2459581.37500|   59580.87500| 07 40.4 -17 59         | 278.687 -29.381  | 09 57  18 45 | 120  240   | 14 21  +19.6  |  1.26|   15" |     |  10.7530 AU|
22 30 00  01.01.2022 | 2459581.39583|   59580.89583| 08 10.4 -17 59         | 285.236 -33.861  | 09 57  18 45 | 120  240   | 14 21  +19.6  |  1.26|   15" |     |  10.7532 AU|
23 00 00  01.01.2022 | 2459581.41667|   59580.91667| 08 40.5 -17 59         | 292.272 -38.198  | 09 57  18 45 | 120  240   | 14 21  +19.6  |  1.26|   15" |     |  10.7534 AU|
23 30 00  01.01.2022 | 2459581.43750|   59580.93750| 09 10.6 -17 59         | 299.943 -42.311  | 09 57  18 45 | 120  240   | 14 21  +19.6  |  1.26|   15" |     |  10.7536 AU|
00 00 00  02.01.2022 | 2459581.45833|   59580.95833| 09 40.7 -17 59         | 308.412 -46.101  | 09 53  18 41 | 120  240   | 14 17  +19.6  |  1.26|   15" |     |  10.7537 AU|
00 30 00  02.01.2022 | 2459581.47917|   59580.97917| 10 10.7 -17 59         | 317.827 -49.446  | 09 53  18 41 | 120  240   | 14 17  +19.6  |  1.26|   15" |     |  10.7539 AU|
01 00 00  02.01.2022 | 2459581.50000|   59581.00000| 10 40.8 -17 59         | 328.287 -52.201  | 09 53  18 41 | 120  240   | 14 17  +19.6  |  1.26|   15" |     |  10.7541 AU|
01 30 00  02.01.2022 | 2459581.52083|   59581.02083| 11 10.9 -17 59         | 339.761 -54.209  | 09 53  18 41 | 120  240   | 14 17  +19.6  |  1.26|   15" |     |  10.7543 AU|
02 00 00  02.01.2022 | 2459581.54167|   59581.04167| 11 40.9 -17 59         | 352.021 -55.327  | 09 53  18 41 | 120  240   | 14 17  +19.6  |  1.26|   15" |     |  10.7544 AU|
02 30 00  02.01.2022 | 2459581.56250|   59581.06250| 12 11.0 -17 59         | 004.626 -55.461  | 09 53  18 41 | 120  240   | 14 17  +19.6  |  1.26|   15" |     |  10.7546 AU|
03 00 00  02.01.2022 | 2459581.58333|   59581.08333| 12 41.1 -17 59         | 017.028 -54.598  | 09 53  18 41 | 120  240   | 14 17  +19.6  |  1.26|   15" |     |  10.7548 AU|
03 30 00  02.01.2022 | 2459581.60417|   59581.10417| 13 11.2 -17 59         | 028.743 -52.814  | 09 53  18 41 | 120  240   | 14 17  +19.6  |  1.26|   15" |     |  10.7550 AU|
04 00 00  02.01.2022 | 2459581.62500|   59581.12500| 13 41.2 -17 59         | 039.482 -50.241  | 09 53  18 41 | 120  240   | 14 17  +19.6  |  1.26|   15" |     |  10.7551 AU|
04 30 00  02.01.2022 | 2459581.64583|   59581.14583| 14 11.3 -17 59         | 049.169 -47.038  | 09 53  18 41 | 120  240   | 14 17  +19.6  |  1.26|   15" |     |  10.7553 AU|
05 00 00  02.01.2022 | 2459581.66667|   59581.16667| 14 41.4 -17 59         | 057.876 -43.353  | 09 53  18 41 | 120  240   | 14 17  +19.6  |  1.26|   15" |     |  10.7555 AU|
05 30 00  02.01.2022 | 2459581.68750|   59581.18750| 15 11.5 -17 59         | 065.743 -39.315  | 09 53  18 41 | 120  240   | 14 17  +19.6  |  1.26|   15" |     |  10.7557 AU|
06 00 00  02.01.2022 | 2459581.70833|   59581.20833| 15 41.5 -17 58         | 072.933 -35.029  | 09 53  18 41 | 120  240   | 14 17  +19.6  |  1.26|   15" |     |  10.7558 AU|
06 30 00  02.01.2022 | 2459581.72917|   59581.22917| 16 11.6 -17 58         | 079.597 -30.579  | 09 53  18 41 | 120  240   | 14 17  +19.6  |  1.26|   15" |     |  10.7560 AU|
07 00 00  02.01.2022 | 2459581.75000|   59581.25000| 16 41.7 -17 58         | 085.873 -26.035  | 09 53  18 41 | 120  240   | 14 17  +19.6  |  1.26|   15" |     |  10.7562 AU|
07 30 00  02.01.2022 | 2459581.77083|   59581.27083| 17 11.8 -17 58         | 091.876 -21.456  | 09 53  18 41 | 120  240   | 14 17  +19.6  |  1.26|   15" |     |  10.7564 AU|
08 00 00  02.01.2022 | 2459581.79167|   59581.29167| 17 41.8 -17 58         | 097.706 -16.891  | 09 53  18 41 | 120  240   | 14 17  +19.6  |  1.26|   15" |     |  10.7565 AU|
08 30 00  02.01.2022 | 2459581.81250|   59581.31250| 18 11.9 -17 58         | 103.450 -12.388  | 09 53  18 41 | 120  240   | 14 17  +19.6  |  1.26|   15" |     |  10.7567 AU|
09 00 00  02.01.2022 | 2459581.83333|   59581.33333| 18 42.0 -17 58         | 109.182 -07.992  | 09 53  18 41 | 120  240   | 14 17  +19.6  |  1.26|   15" |     |  10.7569 AU|
09 30 00  02.01.2022 | 2459581.85417|   59581.35417| 19 12.0 -17 58         | 114.968 -03.747  | 09 53  18 41 | 120  240   | 14 17  +19.6  |  1.26|   15" |     |  10.7571 AU|
10 00 00  02.01.2022 | 2459581.87500|   59581.37500| 19 42.1 -17 58         | 120.867 +00.724  | 09 53  18 41 | 120  240   | 14 17  +19.6  |  1.26|   15" |     |  10.7572 AU|
10 30 00  02.01.2022 | 2459581.89583|   59581.39583| 20 12.2 -17 58         | 126.929 +04.283  | 09 53  18 41 | 120  240   | 14 17  +19.6  |  1.26|   15" |     |  10.7574 AU|
11 00 00  02.01.2022 | 2459581.91667|   59581.41667| 20 42.3 -17 58         | 133.195 +07.720  | 09 53  18 41 | 120  240   | 14 17  +19.6  |  1.26|   15" |     |  10.7576 AU|
11 30 00  02.01.2022 | 2459581.93750|   59581.43750| 21 12.3 -17 58         | 139.695 +10.848  | 09 53  18 41 | 120  240   | 14 17  +19.6  |  1.26|   15" |     |  10.7578 AU|
12 00 00  02.01.2022 | 2459581.95833|   59581.45833| 21 42.4 -17 58         | 146.447 +13.585  | 09 53  18 41 | 120  240   | 14 17  +19.6  |  1.26|   15" |     |  10.7579 AU|
12 30 00  02.01.2022 | 2459581.97917|   59581.47917| 22 12.5 -17 58         | 153.449 +15.871  | 09 53  18 41 | 120  240   | 14 17  +19.6  |  1.26|   15" |     |  10.7581 AU|
13 00 00  02.01.2022 | 2459582.00000|   59581.50000| 22 42.6 -17 58         | 160.680 +17.651  | 09 53  18 41 | 120  240   | 14 17  +19.6  |  1.26|   15" |     |  10.7583 AU|
13 30 00  02.01.2022 | 2459582.02083|   59581.52083| 23 12.6 -17 58         | 168.096 +18.882  | 09 53  18 41 | 120  240   | 14 17  +19.6  |  1.26|   15" |     |  10.7584 AU|
14 00 00  02.01.2022 | 2459582.04167|   59581.54167| 23 42.7 -17 58         | 175.636 +19.529  | 09 53  18 41 | 120  240   | 14 17  +19.6  |  1.26|   15" |     |  10.7586 AU|
14 30 00  02.01.2022 | 2459582.06250|   59581.56250| 00 12.8 -17 58         | 183.223 +19.575  | 09 53  18 41 | 120  240   | 14 17  +19.6  |  1.26|   15" |     |  10.7588 AU|
15 00 00  02.01.2022 | 2459582.08333|   59581.58333| 00 42.8 -17 58         | 190.776 +19.019  | 09 53  18 41 | 120  240   | 14 17  +19.6  |  1.26|   15" |     |  10.7590 AU|
15 30 00  02.01.2022 | 2459582.10417|   59581.60417| 01 12.9 -17 58         | 198.216 +17.876  | 09 53  18 41 | 120  240   | 14 17  +19.6  |  1.26|   15" |     |  10.7591 AU|
16 00 00  02.01.2022 | 2459582.12500|   59581.62500| 01 43.0 -17 58         | 205.478 +16.176  | 09 53  18 41 | 120  240   | 14 17  +19.6  |  1.26|   15" |     |  10.7593 AU|
16 30 00  02.01.2022 | 2459582.14583|   59581.64583| 02 13.1 -17 58         | 212.517 +13.965  | 09 53  18 41 | 120  240   | 14 17  +19.6  |  1.26|   15" |     |  10.7595 AU|
17 00 00  02.01.2022 | 2459582.16667|   59581.66667| 02 43.1 -17 58         | 219.307 +11.293  | 09 53  18 41 | 120  240   | 14 17  +19.6  |  1.26|   15" |     |  10.7596 AU|
17 30 00  02.01.2022 | 2459582.18750|   59581.68750| 03 13.2 -17 58         | 225.846 +08.220  | 09 53  18 41 | 120  240   | 14 17  +19.6  |  1.26|   15" |     |  10.7598 AU|
18 00 00  02.01.2022 | 2459582.20833|   59581.70833| 03 43.3 -17 58         | 232.147 +04.823  | 09 53  18 41 | 120  240   | 14 17  +19.6  |  1.26|   15" |     |  10.7600 AU|
18 30 00  02.01.2022 | 2459582.22917|   59581.72917| 04 13.4 -17 58         | 238.238 +01.257  | 09 53  18 41 | 120  240   | 14 17  +19.6  |  1.26|   15" |     |  10.7602 AU|
19 00 00  02.01.2022 | 2459582.25000|   59581.75000| 04 43.4 -17 57         | 244.160 -03.115  | 09 53  18 41 | 120  240   | 14 17  +19.6  |  1.26|   15" |     |  10.7603 AU|
19 30 00  02.01.2022 | 2459582.27083|   59581.77083| 05 13.5 -17 57         | 249.960 -07.332  | 09 53  18 41 | 120  240   | 14 17  +19.6  |  1.26|   15" |     |  10.7605 AU|
20 00 00  02.01.2022 | 2459582.29167|   59581.79167| 05 43.6 -17 57         | 255.698 -11.708  | 09 53  18 41 | 120  240   | 14 17  +19.6  |  1.26|   15" |     |  10.7607 AU|
20 30 00  02.01.2022 | 2459582.31250|   59581.81250| 06 13.6 -17 57         | 261.436 -16.196  | 09 53  18 41 | 120  240   | 14 17  +19.6  |  1.26|   15" |     |  10.7608 AU|
21 00 00  02.01.2022 | 2459582.33333|   59581.83333| 06 43.7 -17 57         | 267.250 -20.754  | 09 53  18 41 | 120  240   | 14 17  +19.6  |  1.26|   15" |     |  10.7610 AU|
21 30 00  02.01.2022 | 2459582.35417|   59581.85417| 07 13.8 -17 57         | 273.222 -25.333  | 09 53  18 41 | 120  240   | 14 17  +19.6  |  1.26|   15" |     |  10.7612 AU|
22 00 00  02.01.2022 | 2459582.37500|   59581.87500| 07 43.9 -17 57         | 279.451 -29.885  | 09 53  18 41 | 120  240   | 14 17  +19.6  |  1.26|   15" |     |  10.7614 AU|
22 30 00  02.01.2022 | 2459582.39583|   59581.89583| 08 13.9 -17 57         | 286.050 -34.351  | 09 53  18 41 | 120  240   | 14 17  +19.6  |  1.26|   15" |     |  10.7615 AU|
23 00 00  02.01.2022 | 2459582.41667|   59581.91667| 08 44.0 -17 57         | 293.152 -38.666  | 09 53  18 41 | 120  240   | 14 17  +19.6  |  1.26|   15" |     |  10.7617 AU|
23 30 00  02.01.2022 | 2459582.43750|   59581.93750| 09 14.1 -17 57         | 300.908 -42.746  | 09 53  18 41 | 120  240   | 14 17  +19.6  |  1.26|   15" |     |  10.7619 AU|
00 00 00  03.01.2022 | 2459582.45833|   59581.95833| 09 44.2 -17 57         | 309.478 -46.490  | 09 50  18 38 | 120  241   | 14 14  +19.7  |  1.26|   15" |     |  10.7620 AU|
00 30 00  03.01.2022 | 2459582.47917|   59581.97917| 10 14.2 -17 57         | 319.010 -49.773  | 09 50  18 38 | 120  241   | 14 14  +19.7  |  1.26|   15" |     |  10.7622 AU|
01 00 00  03.01.2022 | 2459582.50000|   59582.00000| 10 44.3 -17 57         | 329.589 -52.448  | 09 50  18 38 | 120  241   | 14 14  +19.7  |  1.26|   15" |     |  10.7624 AU|
01 30 00  03.01.2022 | 2459582.52083|   59582.02083| 11 14.4 -17 57         | 341.165 -54.358  | 09 50  18 38 | 120  241   | 14 14  +19.7  |  1.26|   15" |     |  10.7626 AU|
02 00 00  03.01.2022 | 2459582.54167|   59582.04167| 11 44.5 -17 57         | 353.484 -55.365  | 09 50  18 38 | 120  241   | 14 14  +19.7  |  1.26|   15" |     |  10.7627 AU|
02 30 00  03.01.2022 | 2459582.56250|   59582.06250| 12 14.5 -17 57         | 006.088 -55.381  | 09 50  18 38 | 120  241   | 14 14  +19.7  |  1.26|   15" |     |  10.7629 AU|
03 00 00  03.01.2022 | 2459582.58333|   59582.08333| 12 44.6 -17 57         | 018.425 -54.406  | 09 50  18 38 | 120  241   | 14 14  +19.7  |  1.26|   15" |     |  10.7631 AU|
03 30 00  03.01.2022 | 2459582.60417|   59582.10417| 13 14.7 -17 57         | 030.030 -52.523  | 09 50  18 38 | 120  241   | 14 14  +19.7  |  1.26|   15" |     |  10.7632 AU|
04 00 00  03.01.2022 | 2459582.62500|   59582.12500| 13 44.7 -17 57         | 040.644 -49.871  | 09 50  18 38 | 120  241   | 14 14  +19.7  |  1.26|   15" |     |  10.7634 AU|
04 30 00  03.01.2022 | 2459582.64583|   59582.14583| 14 14.8 -17 57         | 050.209 -46.605  | 09 50  18 38 | 120  241   | 14 14  +19.7  |  1.26|   15" |     |  10.7636 AU|
05 00 00  03.01.2022 | 2459582.66667|   59582.16667| 14 44.9 -17 57         | 058.809 -42.874  | 09 50  18 38 | 120  241   | 14 14  +19.7  |  1.26|   15" |     |  10.7637 AU|
05 30 00  03.01.2022 | 2459582.68750|   59582.18750| 15 15.0 -17 57         | 066.589 -38.803  | 09 50  18 38 | 120  241   | 14 14  +19.7  |  1.26|   15" |     |  10.7639 AU|
06 00 00  03.01.2022 | 2459582.70833|   59582.20833| 15 45.0 -17 57         | 073.710 -34.494  | 09 50  18 38 | 120  241   | 14 14  +19.7  |  1.26|   15" |     |  10.7641 AU|
06 30 00  03.01.2022 | 2459582.72917|   59582.22917| 16 15.1 -17 57         | 080.323 -30.030  | 09 50  18 38 | 120  241   | 14 14  +19.7  |  1.26|   15" |     |  10.7642 AU|
07 00 00  03.01.2022 | 2459582.75000|   59582.25000| 16 45.2 -17 57         | 086.562 -25.480  | 09 50  18 38 | 120  241   | 14 14  +19.7  |  1.26|   15" |     |  10.7644 AU|
07 30 00  03.01.2022 | 2459582.77083|   59582.27083| 17 15.3 -17 57         | 092.541 -20.899  | 09 50  18 38 | 120  241   | 14 14  +19.7  |  1.26|   15" |     |  10.7646 AU|
08 00 00  03.01.2022 | 2459582.79167|   59582.29167| 17 45.3 -17 57         | 098.358 -16.340  | 09 50  18 38 | 120  241   | 14 14  +19.7  |  1.26|   15" |     |  10.7648 AU|
08 30 00  03.01.2022 | 2459582.81250|   59582.31250| 18 15.4 -17 56         | 104.097 -11.847  | 09 50  18 38 | 120  241   | 14 14  +19.7  |  1.26|   15" |     |  10.7649 AU|
09 00 00  03.01.2022 | 2459582.83333|   59582.33333| 18 45.5 -17 56         | 109.833 -07.465  | 09 50  18 38 | 120  241   | 14 14  +19.7  |  1.26|   15" |     |  10.7651 AU|
09 30 00  03.01.2022 | 2459582.85417|   59582.35417| 19 15.5 -17 56         | 115.630 -03.240  | 09 50  18 38 | 120  241   | 14 14  +19.7  |  1.26|   15" |     |  10.7653 AU|
10 00 00  03.01.2022 | 2459582.87500|   59582.37500| 19 45.6 -17 56         | 121.547 +01.152  | 09 50  18 38 | 120  241   | 14 14  +19.7  |  1.26|   15" |     |  10.7654 AU|
10 30 00  03.01.2022 | 2459582.89583|   59582.39583| 20 15.7 -17 56         | 127.632 +04.720  | 09 50  18 38 | 120  241   | 14 14  +19.7  |  1.26|   15" |     |  10.7656 AU|
11 00 00  03.01.2022 | 2459582.91667|   59582.41667| 20 45.8 -17 56         | 133.925 +08.128  | 09 50  18 38 | 120  241   | 14 14  +19.7  |  1.26|   15" |     |  10.7658 AU|
11 30 00  03.01.2022 | 2459582.93750|   59582.43750| 21 15.8 -17 56         | 140.456 +11.215  | 09 50  18 38 | 120  241   | 14 14  +19.7  |  1.26|   15" |     |  10.7659 AU|
12 00 00  03.01.2022 | 2459582.95833|   59582.45833| 21 45.9 -17 56         | 147.239 +13.904  | 09 50  18 38 | 120  241   | 14 14  +19.7  |  1.26|   15" |     |  10.7661 AU|
12 30 00  03.01.2022 | 2459582.97917|   59582.47917| 22 16.0 -17 56         | 154.271 +16.134  | 09 50  18 38 | 120  241   | 14 14  +19.7  |  1.26|   15" |     |  10.7663 AU|
13 00 00  03.01.2022 | 2459583.00000|   59582.50000| 22 46.1 -17 56         | 161.528 +17.853  | 09 50  18 38 | 120  241   | 14 14  +19.7  |  1.26|   15" |     |  10.7664 AU|
13 30 00  03.01.2022 | 2459583.02083|   59582.52083| 23 16.1 -17 56         | 168.965 +19.017  | 09 50  18 38 | 120  241   | 14 14  +19.7  |  1.26|   15" |     |  10.7666 AU|
14 00 00  03.01.2022 | 2459583.04167|   59582.54167| 23 46.2 -17 56         | 176.517 +19.596  | 09 50  18 38 | 120  241   | 14 14  +19.7  |  1.26|   15" |     |  10.7668 AU|
14 30 00  03.01.2022 | 2459583.06250|   59582.56250| 00 16.3 -17 56         | 184.107 +19.571  | 09 50  18 38 | 120  241   | 14 14  +19.7  |  1.26|   15" |     |  10.7669 AU|
15 00 00  03.01.2022 | 2459583.08333|   59582.58333| 00 46.3 -17 56         | 191.653 +18.945  | 09 50  18 38 | 120  241   | 14 14  +19.7  |  1.26|   15" |     |  10.7671 AU|
15 30 00  03.01.2022 | 2459583.10417|   59582.60417| 01 16.4 -17 56         | 199.078 +17.735  | 09 50  18 38 | 120  241   | 14 14  +19.7  |  1.26|   15" |     |  10.7673 AU|
16 00 00  03.01.2022 | 2459583.12500|   59582.62500| 01 46.5 -17 56         | 206.318 +15.973  | 09 50  18 38 | 120  241   | 14 14  +19.7  |  1.26|   15" |     |  10.7674 AU|
16 30 00  03.01.2022 | 2459583.14583|   59582.64583| 02 16.6 -17 56         | 213.331 +13.705  | 09 50  18 38 | 120  241   | 14 14  +19.7  |  1.26|   15" |     |  10.7676 AU|
17 00 00  03.01.2022 | 2459583.16667|   59582.66667| 02 46.6 -17 56         | 220.094 +10.982  | 09 50  18 38 | 120  241   | 14 14  +19.7  |  1.26|   15" |     |  10.7678 AU|
17 30 00  03.01.2022 | 2459583.18750|   59582.68750| 03 16.7 -17 56         | 226.605 +07.866  | 09 50  18 38 | 120  241   | 14 14  +19.7  |  1.26|   15" |     |  10.7679 AU|
18 00 00  03.01.2022 | 2459583.20833|   59582.70833| 03 46.8 -17 56         | 232.881 +04.437  | 09 50  18 38 | 120  241   | 14 14  +19.7  |  1.26|   15" |     |  10.7681 AU|
18 30 00  03.01.2022 | 2459583.22917|   59582.72917| 04 16.9 -17 56         | 238.952 +00.872  | 09 50  18 38 | 120  241   | 14 14  +19.7  |  1.26|   15" |     |  10.7683 AU|
