
Jupiter
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        Date         |      JD      |     MJD      |   Equat.coordinates    |Horiz.coordinates |Rising/Setting| Azimuthes  |    Transit    | Mag  |Angular|Phase|  Distance  |
                     |              |              |  at the current epoch  |(Azimuth/Altitude)|              | Ris./Set.  |(Time/Altitude)|      | size  |     |            |
                     |              |              |(Hour angle/Declination)|                  |              |            |               |      |       |     |            |
---------------------|--------------|--------------|------------------------|------------------|--------------|------------|---------------|------|-------|-----|------------|
  h  m  s            |              |              |   h  m     °  '        |    °       °     |   h  m   h  m|    °    °  |   h  m    °   |   m  |       |     |            |
00 00 00  01.01.2021 | 2459215.45833|   59214.95833| 10 15.8 -20 01         | 318.150 -51.797  | 09 32  17 54 | 123  237   | 13 43  +17.6  | -1.92|   33" |     |   5.9935 AU|
00 30 00  01.01.2021 | 2459215.47917|   59214.97917| 10 45.9 -20 01         | 329.034 -54.517  | 09 32  17 54 | 123  237   | 13 43  +17.6  | -1.92|   33" |     |   5.9937 AU|
01 00 00  01.01.2021 | 2459215.50000|   59215.00000| 11 15.9 -20 01         | 341.038 -56.452  | 09 32  17 54 | 123  237   | 13 43  +17.6  | -1.92|   33" |     |   5.9938 AU|
01 30 00  01.01.2021 | 2459215.52083|   59215.02083| 11 46.0 -20 01         | 353.877 -57.447  | 09 32  17 54 | 123  237   | 13 43  +17.6  | -1.92|   33" |     |   5.9939 AU|
02 00 00  01.01.2021 | 2459215.54167|   59215.04167| 12 16.1 -20 01         | 007.013 -57.411  | 09 32  17 54 | 123  237   | 13 43  +17.6  | -1.92|   33" |     |   5.9940 AU|
02 30 00  01.01.2021 | 2459215.56250|   59215.06250| 12 46.1 -20 01         | 019.808 -56.345  | 09 32  17 54 | 123  237   | 13 43  +17.6  | -1.92|   33" |     |   5.9941 AU|
03 00 00  01.01.2021 | 2459215.58333|   59215.08333| 13 16.2 -20 00         | 031.740 -54.350  | 09 32  17 54 | 123  237   | 13 43  +17.6  | -1.92|   33" |     |   5.9942 AU|
03 30 00  01.01.2021 | 2459215.60417|   59215.10417| 13 46.2 -20 00         | 042.542 -51.581  | 09 32  17 54 | 123  237   | 13 43  +17.6  | -1.92|   33" |     |   5.9944 AU|
04 00 00  01.01.2021 | 2459215.62500|   59215.12500| 14 16.3 -20 00         | 052.188 -48.210  | 09 32  17 54 | 123  237   | 13 43  +17.6  | -1.92|   33" |     |   5.9945 AU|
04 30 00  01.01.2021 | 2459215.64583|   59215.14583| 14 46.4 -20 00         | 060.795 -44.390  | 09 32  17 54 | 123  237   | 13 43  +17.6  | -1.92|   33" |     |   5.9946 AU|
05 00 00  01.01.2021 | 2459215.66667|   59215.16667| 15 16.4 -20 00         | 068.541 -40.250  | 09 32  17 54 | 123  237   | 13 43  +17.6  | -1.92|   33" |     |   5.9947 AU|
05 30 00  01.01.2021 | 2459215.68750|   59215.18750| 15 46.5 -20 00         | 075.606 -35.892  | 09 32  17 54 | 123  237   | 13 43  +17.6  | -1.92|   33" |     |   5.9948 AU|
06 00 00  01.01.2021 | 2459215.70833|   59215.20833| 16 16.6 -20 00         | 082.155 -31.399  | 09 32  17 54 | 123  237   | 13 43  +17.6  | -1.92|   33" |     |   5.9949 AU|
06 30 00  01.01.2021 | 2459215.72917|   59215.22917| 16 46.6 -20 00         | 088.327 -26.836  | 09 32  17 54 | 123  237   | 13 43  +17.6  | -1.92|   33" |     |   5.9951 AU|
07 00 00  01.01.2021 | 2459215.75000|   59215.25000| 17 16.7 -20 00         | 094.242 -22.258  | 09 32  17 54 | 123  237   | 13 43  +17.6  | -1.92|   33" |     |   5.9952 AU|
07 30 00  01.01.2021 | 2459215.77083|   59215.27083| 17 46.7 -20 00         | 099.996 -17.714  | 09 32  17 54 | 123  237   | 13 43  +17.6  | -1.92|   33" |     |   5.9953 AU|
08 00 00  01.01.2021 | 2459215.79167|   59215.29167| 18 16.8 -20 00         | 105.675 -13.249  | 09 32  17 54 | 123  237   | 13 43  +17.6  | -1.92|   33" |     |   5.9954 AU|
08 30 00  01.01.2021 | 2459215.81250|   59215.31250| 18 46.9 -20 00         | 111.351 -08.906  | 09 32  17 54 | 123  237   | 13 43  +17.6  | -1.92|   33" |     |   5.9955 AU|
09 00 00  01.01.2021 | 2459215.83333|   59215.33333| 19 16.9 -20 00         | 117.088 -04.730  | 09 32  17 54 | 123  237   | 13 43  +17.6  | -1.92|   33" |     |   5.9956 AU|
09 30 00  01.01.2021 | 2459215.85417|   59215.35417| 19 47.0 -20 00         | 122.939 -00.182  | 09 32  17 54 | 123  237   | 13 43  +17.6  | -1.92|   33" |     |   5.9958 AU|
10 00 00  01.01.2021 | 2459215.87500|   59215.37500| 20 17.1 -20 00         | 128.951 +03.166  | 09 32  17 54 | 123  237   | 13 43  +17.6  | -1.92|   33" |     |   5.9959 AU|
10 30 00  01.01.2021 | 2459215.89583|   59215.39583| 20 47.1 -20 00         | 135.162 +06.474  | 09 32  17 54 | 123  237   | 13 43  +17.6  | -1.92|   33" |     |   5.9960 AU|
11 00 00  01.01.2021 | 2459215.91667|   59215.41667| 21 17.2 -19 59         | 141.596 +09.480  | 09 32  17 54 | 123  237   | 13 43  +17.6  | -1.92|   33" |     |   5.9961 AU|
11 30 00  01.01.2021 | 2459215.93750|   59215.43750| 21 47.2 -19 59         | 148.266 +12.093  | 09 32  17 54 | 123  237   | 13 43  +17.6  | -1.92|   33" |     |   5.9962 AU|
12 00 00  01.01.2021 | 2459215.95833|   59215.45833| 22 17.3 -19 59         | 155.167 +14.254  | 09 32  17 54 | 123  237   | 13 43  +17.6  | -1.92|   33" |     |   5.9963 AU|
12 30 00  01.01.2021 | 2459215.97917|   59215.47917| 22 47.4 -19 59         | 162.274 +15.910  | 09 32  17 54 | 123  237   | 13 43  +17.6  | -1.92|   33" |     |   5.9965 AU|
13 00 00  01.01.2021 | 2459216.00000|   59215.50000| 23 17.4 -19 59         | 169.544 +17.023  | 09 32  17 54 | 123  237   | 13 43  +17.6  | -1.92|   33" |     |   5.9966 AU|
13 30 00  01.01.2021 | 2459216.02083|   59215.52083| 23 47.5 -19 59         | 176.918 +17.562  | 09 32  17 54 | 123  237   | 13 43  +17.6  | -1.92|   33" |     |   5.9967 AU|
14 00 00  01.01.2021 | 2459216.04167|   59215.54167| 00 17.6 -19 59         | 184.323 +17.514  | 09 32  17 54 | 123  237   | 13 43  +17.6  | -1.92|   33" |     |   5.9968 AU|
14 30 00  01.01.2021 | 2459216.06250|   59215.56250| 00 47.6 -19 59         | 191.684 +16.879  | 09 32  17 54 | 123  237   | 13 43  +17.6  | -1.92|   33" |     |   5.9969 AU|
15 00 00  01.01.2021 | 2459216.08333|   59215.58333| 01 17.7 -19 59         | 198.932 +15.675  | 09 32  17 54 | 123  237   | 13 43  +17.6  | -1.92|   33" |     |   5.9970 AU|
15 30 00  01.01.2021 | 2459216.10417|   59215.60417| 01 47.7 -19 59         | 206.008 +13.933  | 09 32  17 54 | 123  237   | 13 43  +17.6  | -1.92|   33" |     |   5.9972 AU|
16 00 00  01.01.2021 | 2459216.12500|   59215.62500| 02 17.8 -19 59         | 212.872 +11.694  | 09 32  17 54 | 123  237   | 13 43  +17.6  | -1.92|   33" |     |   5.9973 AU|
