
Jupiter
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        Date         |      JD      |     MJD      |   Equat.coordinates    |Horiz.coordinates |Rising/Setting| Azimuthes  |    Transit    | Mag  |Angular|Phase|  Distance  |
                     |              |              |  at the current epoch  |(Azimuth/Altitude)|              | Ris./Set.  |(Time/Altitude)|      | size  |     |            |
                     |              |              |(Hour angle/Declination)|                  |              |            |               |      |       |     |            |
---------------------|--------------|--------------|------------------------|------------------|--------------|------------|---------------|------|-------|-----|------------|
  h  m  s            |              |              |   h  m     °  '        |    °       °     |   h  m   h  m|    °    °  |   h  m    °   |   m  |       |     |            |
00 00 00  01.01.2029 | 2462137.41667|   62136.91667| 16 02.3 -08 29         | 071.068 -24.405  | 02 38  13 15 | 103  257   | 07 57  +29.1  | -1.83|   35" |     |   5.6112 AU|
00 30 00  01.01.2029 | 2462137.43750|   62136.93750| 16 32.3 -08 29         | 077.538 -19.996  | 02 38  13 15 | 103  257   | 07 57  +29.1  | -1.83|   35" |     |   5.6109 AU|
01 00 00  01.01.2029 | 2462137.45833|   62136.95833| 17 02.4 -08 29         | 083.741 -15.478  | 02 38  13 15 | 103  257   | 07 57  +29.1  | -1.83|   35" |     |   5.6105 AU|
01 30 00  01.01.2029 | 2462137.47917|   62136.97917| 17 32.5 -08 29         | 089.766 -10.906  | 02 38  13 15 | 103  257   | 07 57  +29.1  | -1.83|   35" |     |   5.6102 AU|
02 00 00  01.01.2029 | 2462137.50000|   62137.00000| 18 02.6 -08 29         | 095.697 -06.332  | 02 38  13 15 | 103  257   | 07 57  +29.1  | -1.83|   35" |     |   5.6099 AU|
02 30 00  01.01.2029 | 2462137.52083|   62137.02083| 18 32.6 -08 29         | 101.613 -01.022  | 02 38  13 15 | 103  257   | 07 57  +29.1  | -1.83|   35" |     |   5.6096 AU|
03 00 00  01.01.2029 | 2462137.54167|   62137.04167| 19 02.7 -08 29         | 107.585 +02.864  | 02 38  13 15 | 103  257   | 07 57  +29.1  | -1.83|   35" |     |   5.6092 AU|
03 30 00  01.01.2029 | 2462137.56250|   62137.06250| 19 32.8 -08 29         | 113.684 +07.032  | 02 38  13 15 | 103  257   | 07 57  +29.1  | -1.83|   35" |     |   5.6089 AU|
04 00 00  01.01.2029 | 2462137.58333|   62137.08333| 20 02.8 -08 29         | 119.975 +11.078  | 02 38  13 15 | 103  257   | 07 57  +29.1  | -1.83|   35" |     |   5.6086 AU|
04 30 00  01.01.2029 | 2462137.60417|   62137.10417| 20 32.9 -08 29         | 126.515 +14.889  | 02 38  13 15 | 103  257   | 07 57  +29.1  | -1.83|   35" |     |   5.6082 AU|
05 00 00  01.01.2029 | 2462137.62500|   62137.12500| 21 03.0 -08 29         | 133.355 +18.389  | 02 38  13 15 | 103  257   | 07 57  +29.1  | -1.83|   35" |     |   5.6079 AU|
05 30 00  01.01.2029 | 2462137.64583|   62137.14583| 21 33.1 -08 30         | 140.532 +21.509  | 02 38  13 15 | 103  257   | 07 57  +29.1  | -1.83|   35" |     |   5.6076 AU|
06 00 00  01.01.2029 | 2462137.66667|   62137.16667| 22 03.1 -08 30         | 148.061 +24.177  | 02 38  13 15 | 103  257   | 07 57  +29.1  | -1.83|   35" |     |   5.6073 AU|
06 30 00  01.01.2029 | 2462137.68750|   62137.18750| 22 33.2 -08 30         | 155.930 +26.325  | 02 38  13 15 | 103  257   | 07 57  +29.1  | -1.83|   35" |     |   5.6069 AU|
07 00 00  01.01.2029 | 2462137.70833|   62137.20833| 23 03.3 -08 30         | 164.096 +27.888  | 02 38  13 15 | 103  257   | 07 57  +29.1  | -1.83|   35" |     |   5.6066 AU|
07 30 00  01.01.2029 | 2462137.72917|   62137.22917| 23 33.4 -08 30         | 172.478 +28.817  | 02 38  13 15 | 103  257   | 07 57  +29.1  | -1.83|   35" |     |   5.6063 AU|
08 00 00  01.01.2029 | 2462137.75000|   62137.25000| 00 03.4 -08 30         | 180.970 +29.078  | 02 38  13 15 | 103  257   | 07 57  +29.1  | -1.83|   35" |     |   5.6060 AU|
08 30 00  01.01.2029 | 2462137.77083|   62137.27083| 00 33.5 -08 30         | 189.447 +28.661  | 02 38  13 15 | 103  257   | 07 57  +29.1  | -1.83|   35" |     |   5.6056 AU|
09 00 00  01.01.2029 | 2462137.79167|   62137.29167| 01 03.6 -08 30         | 197.788 +27.583  | 02 38  13 15 | 103  257   | 07 57  +29.1  | -1.83|   35" |     |   5.6053 AU|
09 30 00  01.01.2029 | 2462137.81250|   62137.31250| 01 33.6 -08 30         | 205.891 +25.879  | 02 38  13 15 | 103  257   | 07 57  +29.1  | -1.83|   35" |     |   5.6050 AU|
10 00 00  01.01.2029 | 2462137.83333|   62137.33333| 02 03.7 -08 30         | 213.685 +23.606  | 02 38  13 15 | 103  257   | 07 57  +29.1  | -1.83|   35" |     |   5.6046 AU|
10 30 00  01.01.2029 | 2462137.85417|   62137.35417| 02 33.8 -08 30         | 221.132 +20.827  | 02 38  13 15 | 103  257   | 07 57  +29.1  | -1.83|   35" |     |   5.6043 AU|
11 00 00  01.01.2029 | 2462137.87500|   62137.37500| 03 03.9 -08 30         | 228.228 +17.613  | 02 38  13 15 | 103  257   | 07 57  +29.1  | -1.83|   35" |     |   5.6040 AU|
11 30 00  01.01.2029 | 2462137.89583|   62137.39583| 03 33.9 -08 30         | 234.995 +14.035  | 02 38  13 15 | 103  257   | 07 57  +29.1  | -1.83|   35" |     |   5.6037 AU|
12 00 00  01.01.2029 | 2462137.91667|   62137.41667| 04 04.0 -08 30         | 241.473 +10.163  | 02 38  13 15 | 103  257   | 07 57  +29.1  | -1.83|   35" |     |   5.6033 AU|
12 30 00  01.01.2029 | 2462137.93750|   62137.43750| 04 34.1 -08 30         | 247.713 +06.074  | 02 38  13 15 | 103  257   | 07 57  +29.1  | -1.83|   35" |     |   5.6030 AU|
13 00 00  01.01.2029 | 2462137.95833|   62137.45833| 05 04.2 -08 30         | 253.776 +01.912  | 02 38  13 15 | 103  257   | 07 57  +29.1  | -1.83|   35" |     |   5.6027 AU|
13 30 00  01.01.2029 | 2462137.97917|   62137.47917| 05 34.2 -08 30         | 259.728 -02.845  | 02 38  13 15 | 103  257   | 07 57  +29.1  | -1.83|   35" |     |   5.6024 AU|
14 00 00  01.01.2029 | 2462138.00000|   62137.50000| 06 04.3 -08 30         | 265.639 -07.388  | 02 38  13 15 | 103  257   | 07 57  +29.1  | -1.83|   35" |     |   5.6020 AU|
14 30 00  01.01.2029 | 2462138.02083|   62137.52083| 06 34.4 -08 30         | 271.583 -11.967  | 02 38  13 15 | 103  257   | 07 57  +29.1  | -1.83|   35" |     |   5.6017 AU|
15 00 00  01.01.2029 | 2462138.04167|   62137.54167| 07 04.5 -08 30         | 277.640 -16.533  | 02 38  13 15 | 103  257   | 07 57  +29.1  | -1.83|   35" |     |   5.6014 AU|
15 30 00  01.01.2029 | 2462138.06250|   62137.56250| 07 34.5 -08 30         | 283.895 -21.033  | 02 38  13 15 | 103  257   | 07 57  +29.1  | -1.83|   35" |     |   5.6010 AU|
16 00 00  01.01.2029 | 2462138.08333|   62137.58333| 08 04.6 -08 31         | 290.438 -25.410  | 02 38  13 15 | 103  257   | 07 57  +29.1  | -1.83|   35" |     |   5.6007 AU|
