
Mars
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        Date         |      JD      |     MJD      |   Equat.coordinates    |Horiz.coordinates |Rising/Setting| Azimuthes  |    Transit    | Mag  |Angular|Phase|  Distance  |
                     |              |              |  at the current epoch  |(Azimuth/Altitude)|              | Ris./Set.  |(Time/Altitude)|      | size  |     |            |
                     |              |              |(Hour angle/Declination)|                  |              |            |               |      |       |     |            |
---------------------|--------------|--------------|------------------------|------------------|--------------|------------|---------------|------|-------|-----|------------|
  h  m  s            |              |              |   h  m     °  '        |    °       °     |   h  m   h  m|    °    °  |   h  m    °   |   m  |       |     |            |
00 00 00  01.01.2020 | 2458849.45833|   58848.95833| 14 48.7 -19 26         | 060.988 -43.608  | 04 56  13 25 | 122  238   | 09 11  +18.1  |  1.57|    4" |0.96 |   2.1849 AU|
00 30 00  01.01.2020 | 2458849.47917|   58848.97917| 15 18.8 -19 27         | 068.669 -39.472  | 04 56  13 25 | 122  238   | 09 11  +18.1  |  1.57|    4" |0.96 |   2.1847 AU|
01 00 00  01.01.2020 | 2458849.50000|   58849.00000| 15 48.8 -19 27         | 075.692 -35.121  | 04 56  13 25 | 122  238   | 09 11  +18.1  |  1.57|    4" |0.96 |   2.1846 AU|
01 30 00  01.01.2020 | 2458849.52083|   58849.02083| 16 18.8 -19 27         | 082.215 -30.635  | 04 56  13 25 | 122  238   | 09 11  +18.1  |  1.57|    4" |0.96 |   2.1844 AU|
02 00 00  01.01.2020 | 2458849.54167|   58849.04167| 16 48.8 -19 27         | 088.374 -26.081  | 04 56  13 25 | 122  238   | 09 11  +18.1  |  1.57|    4" |0.96 |   2.1843 AU|
02 30 00  01.01.2020 | 2458849.56250|   58849.06250| 17 18.9 -19 27         | 094.284 -21.512  | 04 56  13 25 | 122  238   | 09 11  +18.1  |  1.57|    4" |0.96 |   2.1841 AU|
03 00 00  01.01.2020 | 2458849.58333|   58849.08333| 17 48.9 -19 28         | 100.041 -16.978  | 04 56  13 25 | 122  238   | 09 11  +18.1  |  1.57|    4" |0.96 |   2.1840 AU|
03 30 00  01.01.2020 | 2458849.60417|   58849.10417| 18 18.9 -19 28         | 105.729 -12.523  | 04 56  13 25 | 122  238   | 09 11  +18.1  |  1.57|    4" |0.96 |   2.1838 AU|
04 00 00  01.01.2020 | 2458849.62500|   58849.12500| 18 48.9 -19 28         | 111.419 -08.191  | 04 56  13 25 | 122  238   | 09 11  +18.1  |  1.57|    4" |0.96 |   2.1837 AU|
04 30 00  01.01.2020 | 2458849.64583|   58849.14583| 19 18.9 -19 28         | 117.174 -04.025  | 04 56  13 25 | 122  238   | 09 11  +18.1  |  1.57|    4" |0.96 |   2.1835 AU|
05 00 00  01.01.2020 | 2458849.66667|   58849.16667| 19 49.0 -19 28         | 123.048 +00.400  | 04 56  13 25 | 122  238   | 09 11  +18.1  |  1.57|    4" |0.96 |   2.1834 AU|
05 30 00  01.01.2020 | 2458849.68750|   58849.18750| 20 19.0 -19 29         | 129.087 +03.817  | 04 56  13 25 | 122  238   | 09 11  +18.1  |  1.57|    4" |0.96 |   2.1832 AU|
06 00 00  01.01.2020 | 2458849.70833|   58849.20833| 20 49.0 -19 29         | 135.329 +07.125  | 04 56  13 25 | 122  238   | 09 11  +18.1  |  1.57|    4" |0.96 |   2.1831 AU|
06 30 00  01.01.2020 | 2458849.72917|   58849.22917| 21 19.0 -19 29         | 141.798 +10.117  | 04 56  13 25 | 122  238   | 09 11  +18.1  |  1.57|    4" |0.96 |   2.1829 AU|
07 00 00  01.01.2020 | 2458849.75000|   58849.25000| 21 49.1 -19 29         | 148.506 +12.711  | 04 56  13 25 | 122  238   | 09 11  +18.1  |  1.57|    4" |0.96 |   2.1828 AU|
07 30 00  01.01.2020 | 2458849.77083|   58849.27083| 22 19.1 -19 29         | 155.447 +14.847  | 04 56  13 25 | 122  238   | 09 11  +18.1  |  1.57|    4" |0.96 |   2.1826 AU|
08 00 00  01.01.2020 | 2458849.79167|   58849.29167| 22 49.1 -19 30         | 162.595 +16.475  | 04 56  13 25 | 122  238   | 09 11  +18.1  |  1.57|    4" |0.96 |   2.1825 AU|
08 30 00  01.01.2020 | 2458849.81250|   58849.31250| 23 19.1 -19 30         | 169.906 +17.556  | 04 56  13 25 | 122  238   | 09 11  +18.1  |  1.57|    4" |0.96 |   2.1823 AU|
09 00 00  01.01.2020 | 2458849.83333|   58849.33333| 23 49.2 -19 30         | 177.316 +18.061  | 04 56  13 25 | 122  238   | 09 11  +18.1  |  1.57|    4" |0.96 |   2.1822 AU|
09 30 00  01.01.2020 | 2458849.85417|   58849.35417| 00 19.2 -19 30         | 184.754 +17.975  | 04 56  13 25 | 122  238   | 09 11  +18.1  |  1.57|    4" |0.96 |   2.1820 AU|
10 00 00  01.01.2020 | 2458849.87500|   58849.37500| 00 49.2 -19 30         | 192.143 +17.301  | 04 56  13 25 | 122  238   | 09 11  +18.1  |  1.57|    4" |0.96 |   2.1819 AU|
10 30 00  01.01.2020 | 2458849.89583|   58849.39583| 01 19.2 -19 31         | 199.411 +16.058  | 04 56  13 25 | 122  238   | 09 11  +18.1  |  1.57|    4" |0.96 |   2.1817 AU|
11 00 00  01.01.2020 | 2458849.91667|   58849.41667| 01 49.3 -19 31         | 206.502 +14.278  | 04 56  13 25 | 122  238   | 09 11  +18.1  |  1.57|    4" |0.96 |   2.1816 AU|
11 30 00  01.01.2020 | 2458849.93750|   58849.43750| 02 19.3 -19 31         | 213.376 +12.003  | 04 56  13 25 | 122  238   | 09 11  +18.1  |  1.57|    4" |0.96 |   2.1814 AU|
12 00 00  01.01.2020 | 2458849.95833|   58849.45833| 02 49.3 -19 31         | 220.013 +09.287  | 04 56  13 25 | 122  238   | 09 11  +18.1  |  1.57|    4" |0.96 |   2.1813 AU|
12 30 00  01.01.2020 | 2458849.97917|   58849.47917| 03 19.3 -19 31         | 226.412 +06.193  | 04 56  13 25 | 122  238   | 09 11  +18.1  |  1.57|    4" |0.96 |   2.1811 AU|
13 00 00  01.01.2020 | 2458850.00000|   58849.50000| 03 49.4 -19 32         | 232.589 +02.818  | 04 56  13 25 | 122  238   | 09 11  +18.1  |  1.57|    4" |0.96 |   2.1810 AU|
13 30 00  01.01.2020 | 2458850.02083|   58849.52083| 04 19.4 -19 32         | 238.572 -00.534  | 04 56  13 25 | 122  238   | 09 11  +18.1  |  1.57|    4" |0.96 |   2.1808 AU|
14 00 00  01.01.2020 | 2458850.04167|   58849.54167| 04 49.4 -19 32         | 244.402 -05.218  | 04 56  13 25 | 122  238   | 09 11  +18.1  |  1.57|    4" |0.96 |   2.1807 AU|
14 30 00  01.01.2020 | 2458850.06250|   58849.56250| 05 19.4 -19 32         | 250.127 -09.438  | 04 56  13 25 | 122  238   | 09 11  +18.1  |  1.57|    4" |0.96 |   2.1805 AU|
15 00 00  01.01.2020 | 2458850.08333|   58849.58333| 05 49.5 -19 32         | 255.804 -13.813  | 04 56  13 25 | 122  238   | 09 11  +18.1  |  1.57|    4" |0.96 |   2.1804 AU|
15 30 00  01.01.2020 | 2458850.10417|   58849.60417| 06 19.5 -19 32         | 261.496 -18.299  | 04 56  13 25 | 122  238   | 09 11  +18.1  |  1.57|    4" |0.96 |   2.1802 AU|
