
Jupiter
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        Date         |      JD      |     MJD      |   Equat.coordinates    |Horiz.coordinates |Rising/Setting| Azimuthes  |    Transit    | Mag  |Angular|Phase|  Distance  |
                     |              |              |  at the current epoch  |(Azimuth/Altitude)|              | Ris./Set.  |(Time/Altitude)|      | size  |     |            |
                     |              |              |(Hour angle/Declination)|                  |              |            |               |      |       |     |            |
---------------------|--------------|--------------|------------------------|------------------|--------------|------------|---------------|------|-------|-----|------------|
  h  m  s            |              |              |   h  m     °  '        |    °       °     |   h  m   h  m|    °    °  |   h  m    °   |   m  |       |     |            |
00 00 00  01.01.2022 | 2459580.45833|   59579.95833| 08 23.7 -12 13         | 292.369 -31.147  | 10 36  20 32 | 109  251   | 15 34  +25.4  | -2.06|   35" |     |   5.5664 AU|
00 30 00  01.01.2022 | 2459580.47917|   59579.97917| 08 53.8 -12 13         | 299.647 -35.261  | 10 36  20 32 | 109  251   | 15 34  +25.4  | -2.06|   35" |     |   5.5667 AU|
01 00 00  01.01.2022 | 2459580.50000|   59580.00000| 09 23.8 -12 13         | 307.533 -39.076  | 10 36  20 32 | 109  251   | 15 34  +25.4  | -2.06|   35" |     |   5.5669 AU|
01 30 00  01.01.2022 | 2459580.52083|   59580.02083| 09 53.9 -12 13         | 316.132 -42.488  | 10 36  20 32 | 109  251   | 15 34  +25.4  | -2.06|   35" |     |   5.5672 AU|
02 00 00  01.01.2022 | 2459580.54167|   59580.04167| 10 24.0 -12 12         | 325.518 -45.381  | 10 36  20 32 | 109  251   | 15 34  +25.4  | -2.06|   35" |     |   5.5674 AU|
02 30 00  01.01.2022 | 2459580.56250|   59580.06250| 10 54.0 -12 12         | 335.689 -47.630  | 10 36  20 32 | 109  251   | 15 34  +25.4  | -2.06|   35" |     |   5.5677 AU|
03 00 00  01.01.2022 | 2459580.58333|   59580.08333| 11 24.1 -12 12         | 346.531 -49.113  | 10 36  20 32 | 109  251   | 15 34  +25.4  | -2.06|   35" |     |   5.5679 AU|
03 30 00  01.01.2022 | 2459580.60417|   59580.10417| 11 54.2 -12 12         | 357.795 -49.737  | 10 36  20 32 | 109  251   | 15 34  +25.4  | -2.06|   35" |     |   5.5682 AU|
04 00 00  01.01.2022 | 2459580.62500|   59580.12500| 12 24.2 -12 12         | 009.132 -49.458  | 10 36  20 32 | 109  251   | 15 34  +25.4  | -2.06|   35" |     |   5.5684 AU|
04 30 00  01.01.2022 | 2459580.64583|   59580.14583| 12 54.3 -12 12         | 020.173 -48.297  | 10 36  20 32 | 109  251   | 15 34  +25.4  | -2.06|   35" |     |   5.5687 AU|
05 00 00  01.01.2022 | 2459580.66667|   59580.16667| 13 24.4 -12 12         | 030.623 -46.329  | 10 36  20 32 | 109  251   | 15 34  +25.4  | -2.06|   35" |     |   5.5689 AU|
05 30 00  01.01.2022 | 2459580.68750|   59580.18750| 13 54.4 -12 12         | 040.317 -43.668  | 10 36  20 32 | 109  251   | 15 34  +25.4  | -2.06|   35" |     |   5.5692 AU|
06 00 00  01.01.2022 | 2459580.70833|   59580.20833| 14 24.5 -12 12         | 049.213 -40.440  | 10 36  20 32 | 109  251   | 15 34  +25.4  | -2.06|   35" |     |   5.5694 AU|
06 30 00  01.01.2022 | 2459580.72917|   59580.22917| 14 54.6 -12 12         | 057.361 -36.767  | 10 36  20 32 | 109  251   | 15 34  +25.4  | -2.06|   35" |     |   5.5697 AU|
07 00 00  01.01.2022 | 2459580.75000|   59580.25000| 15 24.6 -12 12         | 064.859 -32.756  | 10 36  20 32 | 109  251   | 15 34  +25.4  | -2.06|   35" |     |   5.5699 AU|
07 30 00  01.01.2022 | 2459580.77083|   59580.27083| 15 54.7 -12 12         | 071.822 -28.499  | 10 36  20 32 | 109  251   | 15 34  +25.4  | -2.06|   35" |     |   5.5702 AU|
08 00 00  01.01.2022 | 2459580.79167|   59580.29167| 16 24.8 -12 11         | 078.365 -24.072  | 10 36  20 32 | 109  251   | 15 34  +25.4  | -2.06|   35" |     |   5.5704 AU|
08 30 00  01.01.2022 | 2459580.81250|   59580.31250| 16 54.8 -12 11         | 084.599 -19.543  | 10 36  20 32 | 109  251   | 15 34  +25.4  | -2.06|   35" |     |   5.5707 AU|
09 00 00  01.01.2022 | 2459580.83333|   59580.33333| 17 24.9 -12 11         | 090.619 -14.967  | 10 36  20 32 | 109  251   | 15 34  +25.4  | -2.06|   35" |     |   5.5709 AU|
09 30 00  01.01.2022 | 2459580.85417|   59580.35417| 17 55.0 -12 11         | 096.517 -10.395  | 10 36  20 32 | 109  251   | 15 34  +25.4  | -2.06|   35" |     |   5.5712 AU|
10 00 00  01.01.2022 | 2459580.87500|   59580.37500| 18 25.0 -12 11         | 102.371 -05.877  | 10 36  20 32 | 109  251   | 15 34  +25.4  | -2.06|   35" |     |   5.5714 AU|
10 30 00  01.01.2022 | 2459580.89583|   59580.39583| 18 55.1 -12 11         | 108.255 -00.745  | 10 36  20 32 | 109  251   | 15 34  +25.4  | -2.06|   35" |     |   5.5717 AU|
11 00 00  01.01.2022 | 2459580.91667|   59580.41667| 19 25.2 -12 11         | 114.236 +03.038  | 10 36  20 32 | 109  251   | 15 34  +25.4  | -2.06|   35" |     |   5.5719 AU|
11 30 00  01.01.2022 | 2459580.93750|   59580.43750| 19 55.2 -12 11         | 120.376 +07.000  | 10 36  20 32 | 109  251   | 15 34  +25.4  | -2.06|   35" |     |   5.5722 AU|
12 00 00  01.01.2022 | 2459580.95833|   59580.45833| 20 25.3 -12 11         | 126.730 +10.779  | 10 36  20 32 | 109  251   | 15 34  +25.4  | -2.06|   35" |     |   5.5724 AU|
12 30 00  01.01.2022 | 2459580.97917|   59580.47917| 20 55.4 -12 11         | 133.342 +14.268  | 10 36  20 32 | 109  251   | 15 34  +25.4  | -2.06|   35" |     |   5.5727 AU|
13 00 00  01.01.2022 | 2459581.00000|   59580.50000| 21 25.4 -12 11         | 140.247 +17.393  | 10 36  20 32 | 109  251   | 15 34  +25.4  | -2.06|   35" |     |   5.5729 AU|
13 30 00  01.01.2022 | 2459581.02083|   59580.52083| 21 55.5 -12 10         | 147.461 +20.089  | 10 36  20 32 | 109  251   | 15 34  +25.4  | -2.06|   35" |     |   5.5732 AU|
14 00 00  01.01.2022 | 2459581.04167|   59580.54167| 22 25.6 -12 10         | 154.977 +22.292  | 10 36  20 32 | 109  251   | 15 34  +25.4  | -2.06|   35" |     |   5.5734 AU|
14 30 00  01.01.2022 | 2459581.06250|   59580.56250| 22 55.6 -12 10         | 162.760 +23.942  | 10 36  20 32 | 109  251   | 15 34  +25.4  | -2.06|   35" |     |   5.5737 AU|
15 00 00  01.01.2022 | 2459581.08333|   59580.58333| 23 25.7 -12 10         | 170.749 +24.992  | 10 36  20 32 | 109  251   | 15 34  +25.4  | -2.06|   35" |     |   5.5739 AU|
15 30 00  01.01.2022 | 2459581.10417|   59580.60417| 23 55.8 -12 10         | 178.855 +25.408  | 10 36  20 32 | 109  251   | 15 34  +25.4  | -2.06|   35" |     |   5.5742 AU|
16 00 00  01.01.2022 | 2459581.12500|   59580.62500| 00 25.8 -12 10         | 186.977 +25.177  | 10 36  20 32 | 109  251   | 15 34  +25.4  | -2.06|   35" |     |   5.5744 AU|
