
Moon
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        Date         |      JD      |     MJD      |   Equat.coordinates    |Horiz.coordinates |Rising/Setting| Azimuthes  |    Transit    | Mag  |Angular|Phase|  Distance  |
17 00 00  01.01.2025 | 2460677.16667|   60676.66667| 03 16.3 -24 29         | 223.467 +02.266  | 09 58  17 27 | 134  229   | 13 38  +12.5  |      |31.51' |0.03 |   379287 km|
17 30 00  01.01.2025 | 2460677.18750|   60676.68750| 03 45.4 -24 23         | 229.310 -00.476  | 09 58  17 27 | 134  229   | 13 38  +12.5  |      |31.48' |0.04 |   379570 km|
18 00 00  01.01.2025 | 2460677.20833|   60676.70833| 04 14.4 -24 17         | 234.996 -04.530  | 09 58  17 27 | 134  229   | 13 38  +12.5  |      |31.46' |0.04 |   379884 km|
18 30 00  01.01.2025 | 2460677.22917|   60676.72917| 04 43.4 -24 10         | 240.551 -08.180  | 09 58  17 27 | 134  229   | 13 38  +12.5  |      |31.43' |0.04 |   380225 km|
19 00 00  01.01.2025 | 2460677.25000|   60676.75000| 05 12.4 -24 03         | 246.012 -12.036  | 09 58  17 27 | 134  229   | 13 38  +12.5  |      |31.40' |0.04 |   380585 km|
19 30 00  01.01.2025 | 2460677.27083|   60676.77083| 05 41.4 -23 57         | 251.423 -16.057  | 09 58  17 27 | 134  229   | 13 38  +12.5  |      |31.37' |0.04 |   380958 km|
20 00 00  01.01.2025 | 2460677.29167|   60676.79167| 06 10.3 -23 50         | 256.837 -20.207  | 09 58  17 27 | 134  229   | 13 38  +12.5  |      |31.34' |0.04 |   381336 km|
20 30 00  01.01.2025 | 2460677.31250|   60676.81250| 06 39.2 -23 43         | 262.314 -24.446  | 09 58  17 27 | 134  229   | 13 38  +12.5  |      |31.31' |0.04 |   381712 km|
21 00 00  01.01.2025 | 2460677.33333|   60676.83333| 07 08.0 -23 37         | 267.928 -28.738  | 09 58  17 27 | 134  229   | 13 38  +12.5  |      |31.28' |0.04 |   382079 km|
21 30 00  01.01.2025 | 2460677.35417|   60676.85417| 07 36.8 -23 30         | 273.762 -33.040  | 09 58  17 27 | 134  229   | 13 38  +12.5  |      |31.25' |0.04 |   382431 km|
22 00 00  01.01.2025 | 2460677.37500|   60676.87500| 08 05.6 -23 23         | 279.921 -37.306  | 09 58  17 27 | 134  229   | 13 38  +12.5  |      |31.22' |0.04 |   382761 km|
22 30 00  01.01.2025 | 2460677.39583|   60676.89583| 08 34.3 -23 17         | 286.531 -41.482  | 09 58  17 27 | 134  229   | 13 38  +12.5  |      |31.20' |0.04 |   383062 km|
23 00 00  01.01.2025 | 2460677.41667|   60676.91667| 09 03.0 -23 11         | 293.740 -45.503  | 09 58  17 27 | 134  229   | 13 38  +12.5  |      |31.17' |0.05 |   383328 km|
23 30 00  01.01.2025 | 2460677.43750|   60676.93750| 09 31.6 -23 04         | 301.726 -49.285  | 09 58  17 27 | 134  229   | 13 38  +12.5  |      |31.16' |0.05 |   383555 km|
00 00 00  02.01.2025 | 2460677.45833|   60676.95833| 10 00.3 -22 58         | 310.678 -52.721  | 10 21  18 55 | 125  238   | 14 32  +17.0  |      |31.14' |0.05 |   383738 km|
00 30 00  02.01.2025 | 2460677.47917|   60676.97917| 10 28.9 -22 52         | 320.765 -55.680  | 10 21  18 55 | 125  238   | 14 32  +17.0  |      |31.13' |0.05 |   383872 km|
01 00 00  02.01.2025 | 2460677.50000|   60677.00000| 10 57.5 -22 46         | 332.066 -58.005  | 10 21  18 55 | 125  238   | 14 32  +17.0  |      |31.12' |0.05 |   383954 km|
01 30 00  02.01.2025 | 2460677.52083|   60677.02083| 11 26.1 -22 41         | 344.463 -59.531  | 10 21  18 55 | 125  238   | 14 32  +17.0  |      |31.12' |0.05 |   383983 km|
02 00 00  02.01.2025 | 2460677.54167|   60677.04167| 11 54.7 -22 35         | 357.563 -60.124  | 10 21  18 55 | 125  238   | 14 32  +17.0  |      |31.12' |0.05 |   383956 km|
02 30 00  02.01.2025 | 2460677.56250|   60677.06250| 12 23.3 -22 30         | 010.738 -59.720  | 10 21  18 55 | 125  238   | 14 32  +17.0  |      |31.13' |0.05 |   383873 km|
03 00 00  02.01.2025 | 2460677.58333|   60677.08333| 12 52.0 -22 25         | 023.330 -58.358  | 10 21  18 55 | 125  238   | 14 32  +17.0  |      |31.14' |0.05 |   383734 km|
03 30 00  02.01.2025 | 2460677.60417|   60677.10417| 13 20.6 -22 20         | 034.885 -56.157  | 10 21  18 55 | 125  238   | 14 32  +17.0  |      |31.16' |0.05 |   383540 km|
04 00 00  02.01.2025 | 2460677.62500|   60677.12500| 13 49.2 -22 16         | 045.225 -53.276  | 10 21  18 55 | 125  238   | 14 32  +17.0  |      |31.18' |0.06 |   383292 km|
04 30 00  02.01.2025 | 2460677.64583|   60677.14583| 14 17.9 -22 11         | 054.397 -49.874  | 10 21  18 55 | 125  238   | 14 32  +17.0  |      |31.20' |0.06 |   382995 km|
05 00 00  02.01.2025 | 2460677.66667|   60677.16667| 14 46.5 -22 06         | 062.558 -46.088  | 10 21  18 55 | 125  238   | 14 32  +17.0  |      |31.23' |0.06 |   382650 km|
05 30 00  02.01.2025 | 2460677.68750|   60677.18750| 15 15.2 -22 02         | 069.895 -42.029  | 10 21  18 55 | 125  238   | 14 32  +17.0  |      |31.26' |0.06 |   382263 km|
06 00 00  02.01.2025 | 2460677.70833|   60677.20833| 15 44.0 -21 58         | 076.591 -37.783  | 10 21  18 55 | 125  238   | 14 32  +17.0  |      |31.30' |0.06 |   381838 km|
06 30 00  02.01.2025 | 2460677.72917|   60677.22917| 16 12.7 -21 54         | 082.803 -33.419  | 10 21  18 55 | 125  238   | 14 32  +17.0  |      |31.33' |0.06 |   381381 km|
07 00 00  02.01.2025 | 2460677.75000|   60677.25000| 16 41.5 -21 50         | 088.660 -28.993  | 10 21  18 55 | 125  238   | 14 32  +17.0  |      |31.37' |0.06 |   380898 km|
07 30 00  02.01.2025 | 2460677.77083|   60677.27083| 17 10.4 -21 46         | 094.274 -24.550  | 10 21  18 55 | 125  238   | 14 32  +17.0  |      |31.42' |0.06 |   380395 km|
08 00 00  02.01.2025 | 2460677.79167|   60677.29167| 17 39.3 -21 42         | 099.734 -20.132  | 10 21  18 55 | 125  238   | 14 32  +17.0  |      |31.46' |0.06 |   379879 km|
08 30 00  02.01.2025 | 2460677.81250|   60677.31250| 18 08.2 -21 37         | 105.117 -15.777  | 10 21  18 55 | 125  238   | 14 32  +17.0  |      |31.50' |0.07 |   379359 km|
09 00 00  02.01.2025 | 2460677.83333|   60677.33333| 18 37.2 -21 33         | 110.489 -11.523  | 10 21  18 55 | 125  238   | 14 32  +17.0  |      |31.54' |0.07 |   378839 km|
09 30 00  02.01.2025 | 2460677.85417|   60677.35417| 19 06.2 -21 29         | 115.908 -07.406  | 10 21  18 55 | 125  238   | 14 32  +17.0  |      |31.59' |0.07 |   378329 km|
10 00 00  02.01.2025 | 2460677.87500|   60677.37500| 19 35.2 -21 25         | 121.425 -03.465  | 10 21  18 55 | 125  238   | 14 32  +17.0  |      |31.63' |0.07 |   377835 km|
10 30 00  02.01.2025 | 2460677.89583|   60677.39583| 20 04.3 -21 20         | 127.084 +00.688  | 10 21  18 55 | 125  238   | 14 32  +17.0  |      |31.67' |0.07 |   377364 km|
11 00 00  02.01.2025 | 2460677.91667|   60677.41667| 20 33.4 -21 16         | 132.920 +03.915  | 10 21  18 55 | 125  238   | 14 32  +17.0  |      |31.70' |0.07 |   376923 km|
11 30 00  02.01.2025 | 2460677.93750|   60677.43750| 21 02.6 -21 11         | 138.962 +07.003  | 10 21  18 55 | 125  238   | 14 32  +17.0  |      |31.74' |0.07 |   376517 km|
12 00 00  02.01.2025 | 2460677.95833|   60677.45833| 21 31.8 -21 06         | 145.228 +09.779  | 10 21  18 55 | 125  238   | 14 32  +17.0  |      |31.77' |0.07 |   376153 km|
12 30 00  02.01.2025 | 2460677.97917|   60677.47917| 22 01.0 -21 01         | 151.721 +12.169  | 10 21  18 55 | 125  238   | 14 32  +17.0  |      |31.80' |0.07 |   375835 km|
13 00 00  02.01.2025 | 2460678.00000|   60677.50000| 22 30.2 -20 56         | 158.431 +14.122  | 10 21  18 55 | 125  238   | 14 32  +17.0  |      |31.82' |0.08 |   375568 km|
13 30 00  02.01.2025 | 2460678.02083|   60677.52083| 22 59.5 -20 50         | 165.331 +15.593  | 10 21  18 55 | 125  238   | 14 32  +17.0  |      |31.84' |0.08 |   375355 km|
14 00 00  02.01.2025 | 2460678.04167|   60677.54167| 23 28.7 -20 44         | 172.377 +16.547  | 10 21  18 55 | 125  238   | 14 32  +17.0  |      |31.85' |0.08 |   375198 km|
14 30 00  02.01.2025 | 2460678.06250|   60677.56250| 23 58.0 -20 38         | 179.511 +16.962  | 10 21  18 55 | 125  238   | 14 32  +17.0  |      |31.86' |0.08 |   375099 km|
15 00 00  02.01.2025 | 2460678.08333|   60677.58333| 00 27.3 -20 32         | 186.667 +16.826  | 10 21  18 55 | 125  238   | 14 32  +17.0  |      |31.86' |0.08 |   375060 km|
15 30 00  02.01.2025 | 2460678.10417|   60677.60417| 00 56.5 -20 26         | 193.778 +16.144  | 10 21  18 55 | 125  238   | 14 32  +17.0  |      |31.86' |0.08 |   375078 km|
16 00 00  02.01.2025 | 2460678.12500|   60677.62500| 01 25.8 -20 19         | 200.781 +14.935  | 10 21  18 55 | 125  238   | 14 32  +17.0  |      |31.85' |0.08 |   375154 km|
16 30 00  02.01.2025 | 2460678.14583|   60677.64583| 01 55.0 -20 12         | 207.626 +13.227  | 10 21  18 55 | 125  238   | 14 32  +17.0  |      |31.84' |0.08 |   375285 km|
17 00 00  02.01.2025 | 2460678.16667|   60677.66667| 02 24.3 -20 05         | 214.278 +11.061  | 10 21  18 55 | 125  238   | 14 32  +17.0  |      |31.83' |0.09 |   375468 km|
17 30 00  02.01.2025 | 2460678.18750|   60677.68750| 02 53.5 -19 58         | 220.719 +08.487  | 10 21  18 55 | 125  238   | 14 32  +17.0  |      |31.81' |0.09 |   375699 km|
18 00 00  02.01.2025 | 2460678.20833|   60677.70833| 03 22.6 -19 50         | 226.949 +05.564  | 10 21  18 55 | 125  238   | 14 32  +17.0  |      |31.78' |0.09 |   375973 km|
18 30 00  02.01.2025 | 2460678.22917|   60677.72917| 03 51.8 -19 43         | 232.979 +02.394  | 10 21  18 55 | 125  238   | 14 32  +17.0  |      |31.76' |0.09 |   376285 km|
19 00 00  02.01.2025 | 2460678.25000|   60677.75000| 04 20.9 -19 35         | 238.835 -00.724  | 10 21  18 55 | 125  238   | 14 32  +17.0  |      |31.73' |0.09 |   376629 km|
19 30 00  02.01.2025 | 2460678.27083|   60677.77083| 04 49.9 -19 27         | 244.552 -05.226  | 10 21  18 55 | 125  238   | 14 32  +17.0  |      |31.70' |0.09 |   376999 km|
20 00 00  02.01.2025 | 2460678.29167|   60677.79167| 05 19.0 -19 19         | 250.172 -09.203  | 10 21  18 55 | 125  238   | 14 32  +17.0  |      |31.67' |0.09 |   377387 km|
20 30 00  02.01.2025 | 2460678.31250|   60677.81250| 05 48.0 -19 11         | 255.747 -13.322  | 10 21  18 55 | 125  238   | 14 32  +17.0  |      |31.63' |0.10 |   377786 km|
21 00 00  02.01.2025 | 2460678.33333|   60677.83333| 06 16.9 -19 03         | 261.334 -17.542  | 10 21  18 55 | 125  238   | 14 32  +17.0  |      |31.60' |0.10 |   378190 km|
21 30 00  02.01.2025 | 2460678.35417|   60677.85417| 06 45.9 -18 56         | 266.998 -21.823  | 10 21  18 55 | 125  238   | 14 32  +17.0  |      |31.56' |0.10 |   378590 km|
22 00 00  02.01.2025 | 2460678.37500|   60677.87500| 07 14.7 -18 48         | 272.815 -26.121  | 10 21  18 55 | 125  238   | 14 32  +17.0  |      |31.53' |0.10 |   378979 km|
22 30 00  02.01.2025 | 2460678.39583|   60677.89583| 07 43.6 -18 40         | 278.870 -30.391  | 10 21  18 55 | 125  238   | 14 32  +17.0  |      |31.50' |0.10 |   379350 km|
23 00 00  02.01.2025 | 2460678.41667|   60677.91667| 08 12.4 -18 32         | 285.264 -34.582  | 10 21  18 55 | 125  238   | 14 32  +17.0  |      |31.47' |0.10 |   379696 km|
23 30 00  02.01.2025 | 2460678.43750|   60677.93750| 08 41.2 -18 24         | 292.112 -38.633  | 10 21  18 55 | 125  238   | 14 32  +17.0  |      |31.45' |0.10 |   380012 km|
00 00 00  03.01.2025 | 2460678.45833|   60677.95833| 09 09.9 -18 17         | 299.543 -42.472  | 10 38  20 23 | 116  248   | 15 23  +22.6  |      |31.42' |0.10 |   380290 km|
00 30 00  03.01.2025 | 2460678.47917|   60677.97917| 09 38.7 -18 09         | 307.692 -46.012  | 10 38  20 23 | 116  248   | 15 23  +22.6  |      |31.40' |0.11 |   380526 km|
01 00 00  03.01.2025 | 2460678.50000|   60678.00000| 10 07.4 -18 02         | 316.685 -49.146  | 10 38  20 23 | 116  248   | 15 23  +22.6  |      |31.39' |0.11 |   380714 km|
01 30 00  03.01.2025 | 2460678.52083|   60678.02083| 10 36.1 -17 55         | 326.600 -51.750  | 10 38  20 23 | 116  248   | 15 23  +22.6  |      |31.38' |0.11 |   380852 km|
02 00 00  03.01.2025 | 2460678.54167|   60678.04167| 11 04.7 -17 48         | 337.416 -53.691  | 10 38  20 23 | 116  248   | 15 23  +22.6  |      |31.37' |0.11 |   380936 km|
02 30 00  03.01.2025 | 2460678.56250|   60678.06250| 11 33.4 -17 41         | 348.952 -54.843  | 10 38  20 23 | 116  248   | 15 23  +22.6  |      |31.37' |0.11 |   380963 km|
03 00 00  03.01.2025 | 2460678.58333|   60678.08333| 12 02.1 -17 34         | 000.859 -55.119  | 10 38  20 23 | 116  248   | 15 23  +22.6  |      |31.37' |0.11 |   380932 km|
03 30 00  03.01.2025 | 2460678.60417|   60678.10417| 12 30.7 -17 28         | 012.683 -54.493  | 10 38  20 23 | 116  248   | 15 23  +22.6  |      |31.38' |0.11 |   380843 km|
04 00 00  03.01.2025 | 2460678.62500|   60678.12500| 12 59.4 -17 21         | 023.992 -53.011  | 10 38  20 23 | 116  248   | 15 23  +22.6  |      |31.39' |0.12 |   380696 km|
04 30 00  03.01.2025 | 2460678.64583|   60678.14583| 13 28.1 -17 15         | 034.491 -50.774  | 10 38  20 23 | 116  248   | 15 23  +22.6  |      |31.41' |0.12 |   380492 km|
05 00 00  03.01.2025 | 2460678.66667|   60678.16667| 13 56.8 -17 09         | 044.061 -47.910  | 10 38  20 23 | 116  248   | 15 23  +22.6  |      |31.43' |0.12 |   380234 km|
05 30 00  03.01.2025 | 2460678.68750|   60678.18750| 14 25.5 -17 03         | 052.720 -44.548  | 10 38  20 23 | 116  248   | 15 23  +22.6  |      |31.45' |0.12 |   379925 km|
06 00 00  03.01.2025 | 2460678.70833|   60678.20833| 14 54.3 -16 57         | 060.569 -40.805  | 10 38  20 23 | 116  248   | 15 23  +22.6  |      |31.48' |0.12 |   379568 km|
06 30 00  03.01.2025 | 2460678.72917|   60678.22917| 15 23.0 -16 51         | 067.738 -36.780  | 10 38  20 23 | 116  248   | 15 23  +22.6  |      |31.52' |0.12 |   379168 km|
07 00 00  03.01.2025 | 2460678.75000|   60678.25000| 15 51.8 -16 45         | 074.365 -32.553  | 10 38  20 23 | 116  248   | 15 23  +22.6  |      |31.55' |0.13 |   378730 km|
07 30 00  03.01.2025 | 2460678.77083|   60678.27083| 16 20.7 -16 39         | 080.573 -28.189  | 10 38  20 23 | 116  248   | 15 23  +22.6  |      |31.59' |0.13 |   378261 km|
08 00 00  03.01.2025 | 2460678.79167|   60678.29167| 16 49.5 -16 33         | 086.473 -23.745  | 10 38  20 23 | 116  248   | 15 23  +22.6  |      |31.63' |0.13 |   377767 km|
08 30 00  03.01.2025 | 2460678.81250|   60678.31250| 17 18.5 -16 28         | 092.162 -19.268  | 10 38  20 23 | 116  248   | 15 23  +22.6  |      |31.68' |0.13 |   377255 km|
09 00 00  03.01.2025 | 2460678.83333|   60678.33333| 17 47.4 -16 22         | 097.724 -14.801  | 10 38  20 23 | 116  248   | 15 23  +22.6  |      |31.72' |0.13 |   376731 km|
09 30 00  03.01.2025 | 2460678.85417|   60678.35417| 18 16.4 -16 16         | 103.232 -10.383  | 10 38  20 23 | 116  248   | 15 23  +22.6  |      |31.77' |0.13 |   376204 km|
10 00 00  03.01.2025 | 2460678.87500|   60678.37500| 18 45.4 -16 10         | 108.754 -06.055  | 10 38  20 23 | 116  248   | 15 23  +22.6  |      |31.81' |0.13 |   375681 km|
10 30 00  03.01.2025 | 2460678.89583|   60678.39583| 19 14.5 -16 04         | 114.349 -01.064  | 10 38  20 23 | 116  248   | 15 23  +22.6  |      |31.85' |0.14 |   375169 km|
11 00 00  03.01.2025 | 2460678.91667|   60678.41667| 19 43.6 -15 58         | 120.071 +02.430  | 10 38  20 23 | 116  248   | 15 23  +22.6  |      |31.89' |0.14 |   374676 km|
11 30 00  03.01.2025 | 2460678.93750|   60678.43750| 20 12.8 -15 52         | 125.970 +06.112  | 10 38  20 23 | 116  248   | 15 23  +22.6  |      |31.93' |0.14 |   374209 km|
12 00 00  03.01.2025 | 2460678.95833|   60678.45833| 20 42.0 -15 46         | 132.087 +09.611  | 10 38  20 23 | 116  248   | 15 23  +22.6  |      |31.97' |0.14 |   373775 km|
12 30 00  03.01.2025 | 2460678.97917|   60678.47917| 21 11.2 -15 40         | 138.455 +12.816  | 10 38  20 23 | 116  248   | 15 23  +22.6  |      |32.01' |0.14 |   373380 km|
13 00 00  03.01.2025 | 2460679.00000|   60678.50000| 21 40.4 -15 33         | 145.095 +15.660  | 10 38  20 23 | 116  248   | 15 23  +22.6  |      |32.04' |0.14 |   373029 km|
13 30 00  03.01.2025 | 2460679.02083|   60678.52083| 22 09.7 -15 27         | 152.011 +18.083  | 10 38  20 23 | 116  248   | 15 23  +22.6  |      |32.06' |0.15 |   372727 km|
14 00 00  03.01.2025 | 2460679.04167|   60678.54167| 22 39.0 -15 20         | 159.188 +20.031  | 10 38  20 23 | 116  248   | 15 23  +22.6  |      |32.08' |0.15 |   372479 km|
14 30 00  03.01.2025 | 2460679.06250|   60678.56250| 23 08.3 -15 13         | 166.588 +21.456  | 10 38  20 23 | 116  248   | 15 23  +22.6  |      |32.10' |0.15 |   372288 km|
15 00 00  03.01.2025 | 2460679.08333|   60678.58333| 23 37.6 -15 06         | 174.152 +22.320  | 10 38  20 23 | 116  248   | 15 23  +22.6  |      |32.11' |0.15 |   372157 km|
15 30 00  03.01.2025 | 2460679.10417|   60678.60417| 00 06.9 -14 58         | 181.805 +22.599  | 10 38  20 23 | 116  248   | 15 23  +22.6  |      |32.12' |0.15 |   372085 km|
16 00 00  03.01.2025 | 2460679.12500|   60678.62500| 00 36.2 -14 51         | 189.460 +22.286  | 10 38  20 23 | 116  248   | 15 23  +22.6  |      |32.12' |0.15 |   372075 km|
16 30 00  03.01.2025 | 2460679.14583|   60678.64583| 01 05.5 -14 43         | 197.030 +21.391  | 10 38  20 23 | 116  248   | 15 23  +22.6  |      |32.11' |0.16 |   372125 km|
17 00 00  03.01.2025 | 2460679.16667|   60678.66667| 01 34.8 -14 35         | 204.443 +19.940  | 10 38  20 23 | 116  248   | 15 23  +22.6  |      |32.10' |0.16 |   372233 km|
17 30 00  03.01.2025 | 2460679.18750|   60678.68750| 02 04.1 -14 27         | 211.641 +17.974  | 10 38  20 23 | 116  248   | 15 23  +22.6  |      |32.09' |0.16 |   372398 km|
18 00 00  03.01.2025 | 2460679.20833|   60678.70833| 02 33.4 -14 19         | 218.590 +15.544  | 10 38  20 23 | 116  248   | 15 23  +22.6  |      |32.07' |0.16 |   372615 km|
18 30 00  03.01.2025 | 2460679.22917|   60678.72917| 03 02.6 -14 11         | 225.277 +12.704  | 10 38  20 23 | 116  248   | 15 23  +22.6  |      |32.05' |0.16 |   372880 km|
19 00 00  03.01.2025 | 2460679.25000|   60678.75000| 03 31.8 -14 03         | 231.711 +09.516  | 10 38  20 23 | 116  248   | 15 23  +22.6  |      |32.02' |0.16 |   373188 km|
19 30 00  03.01.2025 | 2460679.27083|   60678.77083| 04 01.0 -13 54         | 237.915 +06.048  | 10 38  20 23 | 116  248   | 15 23  +22.6  |      |31.99' |0.17 |   373534 km|
20 00 00  03.01.2025 | 2460679.29167|   60678.79167| 04 30.1 -13 46         | 243.925 +02.413  | 10 38  20 23 | 116  248   | 15 23  +22.6  |      |31.96' |0.17 |   373910 km|
