
Mars
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        Date         |      JD      |     MJD      |   Equat.coordinates    |Horiz.coordinates |Rising/Setting| Azimuthes  |    Transit    | Mag  |Angular|Phase|  Distance  |
                     |              |              |  at the current epoch  |(Azimuth/Altitude)|              | Ris./Set.  |(Time/Altitude)|      | size  |     |            |
                     |              |              |(Hour angle/Declination)|                  |              |            |               |      |       |     |            |
---------------------|--------------|--------------|------------------------|------------------|--------------|------------|---------------|------|-------|-----|------------|
  h  m  s            |              |              |   h  m     °  '        |    °       °     |   h  m   h  m|    °    °  |   h  m    °   |   m  |       |     |            |
00 00 00  01.01.2025 | 2460676.45833|   60675.95833| 22 16.1 +23 32         | 135.589 +54.986  | 17 16  10 05 | 048  312   | 01 44  +61.1  | -1.19|   14" |0.99 |   0.6568 AU|
00 30 00  01.01.2025 | 2460676.47917|   60675.97917| 22 46.2 +23 32         | 146.951 +57.860  | 17 16  10 05 | 048  312   | 01 44  +61.1  | -1.19|   14" |0.99 |   0.6568 AU|
01 00 00  01.01.2025 | 2460676.50000|   60676.00000| 23 16.3 +23 33         | 159.717 +59.924  | 17 16  10 05 | 048  312   | 01 44  +61.1  | -1.19|   14" |0.99 |   0.6567 AU|
01 30 00  01.01.2025 | 2460676.52083|   60676.02083| 23 46.4 +23 33         | 173.568 +60.988  | 17 16  10 05 | 048  312   | 01 44  +61.1  | -1.19|   14" |0.99 |   0.6567 AU|
02 00 00  01.01.2025 | 2460676.54167|   60676.04167| 00 16.5 +23 33         | 187.807 +60.935  | 17 16  10 05 | 048  312   | 01 44  +61.1  | -1.19|   14" |0.99 |   0.6566 AU|
02 30 00  01.01.2025 | 2460676.56250|   60676.06250| 00 46.6 +23 33         | 201.581 +59.772  | 17 16  10 05 | 048  312   | 01 44  +61.1  | -1.19|   14" |0.99 |   0.6566 AU|
03 00 00  01.01.2025 | 2460676.58333|   60676.08333| 01 16.7 +23 33         | 214.223 +57.624  | 17 16  10 05 | 048  312   | 01 44  +61.1  | -1.19|   14" |0.99 |   0.6565 AU|
03 30 00  01.01.2025 | 2460676.60417|   60676.10417| 01 46.9 +23 33         | 225.450 +54.685  | 17 16  10 05 | 048  312   | 01 44  +61.1  | -1.19|   14" |0.99 |   0.6565 AU|
04 00 00  01.01.2025 | 2460676.62500|   60676.12500| 02 17.0 +23 33         | 235.295 +51.154  | 17 16  10 05 | 048  312   | 01 44  +61.1  | -1.19|   14" |0.99 |   0.6564 AU|
04 30 00  01.01.2025 | 2460676.64583|   60676.14583| 02 47.1 +23 34         | 243.953 +47.200  | 17 16  10 05 | 048  312   | 01 44  +61.1  | -1.19|   14" |0.99 |   0.6564 AU|
05 00 00  01.01.2025 | 2460676.66667|   60676.16667| 03 17.2 +23 34         | 251.663 +42.957  | 17 16  10 05 | 048  312   | 01 44  +61.1  | -1.19|   14" |0.99 |   0.6563 AU|
05 30 00  01.01.2025 | 2460676.68750|   60676.18750| 03 47.3 +23 34         | 258.648 +38.528  | 17 16  10 05 | 048  312   | 01 44  +61.1  | -1.19|   14" |0.99 |   0.6563 AU|
06 00 00  01.01.2025 | 2460676.70833|   60676.20833| 04 17.4 +23 34         | 265.097 +33.994  | 17 16  10 05 | 048  312   | 01 44  +61.1  | -1.19|   14" |0.99 |   0.6562 AU|
06 30 00  01.01.2025 | 2460676.72917|   60676.22917| 04 47.5 +23 34         | 271.163 +29.417  | 17 16  10 05 | 048  312   | 01 44  +61.1  | -1.19|   14" |0.99 |   0.6562 AU|
07 00 00  01.01.2025 | 2460676.75000|   60676.25000| 05 17.6 +23 34         | 276.969 +24.850  | 17 16  10 05 | 048  312   | 01 44  +61.1  | -1.19|   14" |0.99 |   0.6561 AU|
07 30 00  01.01.2025 | 2460676.77083|   60676.27083| 05 47.7 +23 34         | 282.618 +20.341  | 17 16  10 05 | 048  312   | 01 44  +61.1  | -1.19|   14" |0.99 |   0.6561 AU|
08 00 00  01.01.2025 | 2460676.79167|   60676.29167| 06 17.9 +23 34         | 288.192 +15.935  | 17 16  10 05 | 048  312   | 01 44  +61.1  | -1.19|   14" |0.99 |   0.6560 AU|
08 30 00  01.01.2025 | 2460676.81250|   60676.31250| 06 48.0 +23 35         | 293.763 +11.674  | 17 16  10 05 | 048  312   | 01 44  +61.1  | -1.20|   14" |0.99 |   0.6560 AU|
09 00 00  01.01.2025 | 2460676.83333|   60676.33333| 07 18.1 +23 35         | 299.390 +07.611  | 17 16  10 05 | 048  312   | 01 44  +61.1  | -1.20|   14" |0.99 |   0.6559 AU|
09 30 00  01.01.2025 | 2460676.85417|   60676.35417| 07 48.2 +23 35         | 305.124 +03.818  | 17 16  10 05 | 048  312   | 01 44  +61.1  | -1.20|   14" |0.99 |   0.6559 AU|
10 00 00  01.01.2025 | 2460676.87500|   60676.37500| 08 18.3 +23 35         | 311.007 +00.474  | 17 16  10 05 | 048  312   | 01 44  +61.1  | -1.20|   14" |0.99 |   0.6558 AU|
10 30 00  01.01.2025 | 2460676.89583|   60676.39583| 08 48.4 +23 35         | 317.070 -03.282  | 17 16  10 05 | 048  312   | 01 44  +61.1  | -1.20|   14" |0.99 |   0.6558 AU|
11 00 00  01.01.2025 | 2460676.91667|   60676.41667| 09 18.5 +23 35         | 323.335 -06.216  | 17 16  10 05 | 048  312   | 01 44  +61.1  | -1.20|   14" |0.99 |   0.6557 AU|
11 30 00  01.01.2025 | 2460676.93750|   60676.43750| 09 48.6 +23 35         | 329.810 -08.741  | 17 16  10 05 | 048  312   | 01 44  +61.1  | -1.20|   14" |0.99 |   0.6557 AU|
12 00 00  01.01.2025 | 2460676.95833|   60676.45833| 10 18.7 +23 36         | 336.487 -10.811  | 17 16  10 05 | 048  312   | 01 44  +61.1  | -1.20|   14" |0.99 |   0.6556 AU|
12 30 00  01.01.2025 | 2460676.97917|   60676.47917| 10 48.8 +23 36         | 343.342 -12.384  | 17 16  10 05 | 048  312   | 01 44  +61.1  | -1.20|   14" |0.99 |   0.6556 AU|
13 00 00  01.01.2025 | 2460677.00000|   60676.50000| 11 19.0 +23 36         | 350.338 -13.426  | 17 16  10 05 | 048  312   | 01 44  +61.1  | -1.20|   14" |0.99 |   0.6555 AU|
13 30 00  01.01.2025 | 2460677.02083|   60676.52083| 11 49.1 +23 36         | 357.418 -13.913  | 17 16  10 05 | 048  312   | 01 44  +61.1  | -1.20|   14" |0.99 |   0.6555 AU|
14 00 00  01.01.2025 | 2460677.04167|   60676.54167| 12 19.2 +23 36         | 004.522 -13.833  | 17 16  10 05 | 048  312   | 01 44  +61.1  | -1.20|   14" |0.99 |   0.6554 AU|
14 30 00  01.01.2025 | 2460677.06250|   60676.56250| 12 49.3 +23 36         | 011.585 -13.188  | 17 16  10 05 | 048  312   | 01 44  +61.1  | -1.20|   14" |0.99 |   0.6554 AU|
15 00 00  01.01.2025 | 2460677.08333|   60676.58333| 13 19.4 +23 36         | 018.545 -11.994  | 17 16  10 05 | 048  312   | 01 44  +61.1  | -1.20|   14" |0.99 |   0.6553 AU|
15 30 00  01.01.2025 | 2460677.10417|   60676.60417| 13 49.5 +23 37         | 025.353 -10.276  | 17 16  10 05 | 048  312   | 01 44  +61.1  | -1.20|   14" |0.99 |   0.6553 AU|
