
Mercury
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        Date         |      JD      |     MJD      |   Equat.coordinates    |Horiz.coordinates |Rising/Setting| Azimuthes  |    Transit    | Mag  |Angular|Phase|  Distance  |
16 00 00  01.01.2020 | 2458850.12500|   58849.62500| 04 12.5 -24 39         | 234.425 -04.611  | 08 08  15 26 | 132  228   | 11 47  +13.0  | -0.98|    5" |0.99 |   1.4353 AU|
16 30 00  01.01.2020 | 2458850.14583|   58849.64583| 04 42.5 -24 39         | 240.079 -08.446  | 08 08  15 26 | 132  228   | 11 47  +13.0  | -0.98|    5" |0.99 |   1.4354 AU|
17 00 00  01.01.2020 | 2458850.16667|   58849.66667| 05 12.4 -24 39         | 245.631 -12.504  | 08 08  15 26 | 132  228   | 11 47  +13.0  | -0.98|    5" |0.99 |   1.4354 AU|
17 30 00  01.01.2020 | 2458850.18750|   58849.68750| 05 42.3 -24 39         | 251.129 -16.743  | 08 08  15 26 | 132  228   | 11 47  +13.0  | -0.98|    5" |0.99 |   1.4355 AU|
18 00 00  01.01.2020 | 2458850.20833|   58849.70833| 06 12.3 -24 39         | 256.632 -21.124  | 08 08  15 26 | 132  228   | 11 47  +13.0  | -0.98|    5" |0.99 |   1.4355 AU|
18 30 00  01.01.2020 | 2458850.22917|   58849.72917| 06 42.2 -24 39         | 262.206 -25.606  | 08 08  15 26 | 132  228   | 11 47  +13.0  | -0.99|    5" |0.99 |   1.4355 AU|
19 00 00  01.01.2020 | 2458850.25000|   58849.75000| 07 12.1 -24 39         | 267.936 -30.149  | 08 08  15 26 | 132  228   | 11 47  +13.0  | -0.99|    5" |0.99 |   1.4356 AU|
19 30 00  01.01.2020 | 2458850.27083|   58849.77083| 07 42.1 -24 39         | 273.919 -34.708  | 08 08  15 26 | 132  228   | 11 47  +13.0  | -0.99|    5" |0.99 |   1.4356 AU|
20 00 00  01.01.2020 | 2458850.29167|   58849.79167| 08 12.0 -24 39         | 280.280 -39.232  | 08 08  15 26 | 132  228   | 11 47  +13.0  | -0.99|    5" |0.99 |   1.4357 AU|
20 30 00  01.01.2020 | 2458850.31250|   58849.81250| 08 42.0 -24 39         | 287.172 -43.662  | 08 08  15 26 | 132  228   | 11 47  +13.0  | -0.99|    5" |0.99 |   1.4357 AU|
21 00 00  01.01.2020 | 2458850.33333|   58849.83333| 09 11.9 -24 39         | 294.788 -47.920  | 08 08  15 26 | 132  228   | 11 47  +13.0  | -0.99|    5" |0.99 |   1.4357 AU|
21 30 00  01.01.2020 | 2458850.35417|   58849.85417| 09 41.8 -24 39         | 303.358 -51.906  | 08 08  15 26 | 132  228   | 11 47  +13.0  | -0.99|    5" |0.99 |   1.4358 AU|
22 00 00  01.01.2020 | 2458850.37500|   58849.87500| 10 11.8 -24 39         | 313.139 -55.490  | 08 08  15 26 | 132  228   | 11 47  +13.0  | -0.99|    5" |0.99 |   1.4358 AU|
22 30 00  01.01.2020 | 2458850.39583|   58849.89583| 10 41.7 -24 40         | 324.358 -58.500  | 08 08  15 26 | 132  228   | 11 47  +13.0  | -0.99|    5" |0.99 |   1.4359 AU|
23 00 00  01.01.2020 | 2458850.41667|   58849.91667| 11 11.6 -24 40         | 337.085 -60.735  | 08 08  15 26 | 132  228   | 11 47  +13.0  | -0.99|    5" |0.99 |   1.4359 AU|
23 30 00  01.01.2020 | 2458850.43750|   58849.93750| 11 41.6 -24 40         | 351.061 -61.990  | 08 08  15 26 | 132  228   | 11 47  +13.0  | -0.99|    5" |0.99 |   1.4359 AU|
00 00 00  02.01.2020 | 2458850.45833|   58849.95833| 12 11.5 -24 40         | 005.602 -62.124  | 08 11  15 29 | 132  228   | 11 50  +13.0  | -0.99|    5" |0.99 |   1.4360 AU|
00 30 00  02.01.2020 | 2458850.47917|   58849.97917| 12 41.5 -24 40         | 019.783 -61.119  | 08 11  15 29 | 132  228   | 11 50  +13.0  | -0.99|    5" |0.99 |   1.4360 AU|
01 00 00  02.01.2020 | 2458850.50000|   58850.00000| 13 11.4 -24 40         | 032.838 -59.094  | 08 11  15 29 | 132  228   | 11 50  +13.0  | -0.99|    5" |0.99 |   1.4360 AU|
01 30 00  02.01.2020 | 2458850.52083|   58850.02083| 13 41.3 -24 40         | 044.408 -56.244  | 08 11  15 29 | 132  228   | 11 50  +13.0  | -0.99|    5" |0.99 |   1.4361 AU|
02 00 00  02.01.2020 | 2458850.54167|   58850.04167| 14 11.3 -24 40         | 054.504 -52.776  | 08 11  15 29 | 132  228   | 11 50  +13.0  | -0.99|    5" |0.99 |   1.4361 AU|
02 30 00  02.01.2020 | 2458850.56250|   58850.06250| 14 41.2 -24 40         | 063.331 -48.870  | 08 11  15 29 | 132  228   | 11 50  +13.0  | -1.00|    5" |0.99 |   1.4361 AU|
03 00 00  02.01.2020 | 2458850.58333|   58850.08333| 15 11.1 -24 40         | 071.146 -44.665  | 08 11  15 29 | 132  228   | 11 50  +13.0  | -1.00|    5" |0.99 |   1.4362 AU|
03 30 00  02.01.2020 | 2458850.60417|   58850.10417| 15 41.1 -24 40         | 078.187 -40.268  | 08 11  15 29 | 132  228   | 11 50  +13.0  | -1.00|    5" |0.99 |   1.4362 AU|
04 00 00  02.01.2020 | 2458850.62500|   58850.12500| 16 11.0 -24 40         | 084.656 -35.760  | 08 11  15 29 | 132  228   | 11 50  +13.0  | -1.00|    5" |0.99 |   1.4363 AU|
04 30 00  02.01.2020 | 2458850.64583|   58850.14583| 16 40.9 -24 40         | 090.714 -31.205  | 08 11  15 29 | 132  228   | 11 50  +13.0  | -1.00|    5" |0.99 |   1.4363 AU|
05 00 00  02.01.2020 | 2458850.66667|   58850.16667| 17 10.9 -24 40         | 096.493 -26.655  | 08 11  15 29 | 132  228   | 11 50  +13.0  | -1.00|    5" |0.99 |   1.4363 AU|
05 30 00  02.01.2020 | 2458850.68750|   58850.18750| 17 40.8 -24 40         | 102.096 -22.155  | 08 11  15 29 | 132  228   | 11 50  +13.0  | -1.00|    5" |0.99 |   1.4364 AU|
06 00 00  02.01.2020 | 2458850.70833|   58850.20833| 18 10.8 -24 40         | 107.608 -17.748  | 08 11  15 29 | 132  228   | 11 50  +13.0  | -1.00|    5" |0.99 |   1.4364 AU|
06 30 00  02.01.2020 | 2458850.72917|   58850.22917| 18 40.7 -24 40         | 113.102 -13.474  | 08 11  15 29 | 132  228   | 11 50  +13.0  | -1.00|    5" |0.99 |   1.4364 AU|
07 00 00  02.01.2020 | 2458850.75000|   58850.25000| 19 10.6 -24 40         | 118.636 -09.371  | 08 11  15 29 | 132  228   | 11 50  +13.0  | -1.00|    5" |0.99 |   1.4365 AU|
07 30 00  02.01.2020 | 2458850.77083|   58850.27083| 19 40.6 -24 40         | 124.263 -05.481  | 08 11  15 29 | 132  228   | 11 50  +13.0  | -1.00|    5" |0.99 |   1.4365 AU|
08 00 00  02.01.2020 | 2458850.79167|   58850.29167| 20 10.5 -24 40         | 130.024 -01.055  | 08 11  15 29 | 132  228   | 11 50  +13.0  | -1.00|    5" |0.99 |   1.4365 AU|
08 30 00  02.01.2020 | 2458850.81250|   58850.31250| 20 40.4 -24 40         | 135.951 +01.797  | 08 11  15 29 | 132  228   | 11 50  +13.0  | -1.00|    5" |0.99 |   1.4366 AU|
09 00 00  02.01.2020 | 2458850.83333|   58850.33333| 21 10.4 -24 40         | 142.068 +04.649  | 08 11  15 29 | 132  228   | 11 50  +13.0  | -1.00|    5" |0.99 |   1.4366 AU|
09 30 00  02.01.2020 | 2458850.85417|   58850.35417| 21 40.3 -24 40         | 148.384 +07.200  | 08 11  15 29 | 132  228   | 11 50  +13.0  | -1.00|    5" |0.99 |   1.4366 AU|
10 00 00  02.01.2020 | 2458850.87500|   58850.37500| 22 10.3 -24 40         | 154.897 +09.342  | 08 11  15 29 | 132  228   | 11 50  +13.0  | -1.01|    5" |0.99 |   1.4367 AU|
10 30 00  02.01.2020 | 2458850.89583|   58850.39583| 22 40.2 -24 40         | 161.588 +11.019  | 08 11  15 29 | 132  228   | 11 50  +13.0  | -1.01|    5" |0.99 |   1.4367 AU|
11 00 00  02.01.2020 | 2458850.91667|   58850.41667| 23 10.1 -24 40         | 168.424 +12.192  | 08 11  15 29 | 132  228   | 11 50  +13.0  | -1.01|    5" |0.99 |   1.4367 AU|
11 30 00  02.01.2020 | 2458850.93750|   58850.43750| 23 40.1 -24 40         | 175.357 +12.832  | 08 11  15 29 | 132  228   | 11 50  +13.0  | -1.01|    5" |0.99 |   1.4368 AU|
12 00 00  02.01.2020 | 2458850.95833|   58850.45833| 00 10.0 -24 40         | 182.331 +12.923  | 08 11  15 29 | 132  228   | 11 50  +13.0  | -1.01|    5" |0.99 |   1.4368 AU|
12 30 00  02.01.2020 | 2458850.97917|   58850.47917| 00 39.9 -24 40         | 189.284 +12.464  | 08 11  15 29 | 132  228   | 11 50  +13.0  | -1.01|    5" |0.99 |   1.4368 AU|
13 00 00  02.01.2020 | 2458851.00000|   58850.50000| 01 09.9 -24 40         | 196.158 +11.466  | 08 11  15 29 | 132  228   | 11 50  +13.0  | -1.01|    5" |0.99 |   1.4368 AU|
13 30 00  02.01.2020 | 2458851.02083|   58850.52083| 01 39.8 -24 40         | 202.902 +09.952  | 08 11  15 29 | 132  228   | 11 50  +13.0  | -1.01|    5" |0.99 |   1.4369 AU|
14 00 00  02.01.2020 | 2458851.04167|   58850.54167| 02 09.8 -24 40         | 209.477 +07.958  | 08 11  15 29 | 132  228   | 11 50  +13.0  | -1.01|    5" |0.99 |   1.4369 AU|
14 30 00  02.01.2020 | 2458851.06250|   58850.56250| 02 39.7 -24 40         | 215.859 +05.536  | 08 11  15 29 | 132  228   | 11 50  +13.0  | -1.01|    5" |0.99 |   1.4369 AU|
15 00 00  02.01.2020 | 2458851.08333|   58850.58333| 03 09.6 -24 40         | 222.041 +02.764  | 08 11  15 29 | 132  228   | 11 50  +13.0  | -1.01|    5" |0.99 |   1.4370 AU|
15 30 00  02.01.2020 | 2458851.10417|   58850.60417| 03 39.6 -24 40         | 228.029 -00.133  | 08 11  15 29 | 132  228   | 11 50  +13.0  | -1.01|    5" |0.99 |   1.4370 AU|
16 00 00  02.01.2020 | 2458851.12500|   58850.62500| 04 09.5 -24 40         | 233.842 -04.245  | 08 11  15 29 | 132  228   | 11 50  +13.0  | -1.01|    5" |0.99 |   1.4370 AU|
16 30 00  02.01.2020 | 2458851.14583|   58850.64583| 04 39.4 -24 40         | 239.509 -08.055  | 08 11  15 29 | 132  228   | 11 50  +13.0  | -1.01|    5" |0.99 |   1.4371 AU|
17 00 00  02.01.2020 | 2458851.16667|   58850.66667| 05 09.4 -24 40         | 245.069 -12.092  | 08 11  15 29 | 132  228   | 11 50  +13.0  | -1.01|    5" |0.99 |   1.4371 AU|
17 30 00  02.01.2020 | 2458851.18750|   58850.68750| 05 39.3 -24 40         | 250.570 -16.314  | 08 11  15 29 | 132  228   | 11 50  +13.0  | -1.01|    5" |0.99 |   1.4371 AU|
18 00 00  02.01.2020 | 2458851.20833|   58850.70833| 06 09.2 -24 40         | 256.069 -20.682  | 08 11  15 29 | 132  228   | 11 50  +13.0  | -1.02|    5" |0.99 |   1.4371 AU|
18 30 00  02.01.2020 | 2458851.22917|   58850.72917| 06 39.2 -24 40         | 261.633 -25.155  | 08 11  15 29 | 132  228   | 11 50  +13.0  | -1.02|    5" |0.99 |   1.4372 AU|
19 00 00  02.01.2020 | 2458851.25000|   58850.75000| 07 09.1 -24 40         | 267.342 -29.693  | 08 11  15 29 | 132  228   | 11 50  +13.0  | -1.02|    5" |0.99 |   1.4372 AU|
19 30 00  02.01.2020 | 2458851.27083|   58850.77083| 07 39.1 -24 40         | 273.295 -34.252  | 08 11  15 29 | 132  228   | 11 50  +13.0  | -1.02|    5" |0.99 |   1.4372 AU|
20 00 00  02.01.2020 | 2458851.29167|   58850.79167| 08 09.0 -24 40         | 279.611 -38.782  | 08 11  15 29 | 132  228   | 11 50  +13.0  | -1.02|    5" |0.99 |   1.4373 AU|
20 30 00  02.01.2020 | 2458851.31250|   58850.81250| 08 38.9 -24 40         | 286.442 -43.224  | 08 11  15 29 | 132  228   | 11 50  +13.0  | -1.02|    5" |0.99 |   1.4373 AU|
21 00 00  02.01.2020 | 2458851.33333|   58850.83333| 09 08.9 -24 40         | 293.975 -47.503  | 08 11  15 29 | 132  228   | 11 50  +13.0  | -1.02|    5" |0.99 |   1.4373 AU|
21 30 00  02.01.2020 | 2458851.35417|   58850.85417| 09 38.8 -24 40         | 302.437 -51.522  | 08 11  15 29 | 132  228   | 11 50  +13.0  | -1.02|    5" |0.99 |   1.4373 AU|
22 00 00  02.01.2020 | 2458851.37500|   58850.87500| 10 08.7 -24 40         | 312.085 -55.153  | 08 11  15 29 | 132  228   | 11 50  +13.0  | -1.02|    5" |0.99 |   1.4374 AU|
22 30 00  02.01.2020 | 2458851.39583|   58850.89583| 10 38.7 -24 40         | 323.151 -58.230  | 08 11  15 29 | 132  228   | 11 50  +13.0  | -1.02|    5" |0.99 |   1.4374 AU|
23 00 00  02.01.2020 | 2458851.41667|   58850.91667| 11 08.6 -24 40         | 335.732 -60.553  | 08 11  15 29 | 132  228   | 11 50  +13.0  | -1.02|    5" |0.99 |   1.4374 AU|
23 30 00  02.01.2020 | 2458851.43750|   58850.93750| 11 38.5 -24 40         | 349.606 -61.914  | 08 11  15 29 | 132  228   | 11 50  +13.0  | -1.02|    5" |0.99 |   1.4374 AU|
00 00 00  03.01.2020 | 2458851.45833|   58850.95833| 12 08.5 -24 40         | 004.131 -62.164  | 08 14  15 32 | 132  228   | 11 53  +13.0  | -1.02|    5" |0.99 |   1.4375 AU|
00 30 00  03.01.2020 | 2458851.47917|   58850.97917| 12 38.4 -24 40         | 018.390 -61.271  | 08 14  15 32 | 132  228   | 11 53  +13.0  | -1.02|    5" |0.99 |   1.4375 AU|
01 00 00  03.01.2020 | 2458851.50000|   58851.00000| 13 08.4 -24 40         | 031.582 -59.340  | 08 14  15 32 | 132  228   | 11 53  +13.0  | -1.02|    5" |0.99 |   1.4375 AU|
01 30 00  03.01.2020 | 2458851.52083|   58851.02083| 13 38.3 -24 40         | 043.305 -56.564  | 08 14  15 32 | 132  228   | 11 53  +13.0  | -1.03|    5" |0.99 |   1.4375 AU|
02 00 00  03.01.2020 | 2458851.54167|   58851.04167| 14 08.2 -24 40         | 053.543 -53.150  | 08 14  15 32 | 132  228   | 11 53  +13.0  | -1.03|    5" |0.99 |   1.4376 AU|
02 30 00  03.01.2020 | 2458851.56250|   58851.06250| 14 38.2 -24 40         | 062.487 -49.281  | 08 14  15 32 | 132  228   | 11 53  +13.0  | -1.03|    5" |0.99 |   1.4376 AU|
03 00 00  03.01.2020 | 2458851.58333|   58851.08333| 15 08.1 -24 40         | 070.392 -45.100  | 08 14  15 32 | 132  228   | 11 53  +13.0  | -1.03|    5" |0.99 |   1.4376 AU|
03 30 00  03.01.2020 | 2458851.60417|   58851.10417| 15 38.0 -24 40         | 077.501 -40.718  | 08 14  15 32 | 132  228   | 11 53  +13.0  | -1.03|    5" |0.99 |   1.4376 AU|
04 00 00  03.01.2020 | 2458851.62500|   58851.12500| 16 08.0 -24 40         | 084.019 -36.218  | 08 14  15 32 | 132  228   | 11 53  +13.0  | -1.03|    5" |0.99 |   1.4377 AU|
04 30 00  03.01.2020 | 2458851.64583|   58851.14583| 16 37.9 -24 40         | 090.113 -31.665  | 08 14  15 32 | 132  228   | 11 53  +13.0  | -1.03|    5" |0.99 |   1.4377 AU|
05 00 00  03.01.2020 | 2458851.66667|   58851.16667| 17 07.8 -24 40         | 095.914 -27.112  | 08 14  15 32 | 132  228   | 11 53  +13.0  | -1.03|    5" |0.99 |   1.4377 AU|
05 30 00  03.01.2020 | 2458851.68750|   58851.18750| 17 37.8 -24 39         | 101.530 -22.605  | 08 14  15 32 | 132  228   | 11 53  +13.0  | -1.03|    5" |0.99 |   1.4377 AU|
06 00 00  03.01.2020 | 2458851.70833|   58851.20833| 18 07.7 -24 39         | 107.048 -18.186  | 08 14  15 32 | 132  228   | 11 53  +13.0  | -1.03|    5" |0.99 |   1.4378 AU|
06 30 00  03.01.2020 | 2458851.72917|   58851.22917| 18 37.7 -24 39         | 112.540 -13.896  | 08 14  15 32 | 132  228   | 11 53  +13.0  | -1.03|    5" |0.99 |   1.4378 AU|
07 00 00  03.01.2020 | 2458851.75000|   58851.25000| 19 07.6 -24 39         | 118.068 -09.774  | 08 14  15 32 | 132  228   | 11 53  +13.0  | -1.03|    5" |0.99 |   1.4378 AU|
07 30 00  03.01.2020 | 2458851.77083|   58851.27083| 19 37.5 -24 39         | 123.684 -05.860  | 08 14  15 32 | 132  228   | 11 53  +13.0  | -1.03|    5" |0.99 |   1.4378 AU|
08 00 00  03.01.2020 | 2458851.79167|   58851.29167| 20 07.5 -24 39         | 129.429 -02.197  | 08 14  15 32 | 132  228   | 11 53  +13.0  | -1.03|    5" |0.99 |   1.4379 AU|
08 30 00  03.01.2020 | 2458851.81250|   58851.31250| 20 37.4 -24 39         | 135.338 +01.505  | 08 14  15 32 | 132  228   | 11 53  +13.0  | -1.04|    5" |0.99 |   1.4379 AU|
09 00 00  03.01.2020 | 2458851.83333|   58851.33333| 21 07.3 -24 39         | 141.435 +04.378  | 08 14  15 32 | 132  228   | 11 53  +13.0  | -1.04|    5" |0.99 |   1.4379 AU|
09 30 00  03.01.2020 | 2458851.85417|   58851.35417| 21 37.3 -24 39         | 147.731 +06.965  | 08 14  15 32 | 132  228   | 11 53  +13.0  | -1.04|    5" |0.99 |   1.4379 AU|
10 00 00  03.01.2020 | 2458851.87500|   58851.37500| 22 07.2 -24 39         | 154.225 +09.152  | 08 14  15 32 | 132  228   | 11 53  +13.0  | -1.04|    5" |0.99 |   1.4379 AU|
10 30 00  03.01.2020 | 2458851.89583|   58851.39583| 22 37.2 -24 39         | 160.899 +10.880  | 08 14  15 32 | 132  228   | 11 53  +13.0  | -1.04|    5" |0.99 |   1.4380 AU|
11 00 00  03.01.2020 | 2458851.91667|   58851.41667| 23 07.1 -24 39         | 167.723 +12.106  | 08 14  15 32 | 132  228   | 11 53  +13.0  | -1.04|    5" |0.99 |   1.4380 AU|
11 30 00  03.01.2020 | 2458851.93750|   58851.43750| 23 37.0 -24 39         | 174.649 +12.801  | 08 14  15 32 | 132  228   | 11 53  +13.0  | -1.04|    5" |0.99 |   1.4380 AU|
12 00 00  03.01.2020 | 2458851.95833|   58851.45833| 00 07.0 -24 39         | 181.623 +12.949  | 08 14  15 32 | 132  228   | 11 53  +13.0  | -1.04|    5" |0.99 |   1.4380 AU|
12 30 00  03.01.2020 | 2458851.97917|   58851.47917| 00 36.9 -24 39         | 188.582 +12.546  | 08 14  15 32 | 132  228   | 11 53  +13.0  | -1.04|    5" |0.99 |   1.4380 AU|
13 00 00  03.01.2020 | 2458852.00000|   58851.50000| 01 06.8 -24 39         | 195.467 +11.602  | 08 14  15 32 | 132  228   | 11 53  +13.0  | -1.04|    5" |0.99 |   1.4381 AU|
13 30 00  03.01.2020 | 2458852.02083|   58851.52083| 01 36.8 -24 39         | 202.227 +10.139  | 08 14  15 32 | 132  228   | 11 53  +13.0  | -1.04|    5" |0.99 |   1.4381 AU|
14 00 00  03.01.2020 | 2458852.04167|   58851.54167| 02 06.7 -24 39         | 208.821 +08.193  | 08 14  15 32 | 132  228   | 11 53  +13.0  | -1.04|    5" |0.99 |   1.4381 AU|
14 30 00  03.01.2020 | 2458852.06250|   58851.56250| 02 36.6 -24 39         | 215.225 +05.811  | 08 14  15 32 | 132  228   | 11 53  +13.0  | -1.04|    5" |0.99 |   1.4381 AU|
15 00 00  03.01.2020 | 2458852.08333|   58851.58333| 03 06.6 -24 39         | 221.428 +03.069  | 08 14  15 32 | 132  228   | 11 53  +13.0  | -1.04|    5" |0.99 |   1.4381 AU|
15 30 00  03.01.2020 | 2458852.10417|   58851.60417| 03 36.5 -24 39         | 227.436 +00.164  | 08 14  15 32 | 132  228   | 11 53  +13.0  | -1.04|    5" |0.99 |   1.4382 AU|
16 00 00  03.01.2020 | 2458852.12500|   58851.62500| 04 06.5 -24 39         | 233.266 -03.860  | 08 14  15 32 | 132  228   | 11 53  +13.0  | -1.05|    5" |0.99 |   1.4382 AU|
16 30 00  03.01.2020 | 2458852.14583|   58851.64583| 04 36.4 -24 39         | 238.947 -07.645  | 08 14  15 32 | 132  228   | 11 53  +13.0  | -1.05|    5" |0.99 |   1.4382 AU|
