
Mars
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        Date         |      JD      |     MJD      |   Equat.coordinates    |Horiz.coordinates |Rising/Setting| Azimuthes  |    Transit    | Mag  |Angular|Phase|  Distance  |
                     |              |              |  at the current epoch  |(Azimuth/Altitude)|              | Ris./Set.  |(Time/Altitude)|      | size  |     |            |
                     |              |              |(Hour angle/Declination)|                  |              |            |               |      |       |     |            |
---------------------|--------------|--------------|------------------------|------------------|--------------|------------|---------------|------|-------|-----|------------|
  h  m  s            |              |              |   h  m     °  '        |    °       °     |   h  m   h  m|    °    °  |   h  m    °   |   m  |       |     |            |
00 00 00  01.01.2024 | 2460310.45833|   60309.95833| 12 45.6 -23 58         | 021.307 -60.220  | 07 31  14 58 | 131  229   | 11 14  +13.6  |  1.39|    4" |0.99 |   2.4240 AU|
00 30 00  01.01.2024 | 2460310.47917|   60309.97917| 13 15.6 -23 58         | 034.046 -58.093  | 07 31  14 58 | 131  229   | 11 14  +13.6  |  1.39|    4" |0.99 |   2.4239 AU|
01 00 00  01.01.2024 | 2460310.50000|   60310.00000| 13 45.6 -23 58         | 045.344 -55.170  | 07 31  14 58 | 131  229   | 11 14  +13.6  |  1.39|    4" |0.99 |   2.4239 AU|
01 30 00  01.01.2024 | 2460310.52083|   60310.02083| 14 15.6 -23 58         | 055.233 -51.651  | 07 31  14 58 | 131  229   | 11 14  +13.6  |  1.39|    4" |0.99 |   2.4238 AU|
02 00 00  01.01.2024 | 2460310.54167|   60310.04167| 14 45.6 -23 58         | 063.915 -47.708  | 07 31  14 58 | 131  229   | 11 14  +13.6  |  1.39|    4" |0.99 |   2.4237 AU|
02 30 00  01.01.2024 | 2460310.56250|   60310.06250| 15 15.6 -23 58         | 071.634 -43.477  | 07 31  14 58 | 131  229   | 11 14  +13.6  |  1.39|    4" |0.99 |   2.4237 AU|
03 00 00  01.01.2024 | 2460310.58333|   60310.08333| 15 45.6 -23 58         | 078.617 -39.059  | 07 31  14 58 | 131  229   | 11 14  +13.6  |  1.39|    4" |0.99 |   2.4236 AU|
03 30 00  01.01.2024 | 2460310.60417|   60310.10417| 16 15.7 -23 58         | 085.055 -34.534  | 07 31  14 58 | 131  229   | 11 14  +13.6  |  1.39|    4" |0.99 |   2.4235 AU|
04 00 00  01.01.2024 | 2460310.62500|   60310.12500| 16 45.7 -23 58         | 091.104 -29.966  | 07 31  14 58 | 131  229   | 11 14  +13.6  |  1.39|    4" |0.99 |   2.4235 AU|
04 30 00  01.01.2024 | 2460310.64583|   60310.14583| 17 15.7 -23 58         | 096.890 -25.407  | 07 31  14 58 | 131  229   | 11 14  +13.6  |  1.39|    4" |0.99 |   2.4234 AU|
05 00 00  01.01.2024 | 2460310.66667|   60310.16667| 17 45.7 -23 58         | 102.513 -20.901  | 07 31  14 58 | 131  229   | 11 14  +13.6  |  1.39|    4" |0.99 |   2.4233 AU|
05 30 00  01.01.2024 | 2460310.68750|   60310.18750| 18 15.7 -23 58         | 108.057 -16.492  | 07 31  14 58 | 131  229   | 11 14  +13.6  |  1.39|    4" |0.99 |   2.4233 AU|
06 00 00  01.01.2024 | 2460310.70833|   60310.20833| 18 45.7 -23 58         | 113.594 -12.220  | 07 31  14 58 | 131  229   | 11 14  +13.6  |  1.39|    4" |0.99 |   2.4232 AU|
06 30 00  01.01.2024 | 2460310.72917|   60310.22917| 19 15.7 -23 58         | 119.181 -08.125  | 07 31  14 58 | 131  229   | 11 14  +13.6  |  1.39|    4" |0.99 |   2.4232 AU|
07 00 00  01.01.2024 | 2460310.75000|   60310.25000| 19 45.8 -23 58         | 124.871 -04.250  | 07 31  14 58 | 131  229   | 11 14  +13.6  |  1.39|    4" |0.99 |   2.4231 AU|
07 30 00  01.01.2024 | 2460310.77083|   60310.27083| 20 15.8 -23 58         | 130.704 -00.077  | 07 31  14 58 | 131  229   | 11 14  +13.6  |  1.39|    4" |0.99 |   2.4230 AU|
08 00 00  01.01.2024 | 2460310.79167|   60310.29167| 20 45.8 -23 58         | 136.713 +02.903  | 07 31  14 58 | 131  229   | 11 14  +13.6  |  1.39|    4" |0.99 |   2.4230 AU|
08 30 00  01.01.2024 | 2460310.81250|   60310.31250| 21 15.8 -23 58         | 142.918 +05.760  | 07 31  14 58 | 131  229   | 11 14  +13.6  |  1.39|    4" |0.99 |   2.4229 AU|
09 00 00  01.01.2024 | 2460310.83333|   60310.33333| 21 45.8 -23 58         | 149.330 +08.270  | 07 31  14 58 | 131  229   | 11 14  +13.6  |  1.39|    4" |0.99 |   2.4228 AU|
09 30 00  01.01.2024 | 2460310.85417|   60310.35417| 22 15.8 -23 58         | 155.941 +10.352  | 07 31  14 58 | 131  229   | 11 14  +13.6  |  1.39|    4" |0.99 |   2.4228 AU|
10 00 00  01.01.2024 | 2460310.87500|   60310.37500| 22 45.9 -23 58         | 162.731 +11.955  | 07 31  14 58 | 131  229   | 11 14  +13.6  |  1.39|    4" |0.99 |   2.4227 AU|
10 30 00  01.01.2024 | 2460310.89583|   60310.39583| 23 15.9 -23 58         | 169.662 +13.039  | 07 31  14 58 | 131  229   | 11 14  +13.6  |  1.39|    4" |0.99 |   2.4226 AU|
11 00 00  01.01.2024 | 2460310.91667|   60310.41667| 23 45.9 -23 58         | 176.683 +13.580  | 07 31  14 58 | 131  229   | 11 14  +13.6  |  1.39|    4" |0.99 |   2.4226 AU|
11 30 00  01.01.2024 | 2460310.93750|   60310.43750| 00 15.9 -23 58         | 183.734 +13.563  | 07 31  14 58 | 131  229   | 11 14  +13.6  |  1.39|    4" |0.99 |   2.4225 AU|
12 00 00  01.01.2024 | 2460310.95833|   60310.45833| 00 45.9 -23 58         | 190.751 +12.989  | 07 31  14 58 | 131  229   | 11 14  +13.6  |  1.39|    4" |0.99 |   2.4225 AU|
12 30 00  01.01.2024 | 2460310.97917|   60310.47917| 01 15.9 -23 58         | 197.675 +11.872  | 07 31  14 58 | 131  229   | 11 14  +13.6  |  1.39|    4" |0.99 |   2.4224 AU|
13 00 00  01.01.2024 | 2460311.00000|   60310.50000| 01 45.9 -23 58         | 204.455 +10.239  | 07 31  14 58 | 131  229   | 11 14  +13.6  |  1.39|    4" |0.99 |   2.4223 AU|
13 30 00  01.01.2024 | 2460311.02083|   60310.52083| 02 16.0 -23 58         | 211.054 +08.129  | 07 31  14 58 | 131  229   | 11 14  +13.6  |  1.39|    4" |0.99 |   2.4223 AU|
14 00 00  01.01.2024 | 2460311.04167|   60310.54167| 02 46.0 -23 59         | 217.453 +05.594  | 07 31  14 58 | 131  229   | 11 14  +13.6  |  1.39|    4" |0.99 |   2.4222 AU|
14 30 00  01.01.2024 | 2460311.06250|   60310.56250| 03 16.0 -23 59         | 223.646 +02.721  | 07 31  14 58 | 131  229   | 11 14  +13.6  |  1.39|    4" |0.99 |   2.4221 AU|
15 00 00  01.01.2024 | 2460311.08333|   60310.58333| 03 46.0 -23 59         | 229.642 -00.251  | 07 31  14 58 | 131  229   | 11 14  +13.6  |  1.39|    4" |0.99 |   2.4221 AU|
15 30 00  01.01.2024 | 2460311.10417|   60310.60417| 04 16.0 -23 59         | 235.465 -04.479  | 07 31  14 58 | 131  229   | 11 14  +13.6  |  1.39|    4" |0.99 |   2.4220 AU|
