
Jupiter
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        Date         |      JD      |     MJD      |   Equat.coordinates    |Horiz.coordinates |Rising/Setting| Azimuthes  |    Transit    | Mag  |Angular|Phase|  Distance  |
                     |              |              |  at the current epoch  |(Azimuth/Altitude)|              | Ris./Set.  |(Time/Altitude)|      | size  |     |            |
                     |              |              |(Hour angle/Declination)|                  |              |            |               |      |       |     |            |
---------------------|--------------|--------------|------------------------|------------------|--------------|------------|---------------|------|-------|-----|------------|
  h  m  s            |              |              |   h  m     °  '        |    °       °     |   h  m   h  m|    °    °  |   h  m    °   |   m  |       |     |            |
00 00 00  01.01.2030 | 2462502.41667|   62501.91667| 14 22.0 -16 55         | 051.626 -44.863  | 05 06  14 07 | 118  242   | 09 37  +20.7  | -1.73|   33" |     |   6.0023 AU|
00 30 00  01.01.2030 | 2462502.43750|   62501.93750| 14 52.1 -16 55         | 059.987 -41.075  | 05 06  14 07 | 118  242   | 09 37  +20.7  | -1.73|   33" |     |   6.0020 AU|
01 00 00  01.01.2030 | 2462502.45833|   62501.95833| 15 22.2 -16 56         | 067.591 -36.966  | 05 06  14 07 | 118  242   | 09 37  +20.7  | -1.73|   33" |     |   6.0017 AU|
01 30 00  01.01.2030 | 2462502.47917|   62501.97917| 15 52.2 -16 56         | 074.586 -32.635  | 05 06  14 07 | 118  242   | 09 37  +20.7  | -1.73|   33" |     |   6.0015 AU|
02 00 00  01.01.2030 | 2462502.50000|   62502.00000| 16 22.3 -16 56         | 081.115 -28.159  | 05 06  14 07 | 118  242   | 09 37  +20.7  | -1.73|   33" |     |   6.0012 AU|
02 30 00  01.01.2030 | 2462502.52083|   62502.02083| 16 52.4 -16 56         | 087.303 -23.604  | 05 06  14 07 | 118  242   | 09 37  +20.7  | -1.73|   33" |     |   6.0010 AU|
03 00 00  01.01.2030 | 2462502.54167|   62502.04167| 17 22.4 -16 56         | 093.257 -19.026  | 05 06  14 07 | 118  242   | 09 37  +20.7  | -1.73|   33" |     |   6.0007 AU|
03 30 00  01.01.2030 | 2462502.56250|   62502.06250| 17 52.5 -16 56         | 099.073 -14.474  | 05 06  14 07 | 118  242   | 09 37  +20.7  | -1.73|   33" |     |   6.0004 AU|
04 00 00  01.01.2030 | 2462502.58333|   62502.08333| 18 22.6 -16 56         | 104.830 -09.994  | 05 06  14 07 | 118  242   | 09 37  +20.7  | -1.73|   33" |     |   6.0002 AU|
04 30 00  01.01.2030 | 2462502.60417|   62502.10417| 18 52.6 -16 56         | 110.602 -05.633  | 05 06  14 07 | 118  242   | 09 37  +20.7  | -1.73|   33" |     |   5.9999 AU|
05 00 00  01.01.2030 | 2462502.62500|   62502.12500| 19 22.7 -16 56         | 116.452 -00.725  | 05 06  14 07 | 118  242   | 09 37  +20.7  | -1.73|   33" |     |   5.9996 AU|
05 30 00  01.01.2030 | 2462502.64583|   62502.14583| 19 52.8 -16 56         | 122.438 +02.793  | 05 06  14 07 | 118  242   | 09 37  +20.7  | -1.73|   33" |     |   5.9994 AU|
06 00 00  01.01.2030 | 2462502.66667|   62502.16667| 20 22.8 -16 56         | 128.606 +06.409  | 05 06  14 07 | 118  242   | 09 37  +20.7  | -1.73|   33" |     |   5.9991 AU|
06 30 00  01.01.2030 | 2462502.68750|   62502.18750| 20 52.9 -16 56         | 134.998 +09.782  | 05 06  14 07 | 118  242   | 09 37  +20.7  | -1.73|   33" |     |   5.9989 AU|
07 00 00  01.01.2030 | 2462502.70833|   62502.20833| 21 23.0 -16 56         | 141.640 +12.807  | 05 06  14 07 | 118  242   | 09 37  +20.7  | -1.73|   33" |     |   5.9986 AU|
07 30 00  01.01.2030 | 2462502.72917|   62502.22917| 21 53.0 -16 56         | 148.543 +15.415  | 05 06  14 07 | 118  242   | 09 37  +20.7  | -1.73|   33" |     |   5.9983 AU|
08 00 00  01.01.2030 | 2462502.75000|   62502.25000| 22 23.1 -16 56         | 155.700 +17.549  | 05 06  14 07 | 118  242   | 09 37  +20.7  | -1.73|   33" |     |   5.9981 AU|
08 30 00  01.01.2030 | 2462502.77083|   62502.27083| 22 53.2 -16 56         | 163.082 +19.157  | 05 06  14 07 | 118  242   | 09 37  +20.7  | -1.73|   33" |     |   5.9978 AU|
09 00 00  01.01.2030 | 2462502.79167|   62502.29167| 23 23.2 -16 56         | 170.636 +20.195  | 05 06  14 07 | 118  242   | 09 37  +20.7  | -1.73|   33" |     |   5.9975 AU|
09 30 00  01.01.2030 | 2462502.81250|   62502.31250| 23 53.3 -16 56         | 178.292 +20.635  | 05 06  14 07 | 118  242   | 09 37  +20.7  | -1.73|   33" |     |   5.9973 AU|
10 00 00  01.01.2030 | 2462502.83333|   62502.33333| 00 23.4 -16 57         | 185.968 +20.464  | 05 06  14 07 | 118  242   | 09 37  +20.7  | -1.73|   33" |     |   5.9970 AU|
10 30 00  01.01.2030 | 2462502.85417|   62502.35417| 00 53.5 -16 57         | 193.576 +19.687  | 05 06  14 07 | 118  242   | 09 37  +20.7  | -1.73|   33" |     |   5.9968 AU|
11 00 00  01.01.2030 | 2462502.87500|   62502.37500| 01 23.5 -16 57         | 201.042 +18.327  | 05 06  14 07 | 118  242   | 09 37  +20.7  | -1.73|   33" |     |   5.9965 AU|
11 30 00  01.01.2030 | 2462502.89583|   62502.39583| 01 53.6 -16 57         | 208.303 +16.419  | 05 06  14 07 | 118  242   | 09 37  +20.7  | -1.73|   33" |     |   5.9962 AU|
12 00 00  01.01.2030 | 2462502.91667|   62502.41667| 02 23.7 -16 57         | 215.320 +14.013  | 05 06  14 07 | 118  242   | 09 37  +20.7  | -1.73|   33" |     |   5.9960 AU|
12 30 00  01.01.2030 | 2462502.93750|   62502.43750| 02 53.7 -16 57         | 222.076 +11.164  | 05 06  14 07 | 118  242   | 09 37  +20.7  | -1.73|   33" |     |   5.9957 AU|
13 00 00  01.01.2030 | 2462502.95833|   62502.45833| 03 23.8 -16 57         | 228.575 +07.935  | 05 06  14 07 | 118  242   | 09 37  +20.7  | -1.73|   33" |     |   5.9954 AU|
13 30 00  01.01.2030 | 2462502.97917|   62502.47917| 03 53.9 -16 57         | 234.837 +04.408  | 05 06  14 07 | 118  242   | 09 37  +20.7  | -1.73|   33" |     |   5.9952 AU|
14 00 00  01.01.2030 | 2462503.00000|   62502.50000| 04 23.9 -16 57         | 240.897 +00.770  | 05 06  14 07 | 118  242   | 09 37  +20.7  | -1.73|   33" |     |   5.9949 AU|
14 30 00  01.01.2030 | 2462503.02083|   62502.52083| 04 54.0 -16 57         | 246.799 -03.758  | 05 06  14 07 | 118  242   | 09 37  +20.7  | -1.73|   33" |     |   5.9946 AU|
15 00 00  01.01.2030 | 2462503.04167|   62502.54167| 05 24.1 -16 57         | 252.597 -08.054  | 05 06  14 07 | 118  242   | 09 37  +20.7  | -1.73|   33" |     |   5.9944 AU|
15 30 00  01.01.2030 | 2462503.06250|   62502.56250| 05 54.1 -16 57         | 258.351 -12.488  | 05 06  14 07 | 118  242   | 09 37  +20.7  | -1.73|   33" |     |   5.9941 AU|
16 00 00  01.01.2030 | 2462503.08333|   62502.58333| 06 24.2 -16 57         | 264.129 -17.014  | 05 06  14 07 | 118  242   | 09 37  +20.7  | -1.73|   33" |     |   5.9939 AU|
