
Sun
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        Date         |      JD      |     MJD      |   Equat.coordinates    |Horiz.coordinates |Rising/Setting| Azimuthes  |    Transit    | Mag  |Angular|Phase|  Distance  |
                     |              |              |  at the current epoch  |(Azimuth/Altitude)|              | Ris./Set.  |(Time/Altitude)|      | size  |     |            |
                     |              |              |(Hour angle/Declination)|                  |              |            |               |      |       |     |            |
---------------------|--------------|--------------|------------------------|------------------|--------------|------------|---------------|------|-------|-----|------------|
  h  m  s            |              |              |   h  m     °  '        |    °       °     |   h  m   h  m|    °    °  |   h  m    °   |   m  |       |     |            |
00 00 00  01.01.2021 | 2459215.45833|   59214.95833| 11 49.8 -23 00         | 355.231 -60.489  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9833 AU|
00 30 00  01.01.2021 | 2459215.47917|   59214.97917| 12 19.8 -23 00         | 009.223 -60.310  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9833 AU|
01 00 00  01.01.2021 | 2459215.50000|   59215.00000| 12 49.8 -23 00         | 022.687 -59.049  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9833 AU|
01 30 00  01.01.2021 | 2459215.52083|   59215.02083| 13 19.8 -23 00         | 035.028 -56.839  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9833 AU|
02 00 00  01.01.2021 | 2459215.54167|   59215.04167| 13 49.8 -23 00         | 046.002 -53.867  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9833 AU|
02 30 00  01.01.2021 | 2459215.56250|   59215.06250| 14 19.7 -23 00         | 055.656 -50.322  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9833 AU|
03 00 00  01.01.2021 | 2459215.58333|   59215.08333| 14 49.7 -23 00         | 064.177 -46.367  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9833 AU|
03 30 00  01.01.2021 | 2459215.60417|   59215.10417| 15 19.7 -23 00         | 071.791 -42.131  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9833 AU|
04 00 00  01.01.2021 | 2459215.62500|   59215.12500| 15 49.7 -22 59         | 078.710 -37.712  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9833 AU|
04 30 00  01.01.2021 | 2459215.64583|   59215.14583| 16 19.7 -22 59         | 085.114 -33.189  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9833 AU|
05 00 00  01.01.2021 | 2459215.66667|   59215.16667| 16 49.7 -22 59         | 091.149 -28.623  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9833 AU|
05 30 00  01.01.2021 | 2459215.68750|   59215.18750| 17 19.7 -22 59         | 096.936 -24.066  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9833 AU|
06 00 00  01.01.2021 | 2459215.70833|   59215.20833| 17 49.7 -22 59         | 102.572 -19.563  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9833 AU|
06 30 00  01.01.2021 | 2459215.72917|   59215.22917| 18 19.7 -22 59         | 108.140 -15.157  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9833 AU|
07 00 00  01.01.2021 | 2459215.75000|   59215.25000| 18 49.7 -22 59         | 113.709 -10.889  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9833 AU|
07 30 00  01.01.2021 | 2459215.77083|   59215.27083| 19 19.6 -22 59         | 119.338 -06.801  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9833 AU|
08 00 00  01.01.2021 | 2459215.79167|   59215.29167| 19 49.6 -22 59         | 125.077 -02.934  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9833 AU|
08 30 00  01.01.2021 | 2459215.81250|   59215.31250| 20 19.6 -22 59         | 130.968 +01.048  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9833 AU|
09 00 00  01.01.2021 | 2459215.83333|   59215.33333| 20 49.6 -22 58         | 137.043 +04.138  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9833 AU|
09 30 00  01.01.2021 | 2459215.85417|   59215.35417| 21 19.6 -22 58         | 143.322 +07.001  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9833 AU|
10 00 00  01.01.2021 | 2459215.87500|   59215.37500| 21 49.6 -22 58         | 149.815 +09.491  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9833 AU|
10 30 00  01.01.2021 | 2459215.89583|   59215.39583| 22 19.6 -22 58         | 156.512 +11.540  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9833 AU|
11 00 00  01.01.2021 | 2459215.91667|   59215.41667| 22 49.6 -22 58         | 163.392 +13.100  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9833 AU|
11 30 00  01.01.2021 | 2459215.93750|   59215.43750| 23 19.6 -22 58         | 170.412 +14.132  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9833 AU|
12 00 00  01.01.2021 | 2459215.95833|   59215.45833| 23 49.6 -22 58         | 177.518 +14.613  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9833 AU|
12 30 00  01.01.2021 | 2459215.97917|   59215.47917| 00 19.6 -22 58         | 184.649 +14.528  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9833 AU|
13 00 00  01.01.2021 | 2459216.00000|   59215.50000| 00 49.5 -22 58         | 191.736 +13.882  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9833 AU|
13 30 00  01.01.2021 | 2459216.02083|   59215.52083| 01 19.5 -22 57         | 198.720 +12.689  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9833 AU|
14 00 00  01.01.2021 | 2459216.04167|   59215.54167| 01 49.5 -22 57         | 205.549 +10.979  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9833 AU|
14 30 00  01.01.2021 | 2459216.06250|   59215.56250| 02 19.5 -22 57         | 212.188 +08.793  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9833 AU|
15 00 00  01.01.2021 | 2459216.08333|   59215.58333| 02 49.5 -22 57         | 218.618 +06.184  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9833 AU|
15 30 00  01.01.2021 | 2459216.10417|   59215.60417| 03 19.5 -22 57         | 224.837 +03.230  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9833 AU|
16 00 00  01.01.2021 | 2459216.12500|   59215.62500| 03 49.5 -22 57         | 230.856 +00.143  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9833 AU|
16 30 00  01.01.2021 | 2459216.14583|   59215.64583| 04 19.5 -22 57         | 236.700 -04.058  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9833 AU|
