
Sun
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        Date         |      JD      |     MJD      |   Equat.coordinates    |Horiz.coordinates |Rising/Setting| Azimuthes  |    Transit    | Mag  |Angular|Phase|  Distance  |
                     |              |              |  at the current epoch  |(Azimuth/Altitude)|              | Ris./Set.  |(Time/Altitude)|      | size  |     |            |
                     |              |              |(Hour angle/Declination)|                  |              |            |               |      |       |     |            |
---------------------|--------------|--------------|------------------------|------------------|--------------|------------|---------------|------|-------|-----|------------|
  h  m  s            |              |              |   h  m     °  '        |    °       °     |   h  m   h  m|    °    °  |   h  m    °   |   m  |       |     |            |
00 00 00  01.01.2028 | 2461771.45833|   61770.95833| 11 50.1 -23 04         | 355.367 -60.548  | 08 17  16 03 | 129  232   | 12 10  +14.6  |      |32.53' |     |   0.9834 AU|
00 30 00  01.01.2028 | 2461771.47917|   61770.97917| 12 20.1 -23 03         | 009.375 -60.357  | 08 17  16 03 | 129  232   | 12 10  +14.6  |      |32.53' |     |   0.9834 AU|
01 00 00  01.01.2028 | 2461771.50000|   61771.00000| 12 50.1 -23 03         | 022.846 -59.084  | 08 17  16 03 | 129  232   | 12 10  +14.6  |      |32.53' |     |   0.9834 AU|
01 30 00  01.01.2028 | 2461771.52083|   61771.02083| 13 20.1 -23 03         | 035.184 -56.863  | 08 17  16 03 | 129  232   | 12 10  +14.6  |      |32.53' |     |   0.9834 AU|
02 00 00  01.01.2028 | 2461771.54167|   61771.04167| 13 50.1 -23 03         | 046.151 -53.882  | 08 17  16 03 | 129  232   | 12 10  +14.6  |      |32.53' |     |   0.9834 AU|
02 30 00  01.01.2028 | 2461771.56250|   61771.06250| 14 20.1 -23 03         | 055.794 -50.330  | 08 17  16 03 | 129  232   | 12 10  +14.6  |      |32.53' |     |   0.9834 AU|
03 00 00  01.01.2028 | 2461771.58333|   61771.08333| 14 50.0 -23 03         | 064.306 -46.370  | 08 17  16 03 | 129  232   | 12 10  +14.6  |      |32.53' |     |   0.9834 AU|
03 30 00  01.01.2028 | 2461771.60417|   61771.10417| 15 20.0 -23 03         | 071.911 -42.130  | 08 17  16 03 | 129  232   | 12 10  +14.6  |      |32.53' |     |   0.9834 AU|
04 00 00  01.01.2028 | 2461771.62500|   61771.12500| 15 50.0 -23 03         | 078.823 -37.709  | 08 17  16 03 | 129  232   | 12 10  +14.6  |      |32.53' |     |   0.9834 AU|
04 30 00  01.01.2028 | 2461771.64583|   61771.14583| 16 20.0 -23 03         | 085.221 -33.185  | 08 17  16 03 | 129  232   | 12 10  +14.6  |      |32.53' |     |   0.9834 AU|
05 00 00  01.01.2028 | 2461771.66667|   61771.16667| 16 50.0 -23 03         | 091.251 -28.619  | 08 17  16 03 | 129  232   | 12 10  +14.6  |      |32.53' |     |   0.9834 AU|
05 30 00  01.01.2028 | 2461771.68750|   61771.18750| 17 20.0 -23 02         | 097.034 -24.062  | 08 17  16 03 | 129  232   | 12 10  +14.6  |      |32.53' |     |   0.9834 AU|
06 00 00  01.01.2028 | 2461771.70833|   61771.20833| 17 50.0 -23 02         | 102.667 -19.561  | 08 17  16 03 | 129  232   | 12 10  +14.6  |      |32.53' |     |   0.9834 AU|
06 30 00  01.01.2028 | 2461771.72917|   61771.22917| 18 20.0 -23 02         | 108.233 -15.157  | 08 17  16 03 | 129  232   | 12 10  +14.6  |      |32.53' |     |   0.9834 AU|
07 00 00  01.01.2028 | 2461771.75000|   61771.25000| 18 50.0 -23 02         | 113.800 -10.892  | 08 17  16 03 | 129  232   | 12 10  +14.6  |      |32.53' |     |   0.9834 AU|
07 30 00  01.01.2028 | 2461771.77083|   61771.27083| 19 19.9 -23 02         | 119.428 -06.807  | 08 17  16 03 | 129  232   | 12 10  +14.6  |      |32.53' |     |   0.9834 AU|
08 00 00  01.01.2028 | 2461771.79167|   61771.29167| 19 49.9 -23 02         | 125.166 -02.944  | 08 17  16 03 | 129  232   | 12 10  +14.6  |      |32.53' |     |   0.9833 AU|
08 30 00  01.01.2028 | 2461771.81250|   61771.31250| 20 19.9 -23 02         | 131.056 +01.035  | 08 17  16 03 | 129  232   | 12 10  +14.6  |      |32.53' |     |   0.9833 AU|
09 00 00  01.01.2028 | 2461771.83333|   61771.33333| 20 49.9 -23 02         | 137.130 +04.119  | 08 17  16 03 | 129  232   | 12 10  +14.6  |      |32.53' |     |   0.9833 AU|
09 30 00  01.01.2028 | 2461771.85417|   61771.35417| 21 19.9 -23 02         | 143.409 +06.977  | 08 17  16 03 | 129  232   | 12 10  +14.6  |      |32.53' |     |   0.9833 AU|
10 00 00  01.01.2028 | 2461771.87500|   61771.37500| 21 49.9 -23 02         | 149.900 +09.461  | 08 17  16 03 | 129  232   | 12 10  +14.6  |      |32.53' |     |   0.9833 AU|
10 30 00  01.01.2028 | 2461771.89583|   61771.39583| 22 19.9 -23 02         | 156.596 +11.504  | 08 17  16 03 | 129  232   | 12 10  +14.6  |      |32.53' |     |   0.9833 AU|
11 00 00  01.01.2028 | 2461771.91667|   61771.41667| 22 49.9 -23 01         | 163.472 +13.057  | 08 17  16 03 | 129  232   | 12 10  +14.6  |      |32.53' |     |   0.9833 AU|
11 30 00  01.01.2028 | 2461771.93750|   61771.43750| 23 19.9 -23 01         | 170.489 +14.083  | 08 17  16 03 | 129  232   | 12 10  +14.6  |      |32.53' |     |   0.9833 AU|
12 00 00  01.01.2028 | 2461771.95833|   61771.45833| 23 49.9 -23 01         | 177.592 +14.558  | 08 17  16 03 | 129  232   | 12 10  +14.6  |      |32.53' |     |   0.9833 AU|
12 30 00  01.01.2028 | 2461771.97917|   61771.47917| 00 19.9 -23 01         | 184.717 +14.468  | 08 17  16 03 | 129  232   | 12 10  +14.6  |      |32.53' |     |   0.9833 AU|
13 00 00  01.01.2028 | 2461772.00000|   61771.50000| 00 49.8 -23 01         | 191.799 +13.816  | 08 17  16 03 | 129  232   | 12 10  +14.6  |      |32.53' |     |   0.9833 AU|
13 30 00  01.01.2028 | 2461772.02083|   61771.52083| 01 19.8 -23 01         | 198.776 +12.618  | 08 17  16 03 | 129  232   | 12 10  +14.6  |      |32.53' |     |   0.9833 AU|
14 00 00  01.01.2028 | 2461772.04167|   61771.54167| 01 49.8 -23 01         | 205.600 +10.905  | 08 17  16 03 | 129  232   | 12 10  +14.6  |      |32.53' |     |   0.9833 AU|
14 30 00  01.01.2028 | 2461772.06250|   61771.56250| 02 19.8 -23 01         | 212.233 +08.716  | 08 17  16 03 | 129  232   | 12 10  +14.6  |      |32.53' |     |   0.9833 AU|
15 00 00  01.01.2028 | 2461772.08333|   61771.58333| 02 49.8 -23 01         | 218.658 +06.104  | 08 17  16 03 | 129  232   | 12 10  +14.6  |      |32.53' |     |   0.9833 AU|
15 30 00  01.01.2028 | 2461772.10417|   61771.60417| 03 19.8 -23 01         | 224.871 +03.150  | 08 17  16 03 | 129  232   | 12 10  +14.6  |      |32.53' |     |   0.9833 AU|
16 00 00  01.01.2028 | 2461772.12500|   61771.62500| 03 49.8 -23 00         | 230.885 +00.071  | 08 17  16 03 | 129  232   | 12 10  +14.6  |      |32.53' |     |   0.9833 AU|
16 30 00  01.01.2028 | 2461772.14583|   61771.64583| 04 19.8 -23 00         | 236.725 -04.145  | 08 17  16 03 | 129  232   | 12 10  +14.6  |      |32.53' |     |   0.9833 AU|
