
Mars
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        Date         |      JD      |     MJD      |   Equat.coordinates    |Horiz.coordinates |Rising/Setting| Azimuthes  |    Transit    | Mag  |Angular|Phase|  Distance  |
                     |              |              |  at the current epoch  |(Azimuth/Altitude)|              | Ris./Set.  |(Time/Altitude)|      | size  |     |            |
                     |              |              |(Hour angle/Declination)|                  |              |            |               |      |       |     |            |
---------------------|--------------|--------------|------------------------|------------------|--------------|------------|---------------|------|-------|-----|------------|
  h  m  s            |              |              |   h  m     °  '        |    °       °     |   h  m   h  m|    °    °  |   h  m    °   |   m  |       |     |            |
00 00 00  01.01.2022 | 2459580.45833|   59579.95833| 13 49.0 -22 30         | 045.357 -53.503  | 06 17  14 04 | 128  232   | 10 11  +15.1  |  1.53|    4" |0.98 |   2.3415 AU|
00 30 00  01.01.2022 | 2459580.47917|   59579.97917| 14 19.1 -22 30         | 055.027 -49.991  | 06 17  14 04 | 128  232   | 10 11  +15.1  |  1.53|    4" |0.98 |   2.3414 AU|
01 00 00  01.01.2022 | 2459580.50000|   59580.00000| 14 49.1 -22 30         | 063.577 -46.060  | 06 17  14 04 | 128  232   | 10 11  +15.1  |  1.53|    4" |0.98 |   2.3413 AU|
01 30 00  01.01.2022 | 2459580.52083|   59580.02083| 15 19.1 -22 30         | 071.227 -41.840  | 06 17  14 04 | 128  232   | 10 11  +15.1  |  1.53|    4" |0.98 |   2.3411 AU|
02 00 00  01.01.2022 | 2459580.54167|   59580.04167| 15 49.1 -22 30         | 078.181 -37.432  | 06 17  14 04 | 128  232   | 10 11  +15.1  |  1.53|    4" |0.98 |   2.3410 AU|
02 30 00  01.01.2022 | 2459580.56250|   59580.06250| 16 19.1 -22 30         | 084.618 -32.913  | 06 17  14 04 | 128  232   | 10 11  +15.1  |  1.53|    4" |0.98 |   2.3409 AU|
03 00 00  01.01.2022 | 2459580.58333|   59580.08333| 16 49.2 -22 31         | 090.683 -28.347  | 06 17  14 04 | 128  232   | 10 11  +15.1  |  1.53|    4" |0.98 |   2.3408 AU|
03 30 00  01.01.2022 | 2459580.60417|   59580.10417| 17 19.2 -22 31         | 096.498 -23.786  | 06 17  14 04 | 128  232   | 10 11  +15.1  |  1.53|    4" |0.98 |   2.3407 AU|
04 00 00  01.01.2022 | 2459580.62500|   59580.12500| 17 49.2 -22 31         | 102.160 -19.276  | 06 17  14 04 | 128  232   | 10 11  +15.1  |  1.53|    4" |0.98 |   2.3406 AU|
04 30 00  01.01.2022 | 2459580.64583|   59580.14583| 18 19.2 -22 31         | 107.752 -14.860  | 06 17  14 04 | 128  232   | 10 11  +15.1  |  1.53|    4" |0.98 |   2.3405 AU|
05 00 00  01.01.2022 | 2459580.66667|   59580.16667| 18 49.2 -22 31         | 113.343 -10.581  | 06 17  14 04 | 128  232   | 10 11  +15.1  |  1.53|    4" |0.98 |   2.3404 AU|
05 30 00  01.01.2022 | 2459580.68750|   59580.18750| 19 19.2 -22 31         | 118.995 -06.479  | 06 17  14 04 | 128  232   | 10 11  +15.1  |  1.53|    4" |0.98 |   2.3403 AU|
06 00 00  01.01.2022 | 2459580.70833|   59580.20833| 19 49.3 -22 31         | 124.758 -02.598  | 06 17  14 04 | 128  232   | 10 11  +15.1  |  1.53|    4" |0.98 |   2.3402 AU|
06 30 00  01.01.2022 | 2459580.72917|   59580.22917| 20 19.3 -22 31         | 130.673 +01.364  | 06 17  14 04 | 128  232   | 10 11  +15.1  |  1.53|    4" |0.98 |   2.3401 AU|
07 00 00  01.01.2022 | 2459580.75000|   59580.25000| 20 49.3 -22 32         | 136.775 +04.493  | 06 17  14 04 | 128  232   | 10 11  +15.1  |  1.53|    4" |0.98 |   2.3399 AU|
07 30 00  01.01.2022 | 2459580.77083|   59580.27083| 21 19.3 -22 32         | 143.084 +07.377  | 06 17  14 04 | 128  232   | 10 11  +15.1  |  1.53|    4" |0.98 |   2.3398 AU|
08 00 00  01.01.2022 | 2459580.79167|   59580.29167| 21 49.3 -22 32         | 149.608 +09.883  | 06 17  14 04 | 128  232   | 10 11  +15.1  |  1.53|    4" |0.98 |   2.3397 AU|
08 30 00  01.01.2022 | 2459580.81250|   59580.31250| 22 19.4 -22 32         | 156.342 +11.945  | 06 17  14 04 | 128  232   | 10 11  +15.1  |  1.53|    4" |0.98 |   2.3396 AU|
09 00 00  01.01.2022 | 2459580.83333|   59580.33333| 22 49.4 -22 32         | 163.260 +13.514  | 06 17  14 04 | 128  232   | 10 11  +15.1  |  1.53|    4" |0.98 |   2.3395 AU|
09 30 00  01.01.2022 | 2459580.85417|   59580.35417| 23 19.4 -22 32         | 170.321 +14.552  | 06 17  14 04 | 128  232   | 10 11  +15.1  |  1.53|    4" |0.98 |   2.3394 AU|
10 00 00  01.01.2022 | 2459580.87500|   59580.37500| 23 49.4 -22 32         | 177.470 +15.035  | 06 17  14 04 | 128  232   | 10 11  +15.1  |  1.53|    4" |0.98 |   2.3393 AU|
10 30 00  01.01.2022 | 2459580.89583|   59580.39583| 00 19.4 -22 32         | 184.643 +14.949  | 06 17  14 04 | 128  232   | 10 11  +15.1  |  1.53|    4" |0.98 |   2.3392 AU|
11 00 00  01.01.2022 | 2459580.91667|   59580.41667| 00 49.5 -22 33         | 191.772 +14.296  | 06 17  14 04 | 128  232   | 10 11  +15.1  |  1.53|    4" |0.98 |   2.3391 AU|
11 30 00  01.01.2022 | 2459580.93750|   59580.43750| 01 19.5 -22 33         | 198.795 +13.094  | 06 17  14 04 | 128  232   | 10 11  +15.1  |  1.53|    4" |0.98 |   2.3390 AU|
12 00 00  01.01.2022 | 2459580.95833|   59580.45833| 01 49.5 -22 33         | 205.660 +11.372  | 06 17  14 04 | 128  232   | 10 11  +15.1  |  1.53|    4" |0.98 |   2.3389 AU|
12 30 00  01.01.2022 | 2459580.97917|   59580.47917| 02 19.5 -22 33         | 212.331 +09.170  | 06 17  14 04 | 128  232   | 10 11  +15.1  |  1.53|    4" |0.98 |   2.3387 AU|
13 00 00  01.01.2022 | 2459581.00000|   59580.50000| 02 49.5 -22 33         | 218.789 +06.541  | 06 17  14 04 | 128  232   | 10 11  +15.1  |  1.53|    4" |0.98 |   2.3386 AU|
13 30 00  01.01.2022 | 2459581.02083|   59580.52083| 03 19.5 -22 33         | 225.032 +03.562  | 06 17  14 04 | 128  232   | 10 11  +15.1  |  1.53|    4" |0.98 |   2.3385 AU|
14 00 00  01.01.2022 | 2459581.04167|   59580.54167| 03 49.6 -22 33         | 231.073 +00.423  | 06 17  14 04 | 128  232   | 10 11  +15.1  |  1.53|    4" |0.98 |   2.3384 AU|
14 30 00  01.01.2022 | 2459581.06250|   59580.56250| 04 19.6 -22 33         | 236.936 -03.746  | 06 17  14 04 | 128  232   | 10 11  +15.1  |  1.53|    4" |0.98 |   2.3383 AU|
15 00 00  01.01.2022 | 2459581.08333|   59580.58333| 04 49.6 -22 34         | 242.657 -07.700  | 06 17  14 04 | 128  232   | 10 11  +15.1  |  1.53|    4" |0.98 |   2.3382 AU|
15 30 00  01.01.2022 | 2459581.10417|   59580.60417| 05 19.6 -22 34         | 248.281 -11.861  | 06 17  14 04 | 128  232   | 10 11  +15.1  |  1.53|    4" |0.98 |   2.3381 AU|
