
Mars
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        Date         |      JD      |     MJD      |   Equat.coordinates    |Horiz.coordinates |Rising/Setting| Azimuthes  |    Transit    | Mag  |Angular|Phase|  Distance  |
                     |              |              |  at the current epoch  |(Azimuth/Altitude)|              | Ris./Set.  |(Time/Altitude)|      | size  |     |            |
                     |              |              |(Hour angle/Declination)|                  |              |            |               |      |       |     |            |
---------------------|--------------|--------------|------------------------|------------------|--------------|------------|---------------|------|-------|-----|------------|
  h  m  s            |              |              |   h  m     °  '        |    °       °     |   h  m   h  m|    °    °  |   h  m    °   |   m  |       |     |            |
00 00 00  01.01.2030 | 2462502.45833|   62501.95833| 09 25.8 -17 33         | 304.453 -43.910  | 10 06  19 02 | 119  242   | 14 34  +20.2  |  1.15|    4" |0.96 |   2.0804 AU|
00 30 00  01.01.2030 | 2462502.47917|   62501.97917| 09 55.9 -17 32         | 313.351 -47.465  | 10 06  19 02 | 119  242   | 14 34  +20.2  |  1.15|    4" |0.96 |   2.0805 AU|
01 00 00  01.01.2030 | 2462502.50000|   62502.00000| 10 25.9 -17 32         | 323.234 -50.505  | 10 06  19 02 | 119  242   | 14 34  +20.2  |  1.15|    4" |0.96 |   2.0806 AU|
01 30 00  01.01.2030 | 2462502.52083|   62502.02083| 10 55.9 -17 32         | 334.137 -52.879  | 10 06  19 02 | 119  242   | 14 34  +20.2  |  1.15|    4" |0.96 |   2.0807 AU|
02 00 00  01.01.2030 | 2462502.54167|   62502.04167| 11 25.9 -17 32         | 345.937 -54.438  | 10 06  19 02 | 119  242   | 14 34  +20.2  |  1.15|    4" |0.96 |   2.0807 AU|
02 30 00  01.01.2030 | 2462502.56250|   62502.06250| 11 55.9 -17 31         | 358.304 -55.061  | 10 06  19 02 | 119  242   | 14 34  +20.2  |  1.15|    4" |0.96 |   2.0808 AU|
03 00 00  01.01.2030 | 2462502.58333|   62502.08333| 12 25.9 -17 31         | 010.742 -54.695  | 10 06  19 02 | 119  242   | 14 34  +20.2  |  1.15|    4" |0.96 |   2.0809 AU|
03 30 00  01.01.2030 | 2462502.60417|   62502.10417| 12 56.0 -17 31         | 022.732 -53.371  | 10 06  19 02 | 119  242   | 14 34  +20.2  |  1.15|    4" |0.96 |   2.0810 AU|
04 00 00  01.01.2030 | 2462502.62500|   62502.12500| 13 26.0 -17 30         | 033.890 -51.195  | 10 06  19 02 | 119  242   | 14 34  +20.2  |  1.15|    4" |0.96 |   2.0810 AU|
04 30 00  01.01.2030 | 2462502.64583|   62502.14583| 13 56.0 -17 30         | 044.042 -48.313  | 10 06  19 02 | 119  242   | 14 34  +20.2  |  1.15|    4" |0.96 |   2.0811 AU|
05 00 00  01.01.2030 | 2462502.66667|   62502.16667| 14 26.0 -17 30         | 053.189 -44.877  | 10 06  19 02 | 119  242   | 14 34  +20.2  |  1.15|    4" |0.96 |   2.0812 AU|
05 30 00  01.01.2030 | 2462502.68750|   62502.18750| 14 56.0 -17 29         | 061.437 -41.024  | 10 06  19 02 | 119  242   | 14 34  +20.2  |  1.15|    4" |0.96 |   2.0813 AU|
06 00 00  01.01.2030 | 2462502.70833|   62502.20833| 15 26.0 -17 29         | 068.937 -36.870  | 10 06  19 02 | 119  242   | 14 34  +20.2  |  1.15|    4" |0.96 |   2.0814 AU|
06 30 00  01.01.2030 | 2462502.72917|   62502.22917| 15 56.1 -17 29         | 075.844 -32.509  | 10 06  19 02 | 119  242   | 14 34  +20.2  |  1.15|    4" |0.96 |   2.0814 AU|
07 00 00  01.01.2030 | 2462502.75000|   62502.25000| 16 26.1 -17 29         | 082.299 -28.016  | 10 06  19 02 | 119  242   | 14 34  +20.2  |  1.15|    4" |0.96 |   2.0815 AU|
07 30 00  01.01.2030 | 2462502.77083|   62502.27083| 16 56.1 -17 28         | 088.426 -23.456  | 10 06  19 02 | 119  242   | 14 34  +20.2  |  1.15|    4" |0.96 |   2.0816 AU|
08 00 00  01.01.2030 | 2462502.79167|   62502.29167| 17 26.1 -17 28         | 094.333 -18.882  | 10 06  19 02 | 119  242   | 14 34  +20.2  |  1.15|    4" |0.96 |   2.0817 AU|
08 30 00  01.01.2030 | 2462502.81250|   62502.31250| 17 56.1 -17 28         | 100.111 -14.343  | 10 06  19 02 | 119  242   | 14 34  +20.2  |  1.15|    4" |0.96 |   2.0817 AU|
09 00 00  01.01.2030 | 2462502.83333|   62502.33333| 18 26.1 -17 27         | 105.840 -09.884  | 10 06  19 02 | 119  242   | 14 34  +20.2  |  1.15|    4" |0.96 |   2.0818 AU|
09 30 00  01.01.2030 | 2462502.85417|   62502.35417| 18 56.2 -17 27         | 111.591 -05.551  | 10 06  19 02 | 119  242   | 14 34  +20.2  |  1.15|    4" |0.96 |   2.0819 AU|
10 00 00  01.01.2030 | 2462502.87500|   62502.37500| 19 26.2 -17 27         | 117.425 -00.686  | 10 06  19 02 | 119  242   | 14 34  +20.2  |  1.15|    4" |0.96 |   2.0820 AU|
10 30 00  01.01.2030 | 2462502.89583|   62502.39583| 19 56.2 -17 26         | 123.399 +02.801  | 10 06  19 02 | 119  242   | 14 34  +20.2  |  1.15|    4" |0.96 |   2.0821 AU|
11 00 00  01.01.2030 | 2462502.91667|   62502.41667| 20 26.2 -17 26         | 129.558 +06.371  | 10 06  19 02 | 119  242   | 14 34  +20.2  |  1.15|    4" |0.96 |   2.0821 AU|
11 30 00  01.01.2030 | 2462502.93750|   62502.43750| 20 56.2 -17 26         | 135.941 +09.693  | 10 06  19 02 | 119  242   | 14 34  +20.2  |  1.15|    4" |0.96 |   2.0822 AU|
12 00 00  01.01.2030 | 2462502.95833|   62502.45833| 21 26.2 -17 26         | 142.571 +12.662  | 10 06  19 02 | 119  242   | 14 34  +20.2  |  1.15|    4" |0.96 |   2.0823 AU|
12 30 00  01.01.2030 | 2462502.97917|   62502.47917| 21 56.3 -17 25         | 149.459 +15.211  | 10 06  19 02 | 119  242   | 14 34  +20.2  |  1.15|    4" |0.96 |   2.0824 AU|
13 00 00  01.01.2030 | 2462503.00000|   62502.50000| 22 26.3 -17 25         | 156.594 +17.283  | 10 06  19 02 | 119  242   | 14 34  +20.2  |  1.15|    4" |0.96 |   2.0824 AU|
13 30 00  01.01.2030 | 2462503.02083|   62502.52083| 22 56.3 -17 25         | 163.945 +18.828  | 10 06  19 02 | 119  242   | 14 34  +20.2  |  1.15|    4" |0.96 |   2.0825 AU|
14 00 00  01.01.2030 | 2462503.04167|   62502.54167| 23 26.3 -17 24         | 171.459 +19.804  | 10 06  19 02 | 119  242   | 14 34  +20.2  |  1.15|    4" |0.96 |   2.0826 AU|
14 30 00  01.01.2030 | 2462503.06250|   62502.56250| 23 56.3 -17 24         | 179.067 +20.186  | 10 06  19 02 | 119  242   | 14 34  +20.2  |  1.15|    4" |0.96 |   2.0827 AU|
15 00 00  01.01.2030 | 2462503.08333|   62502.58333| 00 26.3 -17 24         | 186.685 +19.962  | 10 06  19 02 | 119  242   | 14 34  +20.2  |  1.15|    4" |0.96 |   2.0828 AU|
15 30 00  01.01.2030 | 2462503.10417|   62502.60417| 00 56.4 -17 24         | 194.232 +19.139  | 10 06  19 02 | 119  242   | 14 34  +20.2  |  1.15|    4" |0.96 |   2.0828 AU|
