
Saturn
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        Date         |      JD      |     MJD      |   Equat.coordinates    |Horiz.coordinates |Rising/Setting| Azimuthes  |    Transit    | Mag  |Angular|Phase|  Distance  |
                     |              |              |  at the current epoch  |(Azimuth/Altitude)|              | Ris./Set.  |(Time/Altitude)|      | size  |     |            |
                     |              |              |(Hour angle/Declination)|                  |              |            |               |      |       |     |            |
---------------------|--------------|--------------|------------------------|------------------|--------------|------------|---------------|------|-------|-----|------------|
  h  m  s            |              |              |   h  m     °  '        |    °       °     |   h  m   h  m|    °    °  |   h  m    °   |   m  |       |     |            |
00 00 00  01.01.2021 | 2459215.45833|   59214.95833| 10 20.7 -20 11         | 319.727 -52.432  | 09 28  17 47 | 124  236   | 13 37  +17.4  |  1.30|   15" |     |  10.8991 AU|
00 30 00  01.01.2021 | 2459215.47917|   59214.97917| 10 50.8 -20 11         | 330.827 -55.044  | 09 28  17 47 | 124  236   | 13 37  +17.4  |  1.30|   15" |     |  10.8993 AU|
01 00 00  01.01.2021 | 2459215.50000|   59215.00000| 11 20.8 -20 10         | 343.031 -56.841  | 09 28  17 47 | 124  236   | 13 37  +17.4  |  1.30|   15" |     |  10.8994 AU|
01 30 00  01.01.2021 | 2459215.52083|   59215.02083| 11 50.9 -20 10         | 356.006 -57.676  | 09 28  17 47 | 124  236   | 13 37  +17.4  |  1.30|   15" |     |  10.8995 AU|
02 00 00  01.01.2021 | 2459215.54167|   59215.04167| 12 21.0 -20 10         | 009.180 -57.468  | 09 28  17 47 | 124  236   | 13 37  +17.4  |  1.30|   15" |     |  10.8996 AU|
02 30 00  01.01.2021 | 2459215.56250|   59215.06250| 12 51.0 -20 10         | 021.907 -56.237  | 09 28  17 47 | 124  236   | 13 37  +17.4  |  1.30|   15" |     |  10.8997 AU|
03 00 00  01.01.2021 | 2459215.58333|   59215.08333| 13 21.1 -20 10         | 033.698 -54.097  | 09 28  17 47 | 124  236   | 13 37  +17.4  |  1.30|   15" |     |  10.8999 AU|
03 30 00  01.01.2021 | 2459215.60417|   59215.10417| 13 51.2 -20 10         | 044.328 -51.210  | 09 28  17 47 | 124  236   | 13 37  +17.4  |  1.30|   15" |     |  10.9000 AU|
04 00 00  01.01.2021 | 2459215.62500|   59215.12500| 14 21.3 -20 10         | 053.805 -47.747  | 09 28  17 47 | 124  236   | 13 37  +17.4  |  1.30|   15" |     |  10.9001 AU|
04 30 00  01.01.2021 | 2459215.64583|   59215.14583| 14 51.3 -20 10         | 062.263 -43.860  | 09 28  17 47 | 124  236   | 13 37  +17.4  |  1.30|   15" |     |  10.9002 AU|
05 00 00  01.01.2021 | 2459215.66667|   59215.16667| 15 21.4 -20 10         | 069.886 -39.673  | 09 28  17 47 | 124  236   | 13 37  +17.4  |  1.30|   15" |     |  10.9004 AU|
05 30 00  01.01.2021 | 2459215.68750|   59215.18750| 15 51.5 -20 10         | 076.855 -35.284  | 09 28  17 47 | 124  236   | 13 37  +17.4  |  1.30|   15" |     |  10.9005 AU|
06 00 00  01.01.2021 | 2459215.70833|   59215.20833| 16 21.6 -20 10         | 083.331 -30.771  | 09 28  17 47 | 124  236   | 13 37  +17.4  |  1.30|   15" |     |  10.9006 AU|
06 30 00  01.01.2021 | 2459215.72917|   59215.22917| 16 51.6 -20 10         | 089.450 -26.200  | 09 28  17 47 | 124  236   | 13 37  +17.4  |  1.30|   15" |     |  10.9007 AU|
07 00 00  01.01.2021 | 2459215.75000|   59215.25000| 17 21.7 -20 10         | 095.329 -21.624  | 09 28  17 47 | 124  236   | 13 37  +17.4  |  1.30|   15" |     |  10.9008 AU|
07 30 00  01.01.2021 | 2459215.77083|   59215.27083| 17 51.8 -20 10         | 101.063 -17.091  | 09 28  17 47 | 124  236   | 13 37  +17.4  |  1.30|   15" |     |  10.9010 AU|
08 00 00  01.01.2021 | 2459215.79167|   59215.29167| 18 21.8 -20 10         | 106.734 -12.644  | 09 28  17 47 | 124  236   | 13 37  +17.4  |  1.30|   15" |     |  10.9011 AU|
08 30 00  01.01.2021 | 2459215.81250|   59215.31250| 18 51.9 -20 10         | 112.413 -08.328  | 09 28  17 47 | 124  236   | 13 37  +17.4  |  1.30|   15" |     |  10.9012 AU|
09 00 00  01.01.2021 | 2459215.83333|   59215.33333| 19 22.0 -20 10         | 118.162 -04.187  | 09 28  17 47 | 124  236   | 13 37  +17.4  |  1.30|   15" |     |  10.9013 AU|
09 30 00  01.01.2021 | 2459215.85417|   59215.35417| 19 52.1 -20 10         | 124.033 +00.236  | 09 28  17 47 | 124  236   | 13 37  +17.4  |  1.30|   15" |     |  10.9014 AU|
10 00 00  01.01.2021 | 2459215.87500|   59215.37500| 20 22.1 -20 10         | 130.072 +03.596  | 09 28  17 47 | 124  236   | 13 37  +17.4  |  1.30|   15" |     |  10.9016 AU|
10 30 00  01.01.2021 | 2459215.89583|   59215.39583| 20 52.2 -20 10         | 136.313 +06.855  | 09 28  17 47 | 124  236   | 13 37  +17.4  |  1.30|   15" |     |  10.9017 AU|
11 00 00  01.01.2021 | 2459215.91667|   59215.41667| 21 22.3 -20 10         | 142.781 +09.794  | 09 28  17 47 | 124  236   | 13 37  +17.4  |  1.30|   15" |     |  10.9018 AU|
11 30 00  01.01.2021 | 2459215.93750|   59215.43750| 21 52.3 -20 10         | 149.482 +12.330  | 09 28  17 47 | 124  236   | 13 37  +17.4  |  1.30|   15" |     |  10.9019 AU|
12 00 00  01.01.2021 | 2459215.95833|   59215.45833| 22 22.4 -20 10         | 156.411 +14.405  | 09 28  17 47 | 124  236   | 13 37  +17.4  |  1.30|   15" |     |  10.9021 AU|
12 30 00  01.01.2021 | 2459215.97917|   59215.47917| 22 52.5 -20 10         | 163.538 +15.968  | 09 28  17 47 | 124  236   | 13 37  +17.4  |  1.30|   15" |     |  10.9022 AU|
13 00 00  01.01.2021 | 2459216.00000|   59215.50000| 23 22.6 -20 10         | 170.819 +16.982  | 09 28  17 47 | 124  236   | 13 37  +17.4  |  1.30|   15" |     |  10.9023 AU|
13 30 00  01.01.2021 | 2459216.02083|   59215.52083| 23 52.6 -20 10         | 178.190 +17.420  | 09 28  17 47 | 124  236   | 13 37  +17.4  |  1.30|   15" |     |  10.9024 AU|
14 00 00  01.01.2021 | 2459216.04167|   59215.54167| 00 22.7 -20 10         | 185.580 +17.270  | 09 28  17 47 | 124  236   | 13 37  +17.4  |  1.30|   15" |     |  10.9025 AU|
14 30 00  01.01.2021 | 2459216.06250|   59215.56250| 00 52.8 -20 10         | 192.913 +16.537  | 09 28  17 47 | 124  236   | 13 37  +17.4  |  1.30|   15" |     |  10.9027 AU|
15 00 00  01.01.2021 | 2459216.08333|   59215.58333| 01 22.9 -20 10         | 200.123 +15.239  | 09 28  17 47 | 124  236   | 13 37  +17.4  |  1.30|   15" |     |  10.9028 AU|
15 30 00  01.01.2021 | 2459216.10417|   59215.60417| 01 52.9 -20 10         | 207.154 +13.411  | 09 28  17 47 | 124  236   | 13 37  +17.4  |  1.30|   15" |     |  10.9029 AU|
16 00 00  01.01.2021 | 2459216.12500|   59215.62500| 02 23.0 -20 10         | 213.970 +11.095  | 09 28  17 47 | 124  236   | 13 37  +17.4  |  1.30|   15" |     |  10.9030 AU|
