
Sun
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        Date         |      JD      |     MJD      |   Equat.coordinates    |Horiz.coordinates |Rising/Setting| Azimuthes  |    Transit    | Mag  |Angular|Phase|  Distance  |
                     |              |              |  at the current epoch  |(Azimuth/Altitude)|              | Ris./Set.  |(Time/Altitude)|      | size  |     |            |
                     |              |              |(Hour angle/Declination)|                  |              |            |               |      |       |     |            |
---------------------|--------------|--------------|------------------------|------------------|--------------|------------|---------------|------|-------|-----|------------|
  h  m  s            |              |              |   h  m     °  '        |    °       °     |   h  m   h  m|    °    °  |   h  m    °   |   m  |       |     |            |
00 00 00  01.01.2030 | 2462502.45833|   62501.95833| 11 49.9 -23 01         | 355.258 -60.502  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9834 AU|
00 30 00  01.01.2030 | 2462502.47917|   62501.97917| 12 19.8 -23 01         | 009.253 -60.321  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9834 AU|
01 00 00  01.01.2030 | 2462502.50000|   62502.00000| 12 49.8 -23 01         | 022.719 -59.058  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9834 AU|
01 30 00  01.01.2030 | 2462502.52083|   62502.02083| 13 19.8 -23 01         | 035.060 -56.845  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9834 AU|
02 00 00  01.01.2030 | 2462502.54167|   62502.04167| 13 49.8 -23 01         | 046.033 -53.871  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9834 AU|
02 30 00  01.01.2030 | 2462502.56250|   62502.06250| 14 19.8 -23 00         | 055.684 -50.325  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9834 AU|
03 00 00  01.01.2030 | 2462502.58333|   62502.08333| 14 49.8 -23 00         | 064.203 -46.369  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9834 AU|
03 30 00  01.01.2030 | 2462502.60417|   62502.10417| 15 19.8 -23 00         | 071.816 -42.132  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9834 AU|
04 00 00  01.01.2030 | 2462502.62500|   62502.12500| 15 49.8 -23 00         | 078.734 -37.713  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9834 AU|
04 30 00  01.01.2030 | 2462502.64583|   62502.14583| 16 19.8 -23 00         | 085.137 -33.189  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9834 AU|
05 00 00  01.01.2030 | 2462502.66667|   62502.16667| 16 49.8 -23 00         | 091.171 -28.623  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9834 AU|
05 30 00  01.01.2030 | 2462502.68750|   62502.18750| 17 19.7 -23 00         | 096.956 -24.066  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9834 AU|
06 00 00  01.01.2030 | 2462502.70833|   62502.20833| 17 49.7 -23 00         | 102.592 -19.564  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9834 AU|
06 30 00  01.01.2030 | 2462502.72917|   62502.22917| 18 19.7 -23 00         | 108.160 -15.158  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9834 AU|
07 00 00  01.01.2030 | 2462502.75000|   62502.25000| 18 49.7 -23 00         | 113.728 -10.891  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9834 AU|
07 30 00  01.01.2030 | 2462502.77083|   62502.27083| 19 19.7 -22 59         | 119.357 -06.803  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9834 AU|
08 00 00  01.01.2030 | 2462502.79167|   62502.29167| 19 49.7 -22 59         | 125.095 -02.938  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9834 AU|
08 30 00  01.01.2030 | 2462502.81250|   62502.31250| 20 19.7 -22 59         | 130.986 +01.044  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9834 AU|
09 00 00  01.01.2030 | 2462502.83333|   62502.33333| 20 49.7 -22 59         | 137.061 +04.132  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9834 AU|
09 30 00  01.01.2030 | 2462502.85417|   62502.35417| 21 19.7 -22 59         | 143.340 +06.995  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9834 AU|
10 00 00  01.01.2030 | 2462502.87500|   62502.37500| 21 49.7 -22 59         | 149.832 +09.484  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9834 AU|
10 30 00  01.01.2030 | 2462502.89583|   62502.39583| 22 19.7 -22 59         | 156.529 +11.532  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9834 AU|
11 00 00  01.01.2030 | 2462502.91667|   62502.41667| 22 49.6 -22 59         | 163.408 +13.090  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9834 AU|
11 30 00  01.01.2030 | 2462502.93750|   62502.43750| 23 19.6 -22 59         | 170.427 +14.121  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9834 AU|
12 00 00  01.01.2030 | 2462502.95833|   62502.45833| 23 49.6 -22 59         | 177.533 +14.600  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9834 AU|
12 30 00  01.01.2030 | 2462502.97917|   62502.47917| 00 19.6 -22 58         | 184.662 +14.515  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9833 AU|
13 00 00  01.01.2030 | 2462503.00000|   62502.50000| 00 49.6 -22 58         | 191.748 +13.867  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9833 AU|
13 30 00  01.01.2030 | 2462503.02083|   62502.52083| 01 19.6 -22 58         | 198.730 +12.674  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9833 AU|
14 00 00  01.01.2030 | 2462503.04167|   62502.54167| 01 49.6 -22 58         | 205.558 +10.963  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9833 AU|
14 30 00  01.01.2030 | 2462503.06250|   62502.56250| 02 19.6 -22 58         | 212.196 +08.777  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9833 AU|
15 00 00  01.01.2030 | 2462503.08333|   62502.58333| 02 49.6 -22 58         | 218.625 +06.166  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9833 AU|
15 30 00  01.01.2030 | 2462503.10417|   62502.60417| 03 19.6 -22 58         | 224.843 +03.213  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9833 AU|
16 00 00  01.01.2030 | 2462503.12500|   62502.62500| 03 49.6 -22 58         | 230.861 +00.127  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9833 AU|
16 30 00  01.01.2030 | 2462503.14583|   62502.64583| 04 19.5 -22 58         | 236.704 -04.077  | 08 17  16 04 | 128  232   | 12 10  +14.6  |      |32.53' |     |   0.9833 AU|
