
Mars
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        Date         |      JD      |     MJD      |   Equat.coordinates    |Horiz.coordinates |Rising/Setting| Azimuthes  |    Transit    | Mag  |Angular|Phase|  Distance  |
16 00 00  01.01.2028 | 2461772.12500|   61771.62500| 02 33.4 -21 34         | 215.724 +08.904  | 09 26  17 28 | 126  234   | 13 27  +16.0  |  1.20|    4" |0.99 |   2.2971 AU|
16 30 00  01.01.2028 | 2461772.14583|   61771.64583| 03 03.4 -21 34         | 222.137 +06.073  | 09 26  17 28 | 126  234   | 13 27  +16.0  |  1.20|    4" |0.99 |   2.2972 AU|
17 00 00  01.01.2028 | 2461772.16667|   61771.66667| 03 33.4 -21 34         | 228.334 +02.927  | 09 26  17 28 | 126  234   | 13 27  +16.0  |  1.20|    4" |0.99 |   2.2972 AU|
17 30 00  01.01.2028 | 2461772.18750|   61771.68750| 04 03.4 -21 33         | 234.333 -00.271  | 09 26  17 28 | 126  234   | 13 27  +16.0  |  1.20|    4" |0.99 |   2.2972 AU|
18 00 00  01.01.2028 | 2461772.20833|   61771.70833| 04 33.4 -21 33         | 240.166 -04.715  | 09 26  17 28 | 126  234   | 13 27  +16.0  |  1.20|    4" |0.99 |   2.2973 AU|
18 30 00  01.01.2028 | 2461772.22917|   61771.72917| 05 03.5 -21 33         | 245.875 -08.787  | 09 26  17 28 | 126  234   | 13 27  +16.0  |  1.20|    4" |0.99 |   2.2973 AU|
19 00 00  01.01.2028 | 2461772.25000|   61771.75000| 05 33.5 -21 33         | 251.508 -13.043  | 09 26  17 28 | 126  234   | 13 27  +16.0  |  1.20|    4" |0.99 |   2.2973 AU|
19 30 00  01.01.2028 | 2461772.27083|   61771.77083| 06 03.5 -21 33         | 257.126 -17.441  | 09 26  17 28 | 126  234   | 13 27  +16.0  |  1.20|    4" |0.99 |   2.2974 AU|
20 00 00  01.01.2028 | 2461772.29167|   61771.79167| 06 33.5 -21 32         | 262.795 -21.939  | 09 26  17 28 | 126  234   | 13 27  +16.0  |  1.20|    4" |0.99 |   2.2974 AU|
20 30 00  01.01.2028 | 2461772.31250|   61771.81250| 07 03.5 -21 32         | 268.594 -26.495  | 09 26  17 28 | 126  234   | 13 27  +16.0  |  1.20|    4" |0.99 |   2.2974 AU|
21 00 00  01.01.2028 | 2461772.33333|   61771.83333| 07 33.5 -21 32         | 274.619 -31.061  | 09 26  17 28 | 126  234   | 13 27  +16.0  |  1.20|    4" |0.99 |   2.2975 AU|
21 30 00  01.01.2028 | 2461772.35417|   61771.85417| 08 03.5 -21 32         | 280.982 -35.588  | 09 26  17 28 | 126  234   | 13 27  +16.0  |  1.20|    4" |0.99 |   2.2975 AU|
22 00 00  01.01.2028 | 2461772.37500|   61771.87500| 08 33.5 -21 32         | 287.819 -40.012  | 09 26  17 28 | 126  234   | 13 27  +16.0  |  1.20|    4" |0.99 |   2.2975 AU|
22 30 00  01.01.2028 | 2461772.39583|   61771.89583| 09 03.6 -21 31         | 295.294 -44.262  | 09 26  17 28 | 126  234   | 13 27  +16.0  |  1.20|    4" |0.99 |   2.2975 AU|
23 00 00  01.01.2028 | 2461772.41667|   61771.91667| 09 33.6 -21 31         | 303.597 -48.241  | 09 26  17 28 | 126  234   | 13 27  +16.0  |  1.20|    4" |0.99 |   2.2976 AU|
23 30 00  01.01.2028 | 2461772.43750|   61771.93750| 10 03.6 -21 31         | 312.932 -51.829  | 09 26  17 28 | 126  234   | 13 27  +16.0  |  1.20|    4" |0.99 |   2.2976 AU|
00 00 00  02.01.2028 | 2461772.45833|   61771.95833| 10 33.6 -21 31         | 323.470 -54.876  | 09 24  17 28 | 126  234   | 13 26  +16.2  |  1.20|    4" |0.99 |   2.2976 AU|
00 30 00  02.01.2028 | 2461772.47917|   61771.97917| 11 03.6 -21 30         | 335.270 -57.205  | 09 24  17 28 | 126  234   | 13 26  +16.2  |  1.20|    4" |0.99 |   2.2977 AU|
01 00 00  02.01.2028 | 2461772.50000|   61772.00000| 11 33.6 -21 30         | 348.156 -58.640  | 09 24  17 28 | 126  234   | 13 26  +16.2  |  1.20|    4" |0.99 |   2.2977 AU|
01 30 00  02.01.2028 | 2461772.52083|   61772.02083| 12 03.6 -21 30         | 001.647 -59.044  | 09 24  17 28 | 126  234   | 13 26  +16.2  |  1.20|    4" |0.99 |   2.2977 AU|
02 00 00  02.01.2028 | 2461772.54167|   61772.04167| 12 33.7 -21 30         | 015.049 -58.375  | 09 24  17 28 | 126  234   | 13 26  +16.2  |  1.20|    4" |0.99 |   2.2978 AU|
02 30 00  02.01.2028 | 2461772.56250|   61772.06250| 13 03.7 -21 30         | 027.698 -56.702  | 09 24  17 28 | 126  234   | 13 26  +16.2  |  1.20|    4" |0.99 |   2.2978 AU|
03 00 00  02.01.2028 | 2461772.58333|   61772.08333| 13 33.7 -21 29         | 039.189 -54.176  | 09 24  17 28 | 126  234   | 13 26  +16.2  |  1.20|    4" |0.99 |   2.2978 AU|
03 30 00  02.01.2028 | 2461772.60417|   61772.10417| 14 03.7 -21 29         | 049.417 -50.978  | 09 24  17 28 | 126  234   | 13 26  +16.2  |  1.20|    4" |0.99 |   2.2979 AU|
04 00 00  02.01.2028 | 2461772.62500|   61772.12500| 14 33.7 -21 29         | 058.477 -47.277  | 09 24  17 28 | 126  234   | 13 26  +16.2  |  1.20|    4" |0.99 |   2.2979 AU|
04 30 00  02.01.2028 | 2461772.64583|   61772.14583| 15 03.7 -21 29         | 066.555 -43.219  | 09 24  17 28 | 126  234   | 13 26  +16.2  |  1.20|    4" |0.99 |   2.2979 AU|
05 00 00  02.01.2028 | 2461772.66667|   61772.16667| 15 33.7 -21 29         | 073.854 -38.915  | 09 24  17 28 | 126  234   | 13 26  +16.2  |  1.20|    4" |0.99 |   2.2979 AU|
05 30 00  02.01.2028 | 2461772.68750|   61772.18750| 16 03.7 -21 29         | 080.558 -34.454  | 09 24  17 28 | 126  234   | 13 26  +16.2  |  1.20|    4" |0.99 |   2.2980 AU|
06 00 00  02.01.2028 | 2461772.70833|   61772.20833| 16 33.8 -21 28         | 086.823 -29.909  | 09 24  17 28 | 126  234   | 13 26  +16.2  |  1.20|    4" |0.99 |   2.2980 AU|
06 30 00  02.01.2028 | 2461772.72917|   61772.22917| 17 03.8 -21 28         | 092.781 -25.335  | 09 24  17 28 | 126  234   | 13 26  +16.2  |  1.20|    4" |0.99 |   2.2980 AU|
07 00 00  02.01.2028 | 2461772.75000|   61772.25000| 17 33.8 -21 28         | 098.539 -20.784  | 09 24  17 28 | 126  234   | 13 26  +16.2  |  1.20|    4" |0.99 |   2.2981 AU|
07 30 00  02.01.2028 | 2461772.77083|   61772.27083| 18 03.8 -21 28         | 104.186 -16.300  | 09 24  17 28 | 126  234   | 13 26  +16.2  |  1.20|    4" |0.99 |   2.2981 AU|
08 00 00  02.01.2028 | 2461772.79167|   61772.29167| 18 33.8 -21 28         | 109.800 -11.926  | 09 24  17 28 | 126  234   | 13 26  +16.2  |  1.20|    4" |0.99 |   2.2981 AU|
08 30 00  02.01.2028 | 2461772.81250|   61772.31250| 19 03.8 -21 27         | 115.446 -07.704  | 09 24  17 28 | 126  234   | 13 26  +16.2  |  1.20|    4" |0.99 |   2.2982 AU|
09 00 00  02.01.2028 | 2461772.83333|   61772.33333| 19 33.8 -21 27         | 121.180 -03.676  | 09 24  17 28 | 126  234   | 13 26  +16.2  |  1.20|    4" |0.99 |   2.2982 AU|
09 30 00  02.01.2028 | 2461772.85417|   61772.35417| 20 03.9 -21 27         | 127.050 +00.558  | 09 24  17 28 | 126  234   | 13 26  +16.2  |  1.20|    4" |0.99 |   2.2982 AU|
10 00 00  02.01.2028 | 2461772.87500|   61772.37500| 20 33.9 -21 27         | 133.096 +03.808  | 09 24  17 28 | 126  234   | 13 26  +16.2  |  1.20|    4" |0.99 |   2.2983 AU|
10 30 00  02.01.2028 | 2461772.89583|   61772.39583| 21 03.9 -21 27         | 139.347 +06.901  | 09 24  17 28 | 126  234   | 13 26  +16.2  |  1.20|    4" |0.99 |   2.2983 AU|
11 00 00  02.01.2028 | 2461772.91667|   61772.41667| 21 33.9 -21 26         | 145.819 +09.651  | 09 24  17 28 | 126  234   | 13 26  +16.2  |  1.20|    4" |0.99 |   2.2983 AU|
11 30 00  02.01.2028 | 2461772.93750|   61772.43750| 22 03.9 -21 26         | 152.515 +11.981  | 09 24  17 28 | 126  234   | 13 26  +16.2  |  1.20|    4" |0.99 |   2.2983 AU|
12 00 00  02.01.2028 | 2461772.95833|   61772.45833| 22 33.9 -21 26         | 159.418 +13.837  | 09 24  17 28 | 126  234   | 13 26  +16.2  |  1.20|    4" |0.99 |   2.2984 AU|
12 30 00  02.01.2028 | 2461772.97917|   61772.47917| 23 03.9 -21 26         | 166.496 +15.175  | 09 24  17 28 | 126  234   | 13 26  +16.2  |  1.20|    4" |0.99 |   2.2984 AU|
13 00 00  02.01.2028 | 2461773.00000|   61772.50000| 23 34.0 -21 25         | 173.698 +15.962  | 09 24  17 28 | 126  234   | 13 26  +16.2  |  1.20|    4" |0.99 |   2.2984 AU|
13 30 00  02.01.2028 | 2461773.02083|   61772.52083| 00 04.0 -21 25         | 180.961 +16.177  | 09 24  17 28 | 126  234   | 13 26  +16.2  |  1.20|    4" |0.99 |   2.2985 AU|
14 00 00  02.01.2028 | 2461773.04167|   61772.54167| 00 34.0 -21 25         | 188.216 +15.816  | 09 24  17 28 | 126  234   | 13 26  +16.2  |  1.20|    4" |0.99 |   2.2985 AU|
14 30 00  02.01.2028 | 2461773.06250|   61772.56250| 01 04.0 -21 25         | 195.392 +14.888  | 09 24  17 28 | 126  234   | 13 26  +16.2  |  1.20|    4" |0.99 |   2.2985 AU|
15 00 00  02.01.2028 | 2461773.08333|   61772.58333| 01 34.0 -21 25         | 202.431 +13.415  | 09 24  17 28 | 126  234   | 13 26  +16.2  |  1.20|    4" |0.99 |   2.2986 AU|
15 30 00  02.01.2028 | 2461773.10417|   61772.60417| 02 04.0 -21 24         | 209.286 +11.435  | 09 24  17 28 | 126  234   | 13 26  +16.2  |  1.20|    4" |0.99 |   2.2986 AU|
16 00 00  02.01.2028 | 2461773.12500|   61772.62500| 02 34.0 -21 24         | 215.927 +08.994  | 09 24  17 28 | 126  234   | 13 26  +16.2  |  1.20|    4" |0.99 |   2.2986 AU|
16 30 00  02.01.2028 | 2461773.14583|   61772.64583| 03 04.1 -21 24         | 222.345 +06.149  | 09 24  17 28 | 126  234   | 13 26  +16.2  |  1.20|    4" |0.99 |   2.2987 AU|
17 00 00  02.01.2028 | 2461773.16667|   61772.66667| 03 34.1 -21 24         | 228.545 +02.990  | 09 24  17 28 | 126  234   | 13 26  +16.2  |  1.20|    4" |0.99 |   2.2987 AU|
17 30 00  02.01.2028 | 2461773.18750|   61772.68750| 04 04.1 -21 24         | 234.547 -00.226  | 09 24  17 28 | 126  234   | 13 26  +16.2  |  1.20|    4" |0.99 |   2.2987 AU|
18 00 00  02.01.2028 | 2461773.20833|   61772.70833| 04 34.1 -21 23         | 240.383 -04.669  | 09 24  17 28 | 126  234   | 13 26  +16.2  |  1.20|    4" |0.99 |   2.2987 AU|
18 30 00  02.01.2028 | 2461773.22917|   61772.72917| 05 04.1 -21 23         | 246.095 -08.748  | 09 24  17 28 | 126  234   | 13 26  +16.2  |  1.20|    4" |0.99 |   2.2988 AU|
19 00 00  02.01.2028 | 2461773.25000|   61772.75000| 05 34.1 -21 23         | 251.733 -13.010  | 09 24  17 28 | 126  234   | 13 26  +16.2  |  1.20|    4" |0.99 |   2.2988 AU|
19 30 00  02.01.2028 | 2461773.27083|   61772.77083| 06 04.1 -21 23         | 257.355 -17.414  | 09 24  17 28 | 126  234   | 13 26  +16.2  |  1.20|    4" |0.99 |   2.2988 AU|
20 00 00  02.01.2028 | 2461773.29167|   61772.79167| 06 34.1 -21 23         | 263.031 -21.915  | 09 24  17 28 | 126  234   | 13 26  +16.2  |  1.20|    4" |0.99 |   2.2989 AU|
20 30 00  02.01.2028 | 2461773.31250|   61772.81250| 07 04.2 -21 22         | 268.840 -26.472  | 09 24  17 28 | 126  234   | 13 26  +16.2  |  1.20|    4" |0.99 |   2.2989 AU|
21 00 00  02.01.2028 | 2461773.33333|   61772.83333| 07 34.2 -21 22         | 274.876 -31.038  | 09 24  17 28 | 126  234   | 13 26  +16.2  |  1.20|    4" |0.99 |   2.2989 AU|
21 30 00  02.01.2028 | 2461773.35417|   61772.85417| 08 04.2 -21 22         | 281.252 -35.561  | 09 24  17 28 | 126  234   | 13 26  +16.2  |  1.20|    4" |0.99 |   2.2990 AU|
22 00 00  02.01.2028 | 2461773.37500|   61772.87500| 08 34.2 -21 22         | 288.105 -39.980  | 09 24  17 28 | 126  234   | 13 26  +16.2  |  1.20|    4" |0.99 |   2.2990 AU|
22 30 00  02.01.2028 | 2461773.39583|   61772.89583| 09 04.2 -21 22         | 295.598 -44.221  | 09 24  17 28 | 126  234   | 13 26  +16.2  |  1.20|    4" |0.99 |   2.2990 AU|
23 00 00  02.01.2028 | 2461773.41667|   61772.91667| 09 34.2 -21 21         | 303.920 -48.187  | 09 24  17 28 | 126  234   | 13 26  +16.2  |  1.20|    4" |0.99 |   2.2991 AU|
23 30 00  02.01.2028 | 2461773.43750|   61772.93750| 10 04.2 -21 21         | 313.272 -51.759  | 09 24  17 28 | 126  234   | 13 26  +16.2  |  1.20|    4" |0.99 |   2.2991 AU|
00 00 00  03.01.2028 | 2461773.45833|   61772.95833| 10 34.3 -21 21         | 323.822 -54.785  | 09 23  17 28 | 126  234   | 13 25  +16.3  |  1.20|    4" |0.99 |   2.2991 AU|
00 30 00  03.01.2028 | 2461773.47917|   61772.97917| 11 04.3 -21 21         | 335.620 -57.091  | 09 23  17 28 | 126  234   | 13 25  +16.3  |  1.20|    4" |0.99 |   2.2991 AU|
01 00 00  03.01.2028 | 2461773.50000|   61773.00000| 11 34.3 -21 21         | 348.485 -58.499  | 09 23  17 28 | 126  234   | 13 25  +16.3  |  1.20|    4" |0.99 |   2.2992 AU|
01 30 00  03.01.2028 | 2461773.52083|   61773.02083| 12 04.3 -21 20         | 001.935 -58.879  | 09 23  17 28 | 126  234   | 13 25  +16.3  |  1.20|    4" |0.99 |   2.2992 AU|
02 00 00  03.01.2028 | 2461773.54167|   61773.04167| 12 34.3 -21 20         | 015.280 -58.189  | 09 23  17 28 | 126  234   | 13 25  +16.3  |  1.20|    4" |0.99 |   2.2992 AU|
02 30 00  03.01.2028 | 2461773.56250|   61773.06250| 13 04.3 -21 20         | 027.870 -56.502  | 09 23  17 28 | 126  234   | 13 25  +16.3  |  1.20|    4" |0.99 |   2.2993 AU|
03 00 00  03.01.2028 | 2461773.58333|   61773.08333| 13 34.3 -21 20         | 039.310 -53.966  | 09 23  17 28 | 126  234   | 13 25  +16.3  |  1.20|    4" |0.99 |   2.2993 AU|
03 30 00  03.01.2028 | 2461773.60417|   61773.10417| 14 04.3 -21 20         | 049.498 -50.761  | 09 23  17 28 | 126  234   | 13 25  +16.3  |  1.20|    4" |0.99 |   2.2993 AU|
04 00 00  03.01.2028 | 2461773.62500|   61773.12500| 14 34.4 -21 19         | 058.529 -47.058  | 09 23  17 28 | 126  234   | 13 25  +16.3  |  1.20|    4" |0.99 |   2.2994 AU|
04 30 00  03.01.2028 | 2461773.64583|   61773.14583| 15 04.4 -21 19         | 066.588 -42.997  | 09 23  17 28 | 126  234   | 13 25  +16.3  |  1.20|    4" |0.99 |   2.2994 AU|
05 00 00  03.01.2028 | 2461773.66667|   61773.16667| 15 34.4 -21 19         | 073.874 -38.693  | 09 23  17 28 | 126  234   | 13 25  +16.3  |  1.20|    4" |0.99 |   2.2994 AU|
05 30 00  03.01.2028 | 2461773.68750|   61773.18750| 16 04.4 -21 19         | 080.571 -34.232  | 09 23  17 28 | 126  234   | 13 25  +16.3  |  1.20|    4" |0.99 |   2.2995 AU|
06 00 00  03.01.2028 | 2461773.70833|   61773.20833| 16 34.4 -21 19         | 086.833 -29.686  | 09 23  17 28 | 126  234   | 13 25  +16.3  |  1.20|    4" |0.99 |   2.2995 AU|
06 30 00  03.01.2028 | 2461773.72917|   61773.22917| 17 04.4 -21 18         | 092.791 -25.113  | 09 23  17 28 | 126  234   | 13 25  +16.3  |  1.20|    4" |0.99 |   2.2995 AU|
07 00 00  03.01.2028 | 2461773.75000|   61773.25000| 17 34.4 -21 18         | 098.550 -20.561  | 09 23  17 28 | 126  234   | 13 25  +16.3  |  1.20|    4" |0.99 |   2.2995 AU|
07 30 00  03.01.2028 | 2461773.77083|   61773.27083| 18 04.5 -21 18         | 104.201 -16.078  | 09 23  17 28 | 126  234   | 13 25  +16.3  |  1.20|    4" |0.99 |   2.2996 AU|
08 00 00  03.01.2028 | 2461773.79167|   61773.29167| 18 34.5 -21 18         | 109.820 -11.704  | 09 23  17 28 | 126  234   | 13 25  +16.3  |  1.20|    4" |0.99 |   2.2996 AU|
08 30 00  03.01.2028 | 2461773.81250|   61773.31250| 19 04.5 -21 18         | 115.472 -07.482  | 09 23  17 28 | 126  234   | 13 25  +16.3  |  1.20|    4" |0.99 |   2.2996 AU|
09 00 00  03.01.2028 | 2461773.83333|   61773.33333| 19 34.5 -21 17         | 121.214 -03.456  | 09 23  17 28 | 126  234   | 13 25  +16.3  |  1.20|    4" |0.99 |   2.2997 AU|
09 30 00  03.01.2028 | 2461773.85417|   61773.35417| 20 04.5 -21 17         | 127.095 +00.750  | 09 23  17 28 | 126  234   | 13 25  +16.3  |  1.20|    4" |0.99 |   2.2997 AU|
10 00 00  03.01.2028 | 2461773.87500|   61773.37500| 20 34.5 -21 17         | 133.152 +04.017  | 09 23  17 28 | 126  234   | 13 25  +16.3  |  1.20|    4" |0.99 |   2.2997 AU|
10 30 00  03.01.2028 | 2461773.89583|   61773.39583| 21 04.5 -21 17         | 139.416 +07.111  | 09 23  17 28 | 126  234   | 13 25  +16.3  |  1.20|    4" |0.99 |   2.2998 AU|
11 00 00  03.01.2028 | 2461773.91667|   61773.41667| 21 34.6 -21 16         | 145.902 +09.857  | 09 23  17 28 | 126  234   | 13 25  +16.3  |  1.20|    4" |0.99 |   2.2998 AU|
11 30 00  03.01.2028 | 2461773.93750|   61773.43750| 22 04.6 -21 16         | 152.613 +12.182  | 09 23  17 28 | 126  234   | 13 25  +16.3  |  1.20|    4" |0.99 |   2.2998 AU|
12 00 00  03.01.2028 | 2461773.95833|   61773.45833| 22 34.6 -21 16         | 159.532 +14.030  | 09 23  17 28 | 126  234   | 13 25  +16.3  |  1.20|    4" |0.99 |   2.2998 AU|
12 30 00  03.01.2028 | 2461773.97917|   61773.47917| 23 04.6 -21 16         | 166.626 +15.359  | 09 23  17 28 | 126  234   | 13 25  +16.3  |  1.20|    4" |0.99 |   2.2999 AU|
13 00 00  03.01.2028 | 2461774.00000|   61773.50000| 23 34.6 -21 16         | 173.844 +16.135  | 09 23  17 28 | 126  234   | 13 25  +16.3  |  1.20|    4" |0.99 |   2.2999 AU|
13 30 00  03.01.2028 | 2461774.02083|   61773.52083| 00 04.6 -21 15         | 181.122 +16.339  | 09 23  17 28 | 126  234   | 13 25  +16.3  |  1.20|    4" |0.99 |   2.2999 AU|
14 00 00  03.01.2028 | 2461774.04167|   61773.54167| 00 34.6 -21 15         | 188.389 +15.965  | 09 23  17 28 | 126  234   | 13 25  +16.3  |  1.20|    4" |0.99 |   2.3000 AU|
14 30 00  03.01.2028 | 2461774.06250|   61773.56250| 01 04.6 -21 15         | 195.577 +15.022  | 09 23  17 28 | 126  234   | 13 25  +16.3  |  1.20|    4" |0.99 |   2.3000 AU|
15 00 00  03.01.2028 | 2461774.08333|   61773.58333| 01 34.7 -21 15         | 202.625 +13.536  | 09 23  17 28 | 126  234   | 13 25  +16.3  |  1.20|    4" |0.99 |   2.3000 AU|
15 30 00  03.01.2028 | 2461774.10417|   61773.60417| 02 04.7 -21 15         | 209.487 +11.541  | 09 23  17 28 | 126  234   | 13 25  +16.3  |  1.20|    4" |0.99 |   2.3001 AU|
16 00 00  03.01.2028 | 2461774.12500|   61773.62500| 02 34.7 -21 14         | 216.134 +09.086  | 09 23  17 28 | 126  234   | 13 25  +16.3  |  1.20|    4" |0.99 |   2.3001 AU|
16 30 00  03.01.2028 | 2461774.14583|   61773.64583| 03 04.7 -21 14         | 222.556 +06.228  | 09 23  17 28 | 126  234   | 13 25  +16.3  |  1.20|    4" |0.99 |   2.3001 AU|
